Tree_ID,E,N,Height_m,Crown_Diameter_m
520,2612708.27,1266024.28,280.54,2.82
521,2612800.7955555557,1266045.843888889,280.54,3.39
522,2612802.0995890414,1266049.669041096,280.54,4.82
523,2612726.5300000003,1266306.3057142857,280.52,7.46
524,2612840.316771654,1266095.8240944883,280.51,6.36
525,2612153.4719277113,1266462.8571084337,280.5,5.14
526,2612539.8350292398,1266743.5975438596,280.5,7.38
527,2612734.7480645166,1266084.757419355,280.5,3.14
528,2612375.49,1266199.33,280.49,1.13
529,2612807.041401869,1266118.0659813085,280.49,5.84
530,2612842.8641258744,1266072.4576223777,280.49,6.75
531,2612384.4026213596,1266390.5023300971,280.48,5.73
532,2612533.6085567013,1266178.5232989693,280.46,5.56
533,2612697.49,1266022.8966666667,280.46,3.09
534,2612765.3954054057,1266113.0935135137,280.46,3.43
535,2612867.728636364,1266059.6652272728,280.46,5.29
536,2612909.719508197,1266322.58,280.46,7.63
537,2612327.269693487,1266423.058927203,280.45,9.11
538,2612444.4967114097,1266220.6169127517,280.45,6.89
539,2612681.041724138,1266045.7351724138,280.45,3.04
540,2612705.257857143,1266024.4371428571,280.45,2.99
541,2612835.0397076025,1266332.2145029241,280.45,7.38
542,2612982.17707483,1266305.4575510204,280.45,6.84
543,2613219.175279188,1266828.3236548223,280.45,7.92
544,2612277.295732484,1266397.086369427,280.44,7.07
545,2612449.3924390245,1266788.0556097561,280.44,7.23
546,2612270.6215789476,1266349.007631579,280.43,4.92
547,2612764.74,1266119.0652941177,280.43,3.29
548,2613226.163469388,1266819.5902040817,280.43,7.9
549,2612496.469452055,1266154.2443835617,280.42,6.82
550,2612150.1602127664,1266255.2821276595,280.41,3.87
551,2612182.653157895,1266583.974736842,280.41,7.78
552,2612773.04882353,1266089.285882353,280.41,2.33
553,2612867.6511842106,1266053.7938157895,280.41,6.96
554,2613372.884886364,1266261.1169318182,280.41,7.48
555,2612391.325,1266290.225,280.4,5.64
556,2613091.08375,1266226.105568182,280.4,7.48
557,2612977.2297260277,1266210.1279452057,280.39,6.82
558,2612732.0863541667,1266412.3638541668,280.38,7.82
559,2612987.5304411766,1266295.5064705883,280.38,6.58
560,2613155.345828221,1266869.6566871167,280.37,7.2
561,2612835.2226732676,1266088.9463366338,280.36,5.67
562,2613370.2646913584,1266246.255925926,280.36,7.18
563,2612769.754044944,1266071.686741573,282.59,5.32
564,2612809.108518519,1266094.5725925926,280.35,6.56
565,2612923.1579389316,1266087.801374046,280.35,6.46
566,2612939.441388889,1266095.0279166668,280.35,6.77
567,2612223.6664705887,1266282.6976470589,280.34,2.33
568,2612695.049322034,1266044.520677966,280.34,4.33
569,2612899.536511628,1266264.7195348837,280.34,5.23
570,2612202.24,1266416.4585714287,280.33,4.72
571,2612617.731463415,1266591.1263414635,280.33,8.08
572,2612803.7955555557,1266100.4077777779,280.32,5.35
573,2612458.382857143,1266596.1806493506,280.31,7.0
574,2612679.2172727273,1266094.4890909093,280.3,2.65
575,2612151.871818182,1266418.8981818182,280.29,4.18
576,2612158.4668211923,1266552.8945695364,280.29,6.93
577,2612220.4523655917,1266464.262795699,280.29,5.44
578,2612667.7781355935,1266025.9698305086,280.28,4.33
579,2612798.6742105265,1266050.08,280.28,2.46
580,2612757.911875,1266102.408125,280.27,3.19
581,2612514.6470247936,1266660.1667768597,280.26,6.21
582,2613053.024246576,1266986.81630137,280.26,6.82
583,2613165.7341860468,1266798.2510963455,280.26,9.79
584,2612117.3776404494,1266591.8384269665,280.25,7.53
585,2612768.733150685,1266497.0594520548,280.25,6.82
586,2612776.8777551022,1266096.9881632654,280.25,3.95
587,2612222.358421053,1266266.0010526318,280.24,2.46
588,2612479.402698413,1266098.8022222223,280.23,4.48
589,2612388.4073913046,1266377.319130435,280.22,6.05
590,2612463.8322459897,1266049.553262032,280.22,7.72
591,2612708.2480645166,1266003.9832258066,280.22,4.44
592,2612774.6726923077,1266119.3516346156,280.21,8.14
593,2612802.1183185843,1266057.823362832,280.2,6.0
594,2612984.996622517,1266272.639602649,280.2,6.93
595,2612190.9592307694,1266445.3953846155,280.19,4.55
596,2612225.8361538462,1266295.1184615386,280.19,2.03
597,2612715.8595652175,1266089.5582608697,280.19,2.71
598,2612818.45875,1266064.064375,280.19,3.19
599,2612472.1134567903,1266390.45654321,280.18,7.18
600,2613280.71752809,1266775.1221348315,280.18,7.53
601,2613381.326065574,1266276.3136065574,281.11,6.23
602,2612526.1622689078,1266184.6178151262,280.17,6.15
603,2612891.99,1266239.1471641792,280.17,4.62
604,2612887.7731325305,1266224.5920481929,280.16,5.14
605,2613386.9340000004,1266264.74,280.15,6.31
606,2612516.8363687154,1266667.200111732,280.14,7.55
607,2613245.266536313,1266811.7084916201,280.13,7.55
608,2612577.7134636873,1266670.1274860336,280.12,7.55
609,2613193.3000000003,1266802.0425,280.12,7.98
610,2613216.819411765,1266223.6211764708,280.12,5.2
611,2612199.2073913044,1266450.4495652174,280.11,2.71
612,2612201.6969892476,1266673.953655914,280.11,7.69
613,2612723.3114285716,1266096.199047619,280.68,3.66
614,2612666.0671428572,1266017.7142857143,285.07,7.46
615,2612739.1775,1266073.205,280.1,3.57
616,2612765.1471428573,1266108.6942857143,280.1,3.34
617,2612269.1790756304,1266411.9707563026,280.09,6.15
618,2612877.084017094,1266101.503076923,280.09,6.1
619,2612938.624146342,1266248.0840650408,280.09,6.26
620,2612151.7620207258,1266555.124041451,280.08,7.84
621,2612915.8200970874,1266099.9198058252,280.08,5.73
622,2613370.0751063833,1266231.4842553192,280.08,3.87
623,2612811.0277358494,1266059.7781132075,280.07,5.81
624,2612883.9827536233,1266099.6742028985,280.07,6.63
625,2612891.283478261,1266254.7647826087,280.07,5.41
626,2612745.2612765958,1266043.335319149,280.06,5.47
627,2612860.296818182,1266184.233409091,280.05,5.29
628,2613343.1339024394,1266208.8019512196,280.05,8.08
629,2612159.619032258,1266438.3541935484,280.04,3.14
630,2612154.302,1266562.0960000001,280.03,6.31
631,2612436.2957851244,1266269.7246280992,280.03,6.21
632,2612178.669411765,1266576.0152941176,280.02,7.36
633,2612388.591648352,1266521.3602197804,280.02,7.61
634,2613381.805789474,1266257.382631579,280.02,6.02
635,2612811.6804761905,1266064.3657142858,280.01,2.59
636,2612734.937674419,1266318.228255814,280.0,7.4
637,2612773.3458823534,1266348.6682352943,280.0,7.36
638,2612108.357768595,1266588.3775206613,279.99,6.21
639,2612608.416900585,1266599.2525146198,279.99,7.38
640,2612646.8346327688,1266725.1449717514,279.99,7.51
641,2612722.6900000004,1266072.5466666666,279.99,2.19
642,2612858.0336893206,1266304.152815534,279.99,5.73
643,2612927.1424390245,1266282.0464634148,279.99,7.23
644,2613251.073941606,1266839.3245255474,279.99,6.6
645,2612538.048139535,1266200.434651163,279.98,5.23
646,2612857.0423809527,1266062.6752380952,279.98,5.78
647,2612349.3335582823,1266657.408220859,279.95,7.2
648,2612378.0354545456,1266382.5345454547,279.95,5.61
649,2612409.719310345,1266935.9196551724,279.95,9.61
650,2612550.1981081082,1266805.5854054054,279.94,7.67
651,2612139.2218840583,1266540.971304348,279.93,6.63
652,2612229.050606061,1266337.867878788,279.92,3.24
653,2612717.7268421054,1266065.3957894738,279.92,2.46
654,2612777.355671642,1266079.6471641792,279.92,4.62
655,2612827.5300000003,1266060.96,279.92,3.99
656,2613014.343503185,1266294.3411464968,279.92,7.07
657,2612518.2601149427,1266176.3213793105,279.91,5.26
658,2613079.966439791,1266246.8731937173,279.9,7.8
659,2612339.8029496404,1266632.4181294965,279.89,6.65
660,2612764.0986956526,1266099.6452173914,279.89,2.71
661,2612816.645172414,1266078.844367816,279.89,5.26
662,2612241.455277778,1266562.8022222223,279.88,4.79
663,2613234.068125,1266921.61125,279.88,5.53
664,2612121.5049253735,1266253.117313433,279.87,4.62
665,2612718.6811764706,1266013.4035294119,279.87,3.29
666,2612734.611428572,1266430.7395238096,279.86,8.18
667,2612766.74,1266002.08,279.85,1.95
668,2612998.321125828,1266287.3217218544,279.85,6.93
669,2612477.6790756304,1266400.2396638657,279.84,6.15
670,2612855.8279629634,1266057.33,279.84,5.86
671,2612942.795147059,1266239.186617647,279.84,6.58
672,2613397.8709523813,1266282.8101587303,279.84,6.33
673,2612820.7508695656,1266083.2539130435,279.82,2.71
674,2612414.5928037385,1266334.5426168225,279.81,5.84
675,2612703.0455555557,1266069.2096296297,279.81,2.93
676,2612564.5796739133,1266746.1425,279.8,7.65
677,2612892.6677108435,1266699.4173493977,279.8,7.27
678,2612285.127037037,1266421.8503703706,279.79,6.56
679,2612674.6607317077,1266096.5556097561,279.79,5.11
680,2612825.507857143,1266067.6157142858,279.78,2.99
681,2612860.1311483257,1266082.4077511963,279.78,8.16
682,2613174.0341176474,1266144.124117647,279.78,4.65
683,2612831.253888889,1266387.343888889,279.77,6.77
684,2613051.2930303034,1266233.686060606,279.77,3.24
685,2613142.110283019,1266813.3441509434,279.77,8.21
686,2612553.777234043,1266199.8672340426,279.76,3.87
687,2612703.9474468087,1266105.0374468085,279.76,3.87
688,2612808.0925641027,1266079.2851282053,279.76,3.52
689,2612886.3661904763,1266043.78,279.76,5.78
690,2613289.023678757,1266792.6913989638,279.76,7.84
691,2612703.1900000004,1266062.48,279.75,1.26
692,2612456.287709924,1266271.370076336,279.74,6.46
693,2612646.2026865673,1266321.8188059703,279.74,6.53
694,2612875.3421126762,1266078.1011267607,279.74,6.72
695,2612228.7042857143,1266329.3180952382,279.73,3.66
696,2612230.8292857143,1266725.3686904763,279.73,7.31
697,2612374.9196875,1266195.9784375,279.83,4.51
698,2612621.3248416292,1266494.0211764707,279.73,8.39
699,2612990.470314961,1266202.1666141732,279.73,6.36
700,2612226.771690141,1266468.9532394367,279.72,4.75
701,2612924.584339623,1266334.5359748427,279.72,7.11
702,2612526.6498360657,1266371.6906557379,279.71,6.23
703,2612611.5932258065,1266477.8541935484,279.71,7.02
704,2612700.728095238,1266062.091904762,279.71,3.66
705,2612742.8671929827,1266065.2685964913,279.71,6.02
706,2612761.042631579,1266099.8694736843,279.71,2.46
707,2613146.3915151516,1266157.064848485,279.71,4.58
708,2613400.376752137,1266291.5735897436,279.71,8.63
709,2612566.556326531,1266677.2254081634,279.7,7.9
710,2612766.49,1266098.2675,279.7,2.76
711,2612480.3065467626,1266611.9900719426,279.69,6.65
712,2612686.1408771933,1266553.2063157896,279.69,9.52
713,2612458.5672058826,1266623.4623529413,279.68,6.58
714,2612463.6927027027,1266609.1644594595,279.68,6.86
715,2612685.4705825243,1266563.720776699,279.68,8.1
716,2612853.5007526884,1266094.1498924731,279.68,5.44
717,2612899.9284615386,1266211.5261538462,279.68,4.55
718,2613371.1566666667,1266226.5383333333,279.68,3.91
719,2612565.6397326207,1266656.9168983959,279.67,7.72
720,2612561.981803279,1266553.14147541,279.66,6.23
721,2612767.839056604,1266102.9667924528,279.66,4.11
722,2612694.3389208633,1266112.2634532375,279.65,6.65
723,2612823.49,1266079.08,279.64,2.71
724,2612581.3729787236,1266141.6012765958,279.63,3.87
725,2612719.4017647062,1266519.6829411765,279.63,8.06
726,2612740.62,1266116.0050000001,279.63,5.64
727,2612773.8798305085,1266113.4698305086,279.63,4.33
728,2612943.091265823,1266107.4724050635,279.63,5.01
729,2613065.457857143,1266889.9496428573,279.63,9.44
730,2613182.1100000003,1266801.9327272729,279.63,9.36
731,2612909.1258695656,1266028.552826087,279.62,5.41
732,2612985.637058824,1266268.8447058825,279.62,2.33
733,2612824.97943662,1266297.889859155,279.61,6.72
734,2612849.931935484,1266118.2090322583,279.61,7.02
735,2613155.3413513517,1266947.998918919,279.6,9.08
736,2612929.893409091,1266100.3015909093,279.59,5.29
737,2613120.52539823,1266817.9804424779,279.59,8.48
738,2613157.5196052636,1266784.2148684212,279.59,6.96
739,2612440.572524272,1266274.8324271846,279.57,5.73
740,2612573.337593583,1266242.7243850268,279.57,7.72
741,2612797.5532911397,1266092.1243037975,279.57,5.01
742,2612453.7458139537,1266255.1788372095,279.56,5.23
743,2612568.8533333335,1266221.6366666667,279.56,6.91
744,2612785.3709523813,1266087.8895238095,279.55,2.59
745,2612837.3504651166,1266084.4986046513,279.55,3.7
746,2612863.408367347,1266194.0136734694,279.55,5.59
747,2612174.757123288,1266449.5183561645,279.54,4.82
748,2612934.675294118,1266322.485882353,279.54,7.36
749,2612948.3547058827,1266230.9270588236,279.54,7.36
750,2612144.756666667,1266428.6466666667,279.53,3.78
751,2612729.4110526317,1266083.737894737,279.53,2.46
752,2612776.0532530122,1266494.326987952,279.53,7.27
753,2612813.679873418,1266213.1053164557,279.53,5.01
754,2612823.1900000004,1266071.9300000002,279.53,3.09
755,2613369.3602702706,1266177.3881081082,279.53,7.67
756,2612547.4402617803,1266740.3705759163,279.52,7.8
757,2612997.0469105695,1266271.710081301,279.52,6.26
758,2612108.0696178344,1266808.1787261148,279.51,7.07
759,2612554.005625,1266202.5721875,279.51,4.51
760,2612601.349375,1266353.251875,279.51,5.53
761,2612460.1933898306,1266251.3469491526,279.5,6.13
762,2612227.286875,1266322.658125,279.49,3.19
763,2612697.8471428575,1266103.6514285714,279.49,2.59
764,2613055.7425,1266880.79,279.49,7.98
765,2612465.0378260873,1266247.3365217391,279.48,6.05
766,2612767.728095238,1266093.222857143,279.48,2.59
767,2612448.192020202,1266261.0850505051,279.47,5.61
768,2612563.539132948,1266527.5915606937,279.47,7.42
769,2612670.669775281,1266090.2148314607,279.47,5.32
770,2612674.367659575,1266465.0268085108,279.47,5.47
771,2612797.014271845,1266102.876116505,279.47,5.73
772,2612450.772894737,1266276.0207894738,279.46,4.92
773,2612772.515,1266103.955,279.46,2.52
774,2612812.49,1266071.83,279.46,2.26
775,2613176.4233333333,1266146.7355555557,279.45,3.78
776,2612471.970769231,1266095.33,279.43,4.07
777,2612690.6100000003,1266068.21,279.83,3.99
778,2612828.038387097,1266111.144516129,279.43,3.14
779,2612375.294054054,1266369.471891892,279.42,4.85
780,2612679.8595652175,1266080.319130435,279.42,2.71
781,2612939.5846745563,1266304.881775148,279.42,7.33
782,2613058.4030434783,1266269.8812422361,279.42,7.16
783,2612801.7923255814,1266255.626511628,279.41,5.23
784,2613197.144320988,1266940.4102469136,279.41,7.18
785,2613344.0647663553,1266199.7248598132,279.41,5.84
786,2612240.3603703706,1266558.08,279.4,2.93
787,2612243.632857143,1266558.6395238095,279.4,3.66
788,2612734.673229814,1266284.6452173914,279.4,7.16
789,2612928.926170213,1266163.1544680852,279.4,3.87
790,2612679.0341176474,1266067.1020588237,279.39,4.65
791,2612787.49,1266543.0637662339,279.39,7.0
792,2612862.5007526884,1266091.510107527,279.39,5.44
793,2612915.319545455,1266120.574318182,279.39,5.29
794,2613098.4036904764,1266267.9817857144,279.39,7.31
795,2612847.1787755103,1266267.3708163267,279.38,5.59
796,2612415.84483871,1266321.58,279.37,5.44
797,2612501.9295604397,1266110.1514285714,279.37,5.38
798,2612902.4416908217,1266099.6476328503,279.35,8.12
799,2613193.494761905,1266959.341904762,279.35,5.78
800,2612667.897692308,1266345.2184615384,279.34,4.55
801,2612938.6220000004,1266086.1,279.34,6.31
802,2613018.515,1266949.2216666667,279.34,4.37
803,2612546.7183236997,1266777.8025433526,279.33,7.42
804,2613005.2191666667,1266298.5383333333,279.33,6.18
805,2612175.6112121213,1266390.2466666668,279.32,4.58
806,2613246.5850570346,1266861.4279087454,279.32,9.15
807,2612221.232957747,1266624.9849295774,279.31,6.72
808,2612289.6775,1266455.546911765,279.31,6.58
809,2612419.4427027027,1266341.1543243243,279.31,4.85
810,2613089.697792208,1266218.6871428571,279.31,7.0
811,2612559.860253165,1266226.6527848102,279.3,7.09
812,2612546.7505633803,1266192.611690141,279.29,6.72
813,2612706.1293442626,1266109.3218032788,279.29,6.23
814,2613408.1735106385,1266286.2688297874,279.28,7.74
815,2612425.3905102042,1266414.0034693878,279.27,7.9
816,2612728.9042857145,1266272.1742857143,279.27,7.46
817,2612741.4042857145,1266052.2371428572,279.27,3.34
818,2613404.1324050636,1266304.6179746836,279.27,7.09
819,2612592.1704878053,1266664.2848780488,279.26,8.08
820,2612895.942173913,1266365.7495652174,279.26,6.05
821,2613271.8801098904,1266774.4563736264,279.26,7.61
822,2612407.433661972,1266562.5166197184,279.25,4.75
823,2612531.794245283,1266740.4573584907,279.24,8.21
824,2612661.030268457,1266352.7209395973,279.24,6.89
825,2612871.2428735634,1266235.4248275864,279.24,5.26
826,2613009.675294118,1266280.9005882354,279.24,7.36
827,2612884.1276146793,1266065.1809174314,279.23,5.89
828,2612388.711052632,1266369.6378947368,279.22,5.5
829,2612855.848974359,1266077.2787179488,279.21,4.98
830,2612183.4291891893,1266455.0732432434,279.2,4.85
831,2612129.235762712,1266419.020677966,279.19,4.33
832,2612365.5966176474,1266674.109411765,279.18,6.58
833,2612282.7275,1266430.6143750001,279.17,7.14
834,2612163.882045455,1266563.8186363636,279.16,5.29
835,2612232.696896552,1266461.028275862,279.16,4.3
836,2612495.628461539,1266107.0261538462,279.16,4.55
837,2612706.3802439026,1266119.2019512197,279.16,3.61
838,2612745.78338843,1266416.2080991736,279.16,6.21
839,2612190.695882353,1266460.234411765,279.15,4.65
840,2612199.5733333337,1266464.355,279.15,4.37
841,2612654.3114285716,1266078.2196103898,279.15,7.0
842,2612702.2324242424,1266074.3224242425,279.15,3.24
843,2612932.3422727273,1266088.9777272728,279.15,3.74
844,2612519.002820513,1266118.8235897436,279.14,3.52
845,2612709.788245614,1266044.5624561405,279.14,4.26
846,2613078.691388889,1266270.253611111,279.14,6.77
847,2612212.382156863,1266459.8054901962,279.13,4.03
848,2612724.9056626507,1266526.0980722893,279.13,7.27
849,2612768.6532653063,1266227.2058503402,279.13,6.84
850,2612910.095555556,1266099.441111111,279.13,5.35
851,2612666.900714286,1266046.33,279.12,2.99
852,2612699.2814438506,1266386.3259893048,279.12,7.72
853,2612194.25,1266413.12,279.11,2.82
854,2612565.74862069,1266835.986403941,279.11,8.04
855,2612842.192020202,1266215.6254545455,279.11,5.61
856,2612880.744901961,1266085.4476470589,279.11,5.7
857,2612783.455986395,1266548.648027211,279.1,6.84
858,2612921.0594444447,1266120.343888889,279.1,5.86
859,2612494.1095652175,1266607.4767391304,279.09,5.41
860,2612545.1435087724,1266208.7642105264,279.09,6.02
861,2612652.538387097,1266065.1767741935,279.09,5.44
862,2612778.296569343,1266400.2150364965,279.09,6.6
863,2612811.2172727273,1266103.08,279.09,3.24
864,2613268.685473251,1266756.3577777778,279.09,8.79
865,2612186.541546392,1266996.3686597939,279.08,5.56
866,2612474.087087379,1266258.1188349514,279.08,5.73
867,2612668.04,1266080.405,279.08,2.52
868,2612772.5608955226,1266758.9102238808,279.08,9.24
869,2613377.4233333333,1266265.4244444445,279.08,3.78
870,2612177.5632984294,1266988.3601047122,279.07,7.8
871,2613034.845421687,1266942.375180723,279.06,5.14
872,2612414.393448276,1266422.728275862,279.05,6.79
873,2612679.9025000003,1266327.06125,279.05,7.14
874,2612467.7692207796,1266261.092987013,279.04,4.95
875,2612740.745033557,1266497.8551677852,279.04,6.89
876,2612759.0900000003,1266122.34,279.04,2.82
877,2612816.0589655177,1266234.5541379312,279.04,4.3
878,2612986.8757142858,1266333.2942857144,279.04,3.34
879,2613114.0080412375,1266743.4330927837,279.04,7.86
880,2612739.1801408455,1266616.0271830987,279.03,6.72
881,2613436.546722689,1266562.498067227,279.03,8.7
882,2612229.975074627,1266968.4730348259,279.02,8.0
883,2612349.929130435,1266530.6800000002,279.02,6.05
884,2612483.1891701245,1266521.337261411,279.02,8.76
885,2613371.371818182,1266220.9436363636,279.02,4.18
886,2613374.6417857143,1266270.9996428571,279.02,4.22
887,2612303.6775,1266580.9445833333,279.01,6.77
888,2612538.3425641027,1266185.8556410258,279.01,4.98
889,2612620.7821686747,1266287.7095180724,279.01,7.27
890,2612836.641098901,1266060.6486813189,279.43,7.61
891,2612921.9271257487,1266558.0410778443,279.01,7.29
892,2613223.1589655173,1266913.7972413793,279.01,6.79
893,2612552.697627119,1266361.1944067797,279.0,6.13
894,2612785.928271605,1266112.6602469136,279.0,5.08
895,2613126.929613527,1266790.9761352658,279.0,8.12
896,2613204.6703652972,1266850.385936073,279.0,8.35
897,2612568.6728358213,1266756.923283582,278.99,6.53
898,2612796.8916393444,1266203.9816393442,278.99,4.41
899,2613127.5771794873,1266881.6364102564,278.99,7.88
900,2612241.9515384617,1266432.3203846156,278.98,4.07
901,2612463.4254838713,1266257.4670967744,278.98,4.44
902,2612829.29,1266101.28,278.98,2.19
903,2613062.637239264,1266877.3499386504,278.98,7.2
904,2613230.4000719427,1266863.3893525181,278.98,6.65
905,2612939.1122222226,1266162.1244444444,278.97,3.78
906,2612771.5655813958,1266171.684651163,278.96,5.23
907,2612469.5922727273,1266252.9095454547,278.95,5.29
908,2612700.578050315,1266245.7686792454,278.95,7.11
909,2612720.3501398605,1266418.2513286714,278.95,6.75
910,2612786.2080851067,1266262.7129787235,278.95,5.47
911,2612233.5766666667,1266547.6266666667,278.94,4.89
912,2613044.39625,1266971.03,278.94,7.14
913,2613164.578235294,1266922.984411765,278.94,8.06
914,2612596.155322581,1266149.4590322583,278.93,6.28
915,2612702.804814815,1266127.9503703704,278.93,2.93
916,2612603.2147191013,1266296.616516854,278.92,7.53
917,2612801.918571429,1266218.6718367347,278.92,3.95
918,2613233.4800000004,1266865.1600000001,278.92,3.99
919,2612462.4368085107,1266802.5161702128,278.91,6.7
920,2613118.4164705887,1266791.874117647,278.91,7.36
921,2613232.736268657,1266828.1795024876,278.91,8.0
922,2612367.033478261,1266538.2539130435,278.9,4.69
923,2612123.800897436,1266586.0832051283,278.89,7.05
924,2612511.49,1266114.7439344262,278.89,4.41
925,2612569.9479207923,1266808.084950495,278.89,8.02
926,2612799.773783784,1266077.998918919,278.89,3.43
927,2613213.953235294,1266809.2197058825,278.89,6.58
928,2612479.1015384616,1266263.8184615385,278.88,6.43
929,2613035.7122222222,1266949.507777778,278.88,5.35
930,2612381.256949153,1266506.1859322034,278.87,6.13
931,2612409.9501769915,1266327.7171681416,278.87,6.0
932,2612534.272608696,1266358.9785507247,278.87,4.69
933,2612727.24,1266428.9818987343,278.86,7.09
934,2612831.568125,1266169.7440625,278.86,4.51
935,2613296.3107547173,1266814.78754717,278.86,4.11
936,2612716.232537314,1266306.7068656718,278.85,6.53
937,2612771.2380000004,1266503.608,278.85,6.31
938,2612530.5032743365,1266752.0401769911,278.84,6.0
939,2613029.7579324897,1266780.8816877638,278.84,8.69
940,2612238.7073913044,1266417.3843478262,278.83,2.71
941,2612420.706666667,1266576.0883333334,278.83,4.37
942,2612604.8965420565,1266288.9912149534,278.83,5.84
943,2612686.8129813666,1266104.0862111803,278.83,7.16
944,2612802.224636872,1266387.7420111732,278.83,7.55
945,2612444.2550000004,1266469.9400000002,278.82,7.98
946,2613225.1960606063,1266879.9557575758,278.82,7.25
947,2612730.6358333337,1266116.3925,278.81,3.91
948,2612454.484011976,1266613.2686227546,278.8,7.29
949,2612487.2964516133,1266103.644516129,278.8,3.14
950,2612519.64483871,1266480.373548387,278.8,7.02
951,2612723.3905524863,1266550.6020994475,278.8,7.59
952,2612857.538780488,1266246.7934146342,278.8,5.11
953,2612916.576956522,1266024.9169565218,278.8,6.63
954,2612122.7846428575,1266532.754107143,278.79,5.97
955,2612357.304814815,1266655.218888889,278.79,5.86
956,2613200.4964935067,1266789.70987013,278.79,7.0
957,2612247.6664705887,1266561.9280392157,278.78,5.7
958,2612367.9854954956,1266496.2556756758,278.78,5.94
959,2612734.4622222222,1266034.455,278.78,3.39
960,2612907.158539326,1266049.6586516856,278.78,5.32
961,2612655.9525,1266054.7925,278.77,3.57
962,2612722.5654716985,1266608.642264151,278.77,9.18
963,2612757.555789474,1266133.632631579,278.77,3.48
964,2612794.6932967035,1266272.3492307693,278.77,5.38
965,2612961.3839393943,1266162.186060606,278.77,3.24
966,2613229.1263636365,1266919.920909091,278.77,2.65
967,2612427.1103007523,1266332.7867669174,278.76,6.51
968,2612533.4619827587,1266507.2481034484,278.76,8.59
969,2612649.1875806456,1266406.1687096774,278.76,6.28
970,2612752.4865986397,1266344.5868027213,278.76,6.84
971,2612896.9400000004,1266164.55,278.76,3.99
972,2612898.679655173,1266249.6087356322,278.76,5.26
973,2613227.5437190086,1266702.871322314,278.76,8.78
974,2612709.879952153,1266563.5871770335,278.75,8.16
975,2612867.0589655177,1266166.6403448277,278.75,4.3
976,2612167.4788888893,1266444.5133333334,278.74,3.78
977,2613095.721343284,1266213.617313433,278.74,6.53
978,2612412.5633333335,1266568.9200000002,278.73,4.89
979,2612876.397894737,1266166.362894737,278.73,4.92
980,2613133.5978431376,1266784.7638235295,278.73,8.06
981,2613294.808681319,1266665.722857143,278.73,5.38
982,2612439.8277659575,1266432.7129787235,278.72,7.74
983,2612735.3025,1266324.2543421052,278.72,6.96
984,2612887.378888889,1266165.042962963,278.72,4.15
985,2612917.195882353,1266163.7956862745,278.72,4.03
986,2612118.45875,1266666.5591666668,278.71,5.53
987,2612340.020701755,1266514.1589473684,278.71,6.02
988,2612722.781428572,1266317.1971428571,278.71,7.46
989,2612807.3746153847,1266075.3876923078,278.71,2.03
990,2613213.575714286,1266191.9442857143,278.71,4.72
991,2612918.6943478263,1266084.0017391306,278.7,6.05
992,2612660.7108333334,1266481.1591666667,278.67,6.18
993,2612747.4294736846,1266315.4378947369,278.66,7.78
994,2613068.863809524,1266989.322857143,278.66,8.18
995,2612510.603095238,1266371.2764285714,278.64,5.17
996,2612526.5916949157,1266122.046101695,278.64,4.33
997,2612573.8685714286,1266743.2371428572,278.64,8.18
998,2612582.636341464,1266626.7019512197,278.64,7.23
999,2612738.1209523813,1266422.8696825397,278.64,6.33
1000,2612663.388843931,1266760.467283237,278.63,7.42
1001,2613259.181082803,1266855.8984713377,278.63,7.07
1002,2612422.2268421054,1266328.7266165414,278.62,6.51
1003,2612753.765862069,1266513.6662068965,278.62,6.08
1004,2612759.2042857143,1266214.9646153846,278.62,5.38
1005,2613350.174615385,1266207.2684615385,278.62,6.43
1006,2612665.885424837,1266248.7695424838,278.61,6.98
1007,2612682.1791891893,1266473.2962162164,278.61,3.43
1008,2612889.1923809526,1266807.9877380952,278.61,7.31
1009,2613198.4347674423,1266824.2718604652,278.61,7.4
1010,2613197.095633803,1266831.389859155,278.6,8.23
1011,2613201.1157668713,1266782.2701840491,278.6,7.2
1012,2612489.8670491804,1266277.317704918,278.59,6.23
1013,2612531.040420168,1266842.95394958,278.59,6.15
1014,2612541.467777778,1266346.1855555556,278.58,5.35
1015,2612637.5833333335,1266503.2833333334,278.58,6.91
1016,2612776.24,1266073.6300000001,278.58,2.52
1017,2612823.357647059,1266116.0138235295,278.58,4.65
1018,2613061.89131579,1266232.3760526318,278.58,6.96
1019,2613216.9094630876,1266889.180671141,278.58,6.89
1020,2613229.9605882354,1266926.359411765,278.58,4.65
1021,2613295.251627907,1266797.853255814,278.58,5.23
1022,2612592.3386842106,1266832.737894737,278.57,6.96
1023,2612988.6208724836,1266622.949127517,278.57,6.89
1024,2613163.650305344,1266202.6334351145,278.57,6.46
1025,2613303.182660551,1266768.6258715596,278.57,5.89
1026,2612641.1967307692,1266325.6184615386,278.56,5.75
1027,2613212.1266906476,1266721.317410072,278.56,6.65
1028,2612562.7568393783,1266334.8727461142,278.55,7.84
1029,2612573.67503937,1266634.520944882,278.55,6.36
1030,2612740.6540625,1266330.24015625,278.55,6.38
1031,2613126.754397906,1266736.2030366494,278.54,7.8
1032,2612338.9523655917,1266432.3488172044,278.53,5.44
1033,2612441.078235294,1266975.708342246,278.53,7.72
1034,2612205.848108108,1266469.3435135137,278.52,4.85
1035,2612369.444545455,1266394.5540259741,278.52,4.95
1036,2612387.4672727273,1266984.58,278.52,3.74
