Tree_ID,X,Y,Height_m,Crown_Diameter_m
1271,2612333.541392426,1266470.9365211998,277.22,8.0
1272,2612147.2839633552,1266820.1859497328,278.28,5.94
1273,2612903.3989467598,1266544.3057932605,277.26,6.96
1274,2612945.2944312096,1267042.5496628776,277.41,7.48
1275,2612849.9907310987,1267041.523540372,277.13,7.23
1276,2612358.063975295,1266548.261088124,277.19,7.27
1277,2612454.2533327243,1266448.5455593423,278.2,5.35
1278,2612625.6287425607,1267387.6935556994,277.19,7.63
1279,2612920.380240355,1266348.5231363168,277.15,7.27
1280,2612594.3797008838,1266397.5086605032,277.31,6.53
1281,2612900.444351723,1266450.263319849,277.15,7.84
1282,2612961.1533327247,1266949.3996281999,277.25,8.23
1283,2612793.5101035577,1267196.5472954535,277.2,7.82
1284,2612819.489999391,1266564.2133371201,277.12,6.91
1285,2612348.763113164,1266587.695093607,277.16,7.29
1286,2612485.0315378527,1266078.727183274,281.51,4.98
1287,2612793.0864086575,1267209.92340147,277.18,9.08
1288,2612249.129523201,1266281.3590514057,281.55,4.48
1289,2613080.6601820397,1266735.1463964807,277.14,8.35
1290,2612714.7878892994,1266239.593214796,277.55,5.89
1291,2612364.2410520227,1266364.271582734,279.04,5.5
1292,2612714.82718072,1267260.6592138405,277.12,13.32
1293,2612600.6354755815,1266398.623932358,277.09,7.31
1294,2612801.8402014114,1266568.3309128776,277.8,5.61
1295,2612339.911836126,1267270.035922154,278.22,5.59
1296,2612362.244050024,1266119.6830417614,281.37,5.01
1297,2612267.756974181,1267313.6307600893,277.56,6.15
1298,2612349.199999391,1266674.3750037868,277.32,5.64
1299,2613062.4820873034,1267043.1905532372,277.15,7.61
1300,2612457.2970636114,1266658.7858753463,277.51,5.89
1301,2613079.971851243,1267069.551114898,277.2,6.56
1302,2613007.17282958,1266962.4777396359,277.37,9.18
1303,2612766.512036862,1267183.742345707,277.12,11.66
1304,2613021.4808689565,1267091.609569004,277.07,8.56
1305,2612945.005791741,1267051.2509327484,277.63,7.63
1306,2612931.255134526,1266895.756220003,277.31,7.67
1307,2613021.592726664,1266904.202813704,277.09,8.78
1308,2612946.900568112,1267186.7186767724,277.14,8.2
1309,2612234.212856534,1266756.322146644,277.15,6.68
1310,2612498.480155641,1266616.8962537867,277.45,6.38
1311,2612556.9585129046,1266326.500138922,277.04,6.86
1312,2613022.9243764956,1266311.7736738203,277.01,9.72
1313,2612577.612134223,1266110.689441989,278.04,5.32
1314,2613018.6232780796,1266970.623200508,277.12,8.81
1315,2612214.792221613,1267315.024726009,277.03,8.29
1316,2612398.9428807474,1267026.9433936172,277.3,6.13
1317,2612840.8890229603,1267237.4094762895,276.95,16.84
1318,2612995.4871968436,1266818.9438254428,277.02,10.0
1319,2612192.216824788,1266279.819368866,281.82,4.48
1320,2612927.5792586505,1267061.2140778608,277.22,6.56
1321,2612218.7712189034,1266637.3070769575,279.63,5.11
1322,2612839.009572851,1267007.3750748767,276.97,8.2
1323,2612621.510321972,1266526.0077457223,277.08,7.02
1324,2612825.771326825,1266412.5054905124,277.41,6.0
1325,2612399.2915903004,1267322.149094696,277.06,7.48
1326,2612140.947550412,1266818.0206160317,278.27,5.59
1327,2612836.110321972,1267207.4281758298,277.03,7.69
1328,2612620.0714279627,1266426.814289501,277.03,7.46
1329,2613078.9993564133,1266308.494656917,276.94,13.72
1330,2612792.931485878,1267216.6656794625,277.03,6.86
1331,2612653.306393949,1266663.178779297,277.19,6.84
1332,2612107.443655305,1266626.8529070124,279.91,5.44
1333,2612882.426806903,1266664.7141821906,276.93,11.64
1334,2612827.072746644,1267036.2894543363,277.14,7.61
1335,2612215.074901352,1266548.4380430025,277.06,9.01
1336,2612955.434536836,1267171.9712813199,277.1,8.5
1337,2612488.094999391,1266496.8441704535,277.48,6.18
1338,2612872.552557531,1267123.8213991355,277.08,7.4
1339,2612692.8439993914,1266770.1400037867,277.62,6.31
1340,2612338.258502065,1267321.1838540542,277.04,7.72
1341,2613029.3386164126,1266898.9926633611,277.03,7.74
1342,2612815.475171805,1266630.5922205355,276.94,8.04
1343,2612848.4568708995,1267052.7092775297,277.21,7.55
1344,2612362.6091560177,1266726.758076076,278.18,5.14
1345,2612898.0408327244,1266556.57333712,277.03,6.18
1346,2612811.569999391,1266151.0382494007,277.31,6.02
1347,2612867.2310570837,1267086.0621191713,277.19,8.14
1348,2612983.481175862,1267140.0835331986,276.94,11.63
1349,2612819.5233327243,1266689.4266704535,277.14,6.91
1350,2613007.8226309703,1266820.3400037868,276.91,7.78
1351,2612366.0715717184,1267320.8343434094,277.14,7.11
1352,2612905.074437261,1266513.6542049702,277.1,7.33
1353,2612374.231764097,1267021.4409841788,277.4,5.7
1354,2612202.608731786,1266266.4512713924,281.54,4.75
1355,2612226.569999391,1266616.54833712,277.05,7.57
1356,2612880.813022647,1266620.9016316938,276.96,11.7
1357,2612979.8961583315,1266751.814507098,277.01,9.8
1358,2612544.1427842015,1266319.711522774,277.08,7.09
1359,2612898.7352040694,1267042.7136879973,276.82,7.38
1360,2612701.4594730753,1266625.6136879972,276.94,7.78
1361,2612587.619400589,1266562.8028780383,276.87,7.29
1362,2613001.2833021437,1267136.6528478235,277.03,5.89
1363,2612465.265651565,1266667.3813081346,277.12,6.63
1364,2612830.768794572,1266656.6134977627,277.08,7.27
1365,2612931.6641289457,1266477.9140928555,276.89,8.87
1366,2612988.4085410577,1266908.6931287867,277.01,7.82
1367,2612995.9661532375,1266991.234234556,277.03,9.1
1368,2612647.9444629103,1267344.4932226709,277.01,8.61
1369,2612782.137459709,1266540.5534958502,277.41,6.33
1370,2612882.774166058,1267035.0816704533,277.32,6.18
1371,2612466.4286950435,1266706.4465255258,277.05,6.63
1372,2613087.5487729763,1266780.695192466,276.93,8.21
1373,2612530.671239061,1266374.39702858,277.26,6.21
1374,2612216.0888165957,1266741.9873156147,276.93,5.44
1375,2612317.825713677,1266634.5000037868,277.09,7.46
1376,2612643.7761849584,1266442.1987666734,277.46,7.86
1377,2612853.9893115605,1267194.5548186016,276.86,7.76
1378,2612596.4664640375,1266259.1036401503,277.76,5.61
1379,2612857.351249391,1266538.8610975367,277.1,6.38
1380,2613101.8765813773,1267101.768872147,276.97,11.74
1381,2612729.0879121637,1267246.7633682727,277.04,10.11
1382,2612496.330637689,1266598.7665995315,277.41,5.47
1383,2612231.177557531,1266670.2341898333,276.97,7.4
1384,2612165.643528803,1266598.2645135906,280.12,5.7
1385,2612832.876817573,1266456.4331856049,278.09,5.29
1386,2612944.1299541425,1266469.4662481307,278.07,8.39
1387,2612107.7274067984,1266604.3572877373,280.22,5.08
1388,2613063.712856534,1266824.6566704535,277.07,10.34
1389,2612871.893891017,1267191.2744865455,276.88,8.04
1390,2612376.1482822197,1267290.1086906553,277.85,5.61
1391,2612659.7815378527,1266145.2367986585,276.87,7.05
1392,2613096.328771321,1266924.8891265937,276.76,7.38
1393,2612233.633999391,1266725.4080037868,277.01,8.92
1394,2613090.7002077247,1267095.2152642035,276.9,11.06
1395,2612407.1895646085,1267293.8921776998,276.89,6.05
1396,2612570.6599274487,1266392.6500757292,276.79,9.41
1397,2613052.4910520227,1267067.0426353656,276.77,7.78
1398,2613086.2864942364,1266856.4745398692,276.79,7.86
1399,2612886.7609442733,1267047.4407911883,277.02,6.36
1400,2612891.0056281337,1267192.9166504934,277.04,7.29
1401,2612783.261809736,1267203.3865555108,276.91,8.59
1402,2612762.275356534,1266601.7757180724,277.04,7.31
1403,2612822.1484512743,1267200.7274514856,276.81,8.72
1404,2612304.7623070837,1266514.0957730175,278.22,5.75
1405,2613095.719496879,1266810.9736721285,277.33,7.96
1406,2613082.568662493,1266932.5261000434,276.79,7.72
1407,2612954.202262388,1266902.2247132668,276.76,10.2
1408,2613043.266601333,1266020.6963144664,277.14,5.73
1409,2612939.048476212,1266497.1406660385,276.9,6.93
1410,2612710.119999391,1266561.0400037868,277.26,6.18
1411,2612846.292788507,1266820.035922154,276.93,6.84
1412,2612648.206110502,1267359.8483371201,276.99,7.57
1413,2612241.965227607,1266682.8229913386,276.8,8.76
1414,2612432.549629021,1266462.67333712,276.88,6.56
1415,2612611.5030351053,1266375.3025037867,276.8,5.97
1416,2613092.0634450843,1267077.6856966706,276.8,9.22
1417,2613042.419454432,1266751.9034915252,276.66,10.81
1418,2612875.960976835,1266563.7324849898,276.88,9.2
1419,2612233.5391483274,1266707.3570250634,276.75,8.65
1420,2612885.3430763143,1266902.991285838,276.84,7.88
1421,2612585.741181657,1267384.7523190577,277.15,8.04
1422,2612809.1449993914,1267229.2243787867,276.76,7.14
1423,2612833.6771422485,1267222.0560211027,276.88,8.57
1424,2612751.586508825,1266643.5041547301,276.68,8.21
1425,2612873.8651801143,1267094.3574736663,277.42,7.27
1426,2612565.7381028393,1266325.5158658556,277.33,6.08
1427,2612825.9225634937,1267043.07333712,276.75,6.1
1428,2612596.3338115457,1266556.9720479855,276.79,7.59
1429,2612451.336303739,1266322.044351613,278.46,5.41
1430,2613019.1778674116,1266406.9379733298,276.81,7.92
1431,2613085.92024389,1267106.5309573319,276.79,11.41
1432,2612871.0960410577,1267209.49521212,276.78,7.82
1433,2613003.4049050515,1266925.8296264282,277.31,5.81
1434,2612799.6212042104,1267190.9207266783,276.68,8.9
1435,2613050.0315378527,1266925.4226960945,276.74,7.05
1436,2613056.9520915896,1266380.7205002406,276.62,13.4
1437,2612627.712522756,1266762.7586953756,277.66,5.84
1438,2613027.343808915,1266318.7495275962,277.45,5.78
1439,2612762.5770416446,1266708.338595336,276.9,6.72
1440,2612388.5606243913,1266606.3087537868,276.7,7.14
1441,2612342.7644438357,1266788.2261148978,280.17,4.79
1442,2612615.895756967,1266642.3410138877,277.95,5.61
1443,2612877.8727944223,1267109.795904408,276.87,7.16
1444,2612875.1106397854,1266637.5134028015,276.74,8.04
1445,2612977.949463677,1267099.7266109297,276.76,5.97
1446,2612612.296878004,1266380.6764199717,276.59,7.42
1447,2612702.0917385216,1266735.965547265,276.6,7.65
1448,2612791.7601402365,1267174.2822573078,277.16,6.72
1449,2612280.531863798,1266166.0111902275,283.05,4.33
1450,2612624.304374391,1266251.52646212,277.59,5.53
1451,2612563.036782608,1266346.8134303603,276.76,6.75
1452,2612873.209196067,1266908.816181072,276.61,10.72
1453,2612995.2834140253,1267129.1211013477,276.64,7.23
1454,2612860.594724666,1266431.8498938966,276.81,7.61
1455,2613043.2664279626,1266925.1185752153,276.64,6.68
1456,2613066.4396575107,1266935.7848755815,276.64,8.63
1457,2612885.7769886386,1266408.2292510986,277.22,5.44
1458,2612910.9653482283,1266508.1091898333,276.59,7.4
1459,2612594.262856534,1266635.9780990249,277.53,5.78
1460,2612882.481817573,1267073.938185605,276.6,9.36
1461,2612862.0235392144,1267052.6227471496,276.65,8.48
1462,2613046.307318232,1266406.1113805983,276.6,9.37
1463,2612272.7734877635,1266737.6411665773,277.89,5.23
1464,2612450.480493218,1266125.999263046,278.94,5.08
1465,2612247.7919095038,1267121.975958843,277.8,5.32
1466,2612574.0238828864,1266467.6526251459,277.58,5.73
1467,2613057.393076314,1267074.009234556,276.65,6.43
1468,2612988.1452026432,1266811.5469143558,276.89,8.85
1469,2612973.00154701,1266966.841194263,276.93,7.31
1470,2612968.3151916987,1267068.9900037867,276.56,8.14
1471,2612961.3874840536,1267053.0528872223,276.68,7.2
1472,2612228.9397910577,1266798.3129204535,277.81,5.53
1473,2612939.0283327247,1267158.061432358,276.65,7.31
1474,2612232.9772763867,1266572.0263887632,276.52,8.23
1475,2612450.7152985367,1267294.4707730175,276.62,8.63
1476,2612864.8779393053,1267168.5661840443,276.52,8.61
1477,2613093.727479706,1266772.9978778025,276.55,8.99
1478,2612979.4117425103,1267025.3500955298,276.47,8.33
1479,2612469.699999391,1266573.7950037867,277.07,5.64
1480,2613031.4292586506,1267080.6603741571,276.53,9.27
1481,2612892.349031649,1266926.7787134643,276.53,7.02
1482,2613036.066031137,1266867.2294217763,276.49,7.76
1483,2613001.561328871,1266754.258789914,276.59,10.49
1484,2612597.726249391,1266379.7009412867,276.61,7.82
1485,2612895.37855795,1266035.1138776606,276.96,5.94
1486,2612806.319999391,1266409.4520037868,276.69,8.92
1487,2612386.3428752082,1266938.619088754,277.21,6.98
1488,2612308.446983518,1266502.0415910883,277.0,6.33
1489,2612842.186666058,1267032.8585223053,276.61,6.56
1490,2612953.3990954366,1267025.4829416398,276.45,7.51
1491,2612972.601045143,1266946.5439253554,276.67,6.98
1492,2612875.299451446,1266882.6749352936,276.52,6.82
1493,2612603.691794263,1266644.1246191713,277.07,6.1
1494,2612852.6063241777,1267109.8169268637,276.48,8.63
1495,2612901.560740132,1267022.0548186016,276.54,6.56
1496,2613087.5199993914,1266928.1375647623,276.56,8.08
1497,2612752.849569284,1266634.4550575502,276.44,7.69
1498,2612890.4785359767,1266932.7253696404,276.62,8.08
1499,2612932.1711898674,1266743.022741882,276.71,7.31
1500,2612862.274818668,1266688.7791604132,276.47,7.27
1501,2612913.013466728,1266776.2927676057,276.65,7.96
1502,2612893.4777534017,1266705.8576508455,276.59,7.72
1503,2612237.001817573,1266585.2887050854,276.6,7.0
1504,2612273.235583807,1266727.9153284621,278.86,4.95
1505,2612579.2851892645,1266345.129244293,276.6,7.09
1506,2612672.1091150376,1266003.0869425624,276.48,6.84
1507,2612199.018794572,1266604.8845821,278.5,5.14
1508,2612440.599166058,1266562.6525037868,276.73,6.18
1509,2612814.595139056,1266640.312629485,276.39,10.67
1510,2613081.886666058,1267051.7066704533,276.48,8.46
1511,2612283.7851156704,1267333.8475619263,276.48,7.4
1512,2613078.927734198,1266038.9306115215,276.47,7.59
1513,2612822.056558531,1266416.3636597006,276.84,5.44
1514,2612682.9018175732,1266010.458185605,277.2,5.92
1515,2613043.446251896,1266371.8732703198,276.49,12.6
1516,2612854.051817573,1266956.517276514,276.73,5.92
1517,2612276.4537203214,1266585.908608438,277.88,5.23
1518,2612938.8586898674,1266742.1001228343,277.09,7.31
1519,2612948.9623070834,1266457.205388402,276.7,6.43
1520,2612808.7481603106,1266653.875061258,277.17,7.44
1521,2612541.7930763145,1266471.6400037867,276.52,6.43
1522,2612990.793528803,1266615.4694155515,276.51,7.36
1523,2612534.331627298,1266380.065585182,276.67,6.41
1524,2612744.904269054,1266101.0995543485,277.53,5.32
1525,2613065.0740100862,1267077.1410733054,276.56,7.72
1526,2612792.284999391,1266790.6350037868,276.33,7.98
1527,2612432.972849132,1267299.0146151858,276.66,7.84
1528,2612327.985353722,1266563.673074653,276.88,6.36
1529,2612229.1729405676,1266702.916474375,276.32,5.7
1530,2613056.260585811,1267119.8488000832,276.43,14.36
1531,2612378.869999391,1267007.5500037868,276.98,5.64
1532,2612995.65669294,1266905.0867779802,276.32,8.88
1533,2613098.3308689566,1266816.5660907433,276.56,7.65
1534,2612890.214530641,1266527.4509412867,276.7,6.38
1535,2613069.6903697615,1266831.5594482312,276.44,8.29
1536,2612613.9515783386,1266683.6836128093,276.61,6.51
1537,2612932.5152374865,1267178.416194263,276.93,5.78
1538,2612339.1230296944,1266728.4016199484,277.13,5.61
1539,2612474.721315181,1266406.5755301025,278.64,4.92
1540,2612845.230525707,1266676.4689511552,276.35,7.78
1541,2612926.2361843623,1266592.2400037867,276.6,7.42
1542,2612603.0462563746,1267385.5137468034,276.48,7.55
1543,2612226.007499391,1266579.279776514,276.38,7.48
1544,2612241.468808915,1266647.7578609297,276.38,7.31
1545,2612497.994527693,1266264.8767962395,278.52,5.81
1546,2612808.1061105025,1267189.1650037868,276.51,7.57
1547,2612844.106884637,1267173.7263425845,276.33,7.63
1548,2612933.8413264053,1267064.1594350664,276.27,8.2
1549,2613024.250920444,1266228.756451155,276.62,6.96
1550,2612758.372940568,1266534.328239081,277.21,5.2
1551,2612873.5709875333,1266655.8981065536,276.5,8.97
1552,2612870.2439759993,1267016.1230447225,276.57,7.38
1553,2612842.475554947,1267223.7270408238,276.42,9.27
1554,2612311.2815378527,1266753.6887217355,278.16,4.98
1555,2612341.0199993914,1266089.7650037867,281.79,4.37
1556,2612808.1377077247,1266565.07333712,277.13,5.53
1557,2612862.6482822197,1266028.4066704535,277.18,5.61
1558,2612646.0592851057,1267332.1114323582,276.4,9.44
1559,2612995.8112274613,1266010.4563780557,277.44,7.38
1560,2612349.1394438357,1266687.5779667497,276.97,5.86
1561,2612864.4346402753,1266931.5797827924,276.25,10.73
1562,2613022.694999391,1266328.9528416246,276.34,9.71
1563,2612998.8499533082,1266970.19161669,276.63,8.31
1564,2612948.300902169,1266680.7382676757,276.32,9.57
1565,2612728.5480695665,1266682.2926353656,276.94,6.02
1566,2612793.5752077247,1266584.99521212,277.09,5.53
1567,2612949.650611636,1266463.3073507256,276.27,8.83
1568,2612996.999388704,1267000.797255695,276.3,9.13
1569,2613096.6050871103,1266823.1676353656,276.7,8.52
1570,2612877.657499391,1267079.9056287867,276.31,7.14
1571,2613085.650768622,1266012.1669268636,276.33,6.43
1572,2612926.576756148,1266558.4291929759,276.31,6.86
1573,2613024.831110502,1266798.0455593423,276.22,9.27
1574,2612966.896922468,1266902.821200368,276.43,6.1
1575,2612465.2055926113,1266482.1044105664,277.15,6.13
1576,2612961.893170123,1267060.0509793966,276.51,7.23
1577,2612799.727894128,1267158.6807932605,276.25,6.96
1578,2612650.5905473363,1267138.3975380333,276.58,6.82
1579,2612430.9155050092,1266402.5714644608,278.02,5.32
1580,2612796.5319335475,1267132.9210737457,276.38,8.79
1581,2612922.0747163724,1266518.0466075602,276.26,8.21
1582,2612812.3905876265,1266406.322356728,276.75,5.2
1583,2612354.26409877,1267309.3331714887,276.4,7.16
1584,2612641.882499391,1266263.8400037868,278.9,5.05
1585,2613069.5235922057,1267071.6531774395,276.2,7.29
1586,2612879.127228307,1266539.8002447507,276.17,7.27
1587,2612783.0852167825,1266762.3769603085,276.21,8.56
1588,2612873.9866660577,1266444.432311479,278.13,4.98
1589,2613046.2980695665,1266385.102576886,276.19,14.76
1590,2612335.659195371,1267075.2400037867,276.42,7.96
1591,2612234.536866861,1266790.3303652324,278.15,5.14
1592,2612926.171514543,1266927.8036401505,276.22,7.25
1593,2612550.628138926,1266489.3446549496,277.5,5.23
1594,2612584.659079851,1266348.3262106832,278.04,5.26
1595,2612764.126817573,1266048.6377310595,277.62,5.29
1596,2612802.82515403,1267213.9668079105,276.17,7.86
1597,2612391.819999391,1267285.31333712,278.17,4.89
1598,2612563.7988726306,1266087.1202854768,279.15,4.75
1599,2612690.4193479256,1267286.797007044,276.08,9.89
1600,2612279.374053445,1266676.5575713543,278.5,4.85
1601,2612507.193912435,1266434.4834820477,276.79,6.05
1602,2612669.043808915,1267319.1019085487,276.38,8.18
1603,2613047.197777169,1266048.37333712,277.07,5.35
1604,2612903.6337248813,1266442.3527488848,276.78,5.7
1605,2613061.9341546423,1266037.8404604078,276.2,8.35
1606,2612242.2327900887,1266699.9900037867,277.3,5.23
1607,2612224.548521728,1266572.0527185635,276.3,9.62
1608,2612202.185671033,1266375.6877649808,280.23,4.62
1609,2612421.3854199518,1267321.4526206092,276.28,8.25
1610,2612661.616609561,1267340.7993258208,276.12,7.51
1611,2612493.067747139,1266421.7850488317,276.52,5.94
1612,2612883.348060616,1267153.859901746,276.5,7.9
1613,2612688.9734647376,1267150.05683547,276.53,5.67
1614,2612932.6893687607,1266882.3008145976,276.03,8.41
1615,2612386.7133327248,1266589.2666704534,277.18,8.46
1616,2612871.4418631904,1267176.2579249337,276.07,9.42
1617,2612448.7842851053,1266564.2400037867,279.34,4.72
1618,2613058.701096952,1266812.9076867136,276.28,7.23
1619,2612902.2615088252,1267109.0550981264,276.04,9.18
1620,2612223.3447518665,1267307.8291126976,276.43,5.67
1621,2612613.0562631274,1267059.009234556,277.06,5.38
1622,2612867.8240977516,1267215.4879546065,276.13,8.81
1623,2612619.8304160577,1267378.78427462,276.23,7.82
1624,2612792.12357082,1266125.3650037867,277.6,5.17
1625,2612224.213573688,1266548.057272863,276.16,8.9
1626,2613097.8900928493,1266754.0484150017,276.28,8.25
1627,2612346.8132426343,1266720.3548686516,278.5,4.85
1628,2612855.5155122117,1266757.8762217355,276.11,9.97
1629,2612835.6785359764,1267228.3448818356,276.12,8.08
1630,2613080.868386488,1266924.3851650772,276.4,7.02
1631,2612851.43764645,1267101.748025177,276.65,7.72
1632,2612344.6614628057,1266672.8680525671,276.79,5.11
1633,2612471.741347706,1266537.3355094048,276.91,5.32
1634,2612965.682675448,1267035.0040882938,276.29,6.72
1635,2612952.4661181127,1266945.2719672571,276.1,8.35
1636,2612767.163749391,1266055.7347954535,277.16,5.53
1637,2612832.1233701776,1266180.0152846857,277.16,5.32
1638,2612971.2593933307,1266909.0935391402,276.12,7.94
1639,2612916.2152374866,1267149.311432358,276.22,5.78
1640,2613089.019790186,1266305.411551904,276.08,12.33
1641,2612373.6128987996,1267307.0950333725,276.09,7.33
1642,2612319.8799993913,1267320.1150037867,276.75,5.64
1643,2612967.336967717,1266810.9277865922,276.04,11.86
1644,2613035.883451168,1266277.3719834823,276.07,7.92
1645,2613025.265069814,1266301.4766235051,276.19,10.63
1646,2612754.8446907494,1266176.7893865027,277.73,5.08
1647,2613047.3476237007,1266879.9250866596,276.04,7.59
1648,2613083.68764645,1266822.141964571,276.82,5.7
1649,2613086.2009517723,1267087.8511148978,276.37,6.33
1650,2612757.5915225702,1267215.3426527933,276.56,6.93
1651,2612856.5485708197,1266461.8757180725,276.3,6.68
1652,2612808.3515783385,1266821.0531616814,276.08,7.78
1653,2612162.345477098,1267285.0839528313,276.11,7.07
1654,2612232.0643814136,1266612.2315768204,276.11,7.53
1655,2612507.7055926113,1266452.1679698885,276.31,6.13
1656,2612741.850054036,1266593.0432824753,276.01,7.63
1657,2612222.7085344233,1266565.351468755,275.92,7.07
1658,2612954.8214279627,1266752.3728609297,276.0,10.56
1659,2612697.435062153,1267276.924104205,276.06,8.72
1660,2612940.152191172,1267168.2639763895,276.1,6.82
1661,2612409.617618439,1266697.69833712,278.06,5.17
1662,2612441.8932641726,1267291.4649395193,276.03,11.13
1663,2612897.889999391,1267117.4050037868,276.05,7.98
1664,2612846.5989467595,1266980.8136879972,276.03,7.78
1665,2612390.2530979826,1266755.4231023784,277.87,6.72
1666,2613027.4468286596,1266807.7326867136,276.03,8.08
1667,2612898.744137322,1266697.9262106833,276.0,6.79
1668,2612899.0362156075,1266927.1364001832,276.58,5.94
1669,2612993.997418746,1267053.2857027114,276.04,7.69
1670,2613085.9546147757,1266293.3327639678,276.04,11.86
1671,2612683.9186836015,1266126.8847406288,278.28,4.92
1672,2613024.662948109,1267033.5605166072,276.01,7.05
1673,2613080.2694375934,1266845.2175318766,276.03,7.53
1674,2612874.7787372554,1266895.7921882528,276.12,11.45
1675,2612295.598480404,1267109.885573407,278.71,5.01
1676,2612919.1663681064,1266766.086372502,276.11,7.55
1677,2612651.27180662,1266129.8785580036,278.94,5.14
1678,2613013.6721499288,1267135.8448424963,276.1,7.69
1679,2612780.924999391,1267209.8325037868,276.24,7.98
1680,2612923.8145646085,1266898.5660907433,275.94,7.65
1681,2612764.4403697615,1266702.0964852683,276.68,5.86
1682,2612678.6120347893,1266003.1293843177,276.63,6.0
1683,2612956.9155050092,1266469.630453225,276.09,7.53
1684,2612231.319999391,1266811.7238747545,277.03,5.44
1685,2612792.13395288,1267181.6896161898,276.11,6.41
1686,2612997.639819211,1267143.9364001832,275.9,13.29
1687,2612848.7797309346,1266994.9145004312,275.9,6.89
1688,2612332.056485878,1267071.73324703,276.28,4.85
1689,2612577.07773135,1266579.7812409,278.61,5.56
1690,2612374.6414279626,1266047.1953609297,282.31,4.22
1691,2612930.445805843,1266564.6400037867,275.92,7.02
1692,2612771.371514543,1267208.608185605,275.9,10.25
1693,2612764.238847559,1266401.5148728967,276.25,7.8
1694,2612758.7478840067,1266152.4851960945,276.74,5.75
1695,2612789.307999391,1266599.8400037868,276.3,6.31
1696,2612679.9342851057,1266316.9328609295,278.83,4.72
1697,2613064.040656668,1266335.5968112985,275.81,8.23
1698,2612425.925468141,1267298.6911756617,275.94,9.03
1699,2612980.9917551163,1266940.3201564585,276.1,6.46
1700,2612887.9402179704,1266979.9257961365,276.14,7.63
1701,2613021.5192475114,1266911.6760940123,275.91,6.51
1702,2612775.8097254187,1266522.2365791292,276.01,6.82
1703,2612433.960844462,1266467.6836657585,276.79,4.75
1704,2613030.5908327247,1266822.4552815645,275.92,6.77
1705,2612690.616019292,1267277.7250784137,276.16,8.0
1706,2612700.74763097,1266082.0952669447,278.04,4.92
1707,2612418.3936428023,1266402.1896161898,276.61,6.41
1708,2612672.73772091,1266298.3286113816,278.16,5.01
1709,2612480.975461576,1266489.26101219,276.37,6.15
1710,2612959.524247757,1266935.1288926757,275.81,9.87
1711,2612962.563801044,1266943.5664500678,276.21,6.21
1712,2612606.539779611,1266240.130113677,276.95,5.38
1713,2612875.8886268423,1266594.6566704535,276.78,5.7
1714,2613049.517288548,1266818.5487387264,275.72,10.28
1715,2612356.717058215,1266017.8944155516,279.87,4.65
1716,2613045.6218861835,1266287.902739636,275.93,8.21
1717,2612976.694999391,1267157.7868787867,275.81,10.59
1718,2612242.378138926,1266634.9551200657,276.05,7.4
1719,2612234.7072174363,1266685.044515065,276.41,6.51
1720,2612238.6175603666,1266676.1473208598,275.87,8.08
1721,2613035.7215537955,1266369.6337861703,275.99,7.84
1722,2612437.1862414293,1267295.1603859523,275.96,7.07
1723,2613008.270548842,1266910.4707730175,275.8,7.61
1724,2612283.0233892216,1266578.3106252556,276.56,7.51
1725,2613061.6844853726,1266022.889536497,276.38,5.84
1726,2612448.9771422483,1266156.204289501,280.74,4.72
1727,2612638.1729405676,1266610.2694155516,276.03,5.2
1728,2612826.0458058426,1267222.613275676,275.84,8.31
1729,2612440.743076314,1266125.7476960944,279.98,4.55
1730,2612432.4199993913,1266555.3763674232,275.94,7.25
1731,2613095.5784945367,1266313.8267756314,275.84,16.2
1732,2612807.575273653,1267199.6366282592,275.87,8.69
1733,2612657.666666058,1267311.9166704535,275.82,6.91
1734,2612873.5190285174,1267054.0361202916,275.95,5.73
1735,2612924.218963122,1266551.1026980872,275.75,7.84
1736,2612232.5808689566,1266578.919351613,275.94,7.65
1737,2612445.5568414964,1266547.1557932603,277.32,5.5
1738,2613021.5040903003,1266810.0968219687,275.78,8.37
1739,2613068.0796147757,1266103.3265422483,275.91,5.75
1740,2613084.5310085653,1266074.5335817684,276.01,5.89
1741,2612531.90659157,1266329.7846965243,275.94,7.55
1742,2612757.731042336,1266540.6510467315,276.38,7.2
1743,2612993.5769826313,1266765.4495009934,275.75,7.55
1744,2613024.112397052,1267027.3247991083,275.65,7.38
1745,2612952.476779052,1267161.7611902275,275.79,6.13
1746,2612930.3819828625,1266748.9507475884,275.85,6.21
1747,2612858.8368912833,1266472.8920308137,276.16,6.86
1748,2612438.8323960854,1266376.3019872578,277.06,6.21
1749,2612594.542221613,1266160.875806256,278.02,5.08
1750,2613076.275055571,1266114.6107903037,276.69,5.32
1751,2613038.679787751,1266287.8564059031,275.77,7.76
1752,2613053.426508267,1267092.5151517158,275.81,7.33
1753,2613025.392972364,1266817.0751389218,275.89,7.67
1754,2612236.786101086,1266590.796500962,275.74,7.51
1755,2612227.528091877,1266642.2602350006,276.01,7.42
1756,2612786.428391,1267184.9515422483,275.66,9.54
1757,2612959.576666058,1267080.43333712,275.76,6.91
1758,2612937.571999391,1266563.4400037867,275.77,6.31
1759,2612221.186666058,1266761.9955593422,275.87,6.56
1760,2612214.7410520227,1266566.9461441375,276.23,6.02
1761,2613026.5460267887,1266908.5687709101,275.76,6.82
1762,2612755.166490619,1266449.7049160674,276.08,6.02
1763,2612784.5673398166,1267157.713408042,275.87,7.74
1764,2612888.8757485203,1266897.410735494,275.66,9.56
