Tree_ID,X,Y,Z,Height_m,Crown_Diameter_m
789,2612987.0731935045,1266333.7396481733,277.0080108254399,5.17,3.81
790,2612996.4404313806,1266330.4497777782,275.87850980392125,4.4,4.11
791,2613015.4931610343,1266336.9367793247,274.4534194831012,3.41,3.94
792,2613011.5460317465,1266324.790423281,274.48685185185155,2.53,3.7
793,2613024.336034887,1266333.400465116,276.2183255813957,4.78,3.81
794,2613008.5358980023,1266339.9482261646,275.7630376940136,3.67,3.63
795,2612973.5438311747,1266354.789567101,275.282142857143,1.91,4.0
796,2613042.5487865605,1266326.7537919818,275.46429035752965,2.64,5.68
797,2613054.004125746,1266322.7455009827,275.9043025540275,2.84,3.73
798,2613278.68420255,1266272.3830303072,268.06356459330135,1.56,8.01
799,2613278.7846376807,1266287.0096231883,268.35385507246394,1.39,4.67
800,2613324.603304512,1266298.8533339412,276.7852051517909,11.53,6.28
801,2613374.053587457,1266248.0518651758,276.6225312629183,11.25,14.42
802,2613383.1688385075,1266247.30728719,275.60604614160695,7.49,4.08
803,2613413.1202639383,1266251.0035850387,272.57184750733165,7.9,5.36
804,2613427.897891436,1266229.039122763,272.98006415792884,11.98,8.21
805,2613423.826049201,1266211.707352089,273.6285552847324,9.71,6.67
806,2613472.933318722,1266208.0095817957,267.92763575042204,10.11,5.06
807,2613461.0266921404,1266215.541810854,269.7343506091279,9.94,6.84
808,2613448.223795478,1266224.4154584669,269.808960822454,11.16,7.6
809,2613443.7943114894,1266247.172774395,268.59935975609716,7.67,6.41
810,2613427.1350770164,1266256.4564655572,271.7495900405357,11.35,7.96
811,2613463.8894630894,1266233.136046984,268.7861543624163,10.33,5.48
812,2613466.358586896,1266247.8410617486,267.47562915956985,10.77,7.46
813,2613455.6733803838,1266259.9957019673,266.3820470588233,5.98,4.21
814,2613407.1429221905,1266269.7166344605,273.41344044455315,9.56,7.91
815,2613411.1569567486,1266314.2125697643,272.80788371332426,18.47,17.3
816,2613433.4468571395,1266271.9652600714,268.87388644688514,6.52,5.82
817,2613449.501172031,1266280.2865225803,268.5278509927916,9.3,6.84
818,2613472.7417883542,1266267.8314266512,266.3535097119892,8.02,4.37
819,2613462.1045162356,1266283.6895853488,266.91167242570754,9.81,5.21
820,2613473.8988667596,1266298.3486784906,266.03669895814295,9.41,7.39
821,2613434.095993117,1266326.4596309024,268.48333437597756,6.58,6.5
822,2613455.26432359,1266304.2970879544,267.61265324794,11.12,7.99
823,2613390.306830985,1266374.6124366182,273.0270281690139,4.05,5.8
824,2613461.897276255,1266338.903866122,268.1072168324023,9.01,8.24
825,2613460.362221869,1266423.2105765017,272.9542723589898,11.36,5.15
826,2613162.7176270327,1266509.741487683,273.6756836039812,8.0,4.64
827,2613171.8785532317,1266511.666760055,272.9010494141625,7.03,4.92
828,2613145.4658129197,1266525.001975525,274.38603146853194,8.62,5.08
829,2613163.3590582064,1266521.4947743593,273.5824068018314,7.54,4.52
830,2613213.41046422,1266562.4788136762,274.031669890393,8.62,4.45
831,2612979.235726079,1266624.9091914208,272.5965429042902,7.28,4.26
832,2612988.4832731835,1266623.0304258363,274.772389029231,10.0,5.27
833,2612975.4914241666,1266582.7321886483,273.4617632552407,7.52,4.64
834,2612975.351731348,1266613.975985074,272.4622089552241,6.21,3.39
835,2613263.0792190367,1266531.7835098712,271.84328545780966,6.3,4.94
836,2613241.1084043565,1266551.2837788523,272.5477389211403,7.93,7.41
837,2613254.704962688,1266580.7342332865,272.7297013996871,8.57,7.27
838,2613467.134954467,1266454.5932058282,271.29264116575587,3.57,3.81
839,2613469.8263231358,1266473.3862925186,271.789054421768,8.58,5.46
840,2613439.9458883204,1266510.9564974618,271.0104906937395,5.19,3.69
841,2613456.684789153,1266493.1205120464,272.0611445783133,6.6,4.21
842,2613463.0299626812,1266509.1046268668,270.6930472636817,6.02,4.21
843,2613464.857939031,1266541.3754498689,270.62519098540986,20.95,21.46
844,2613355.095454226,1266569.9429452037,273.62640591204126,9.88,5.74
845,2613381.5384237524,1266561.25040488,272.02636006289254,7.21,5.51
846,2613365.371483307,1266575.7425216322,273.09700865265785,5.93,4.0
847,2613400.135078132,1266545.1729017855,273.4526785714289,8.09,4.06
848,2613400.6491736774,1266658.848078117,265.7367737369177,21.02,25.32
849,2613445.1447829353,1266576.210329342,265.9937238023955,9.22,5.34
850,2613420.456897259,1266528.0847808227,273.39210273972645,7.09,4.32
851,2613450.857232603,1266518.8244029428,271.35475382003443,7.99,7.03
852,2613251.7215153216,1266627.3921049617,272.6296108490572,7.68,4.64
853,2613256.1143542496,1266636.0502890488,272.02380688806795,6.85,4.47
854,2613263.605420777,1266630.8588703529,270.8273995451102,5.5,4.76
855,2613246.1598318587,1266600.9801323027,272.5366703417866,7.76,6.31
856,2613309.7181509067,1266643.430721498,272.28650587507747,7.84,7.88
857,2613270.977379125,1266820.4129750284,272.0910174131221,22.43,32.45
858,2613236.6438303585,1266692.793098421,271.70375123639906,8.95,5.92
859,2613248.8604200715,1266698.3218493874,272.42734118852405,7.66,4.78
860,2613259.766999355,1266687.5265541396,273.4661108280243,10.61,9.63
861,2613271.9407731,1266674.853724376,274.19439327731186,10.5,5.33
862,2613222.0240693414,1266705.818155827,273.67146917808157,11.72,8.48
863,2613321.336983296,1266645.6672015407,273.48427471116776,4.08,4.27
864,2613371.259951138,1266640.5998839738,263.39874198473234,9.95,5.61
865,2613394.127687379,1266632.0559368888,262.22619822485166,7.68,5.08
866,2613349.75809365,1266589.1134046828,273.13626086956526,8.42,4.2
867,2613420.164093888,1266626.6382271457,261.93288234436295,9.14,7.24
868,2613459.3470969703,1266619.413586263,261.8255116498732,8.83,7.7
869,2613476.610555132,1266624.331076557,263.2124435916087,10.65,10.15
870,2613383.4123536837,1266670.2012661437,263.58875777387675,12.57,6.94
871,2613423.851771478,1266658.168947803,262.9260316481704,10.57,6.06
872,2613458.9424302587,1266655.3316813493,263.3303744493394,8.73,4.31
873,2613471.7850453462,1266650.9845347616,262.5825226738328,8.79,5.14
874,2613448.8182901307,1266656.5794650489,264.0310633409913,10.89,5.2
875,2613484.51464098,1266255.6980916895,267.7864982049162,11.2,7.54
876,2613479.021052634,1266276.8150140136,265.6672189349104,9.74,5.42
877,2613498.0881389715,1266337.6395533497,264.25899503722104,5.55,4.0
878,2613487.952045791,1266351.2321809346,267.9597447447444,9.54,5.32
879,2613497.2909927764,1266362.3217781975,262.96768143261176,9.21,9.09
880,2613498.3823052924,1266383.8271235677,261.7561474558671,1.44,6.69
881,2613498.131035773,1266417.3505514115,263.2433755588675,1.52,7.68
882,2613494.0609558835,1266431.5983088221,270.119926470588,6.09,4.28
883,2613483.371843135,1266444.6225882329,269.70804705882335,5.95,4.27
884,2613477.1243007,1266521.7039160847,268.08479020979,4.51,3.68
885,2613487.8266525073,1266628.449794756,261.60727530077855,5.75,4.74
886,2612115.503983856,1266709.9360715095,273.83049596308985,9.04,6.67
887,2612109.7489128127,1266702.3860000027,273.4122769230769,6.38,4.11
888,2612108.6795471604,1266730.5401617268,272.4815417789763,8.11,6.15
889,2612111.5257781628,1266762.081134996,272.4252192605329,6.61,4.13
890,2612107.0716507975,1266751.5012592592,272.2681693121692,6.03,3.99
891,2612132.4351118305,1266759.273431531,273.6815330060012,8.35,4.68
892,2612121.448467343,1266751.631331652,274.1318927973199,7.67,4.16
893,2612168.691620114,1266720.5356424598,270.2136033519553,2.48,4.54
894,2612199.2569178427,1266707.6350988261,274.03907350216207,9.23,5.38
895,2612191.306498989,1266721.312923185,272.8076342624076,6.45,4.45
896,2612204.675613271,1266729.9240115443,272.98974747474756,7.19,4.17
897,2612139.102940244,1266791.968448641,273.66193920335417,8.55,5.12
898,2612151.082360067,1266790.6690721118,271.9536157337365,6.92,4.82
899,2612107.8884865902,1266809.655795779,274.88735347746723,11.02,6.14
900,2612114.195151343,1266817.8342147432,272.61159337521445,7.52,4.61
901,2612145.8497218983,1266799.0784846817,272.9195232690127,7.8,4.59
902,2612144.448162729,1266814.3572703416,272.8831496062994,7.6,3.45
903,2612166.9550217274,1266813.5112973321,272.82765983860986,7.91,4.73
904,2612177.5977724614,1266821.0231006958,273.21230720203835,9.15,6.81
905,2612106.4446145985,1266854.8641886404,271.63647058823534,5.95,3.91
906,2612133.73264778,1266856.6097854245,270.75713765182076,5.53,5.78
907,2612107.224963413,1266888.933762194,273.2397926829264,8.45,5.11
908,2612146.127797718,1266860.818026104,271.89451060358965,6.4,4.27
909,2612156.2342663715,1266858.9864409333,272.00581640331046,6.7,4.44
910,2612166.2671852643,1266861.4618628433,272.4810337768684,7.2,3.83
911,2612153.619518618,1266870.2892105295,271.6206803594353,6.89,4.53
912,2612174.922188074,1266871.0992018364,272.2017981651375,7.37,5.82
913,2612184.3140111966,1266868.7080410444,270.94639303482495,6.01,5.36
914,2612198.08055944,1266873.890361306,272.0378321678317,6.71,3.86
915,2612206.215171876,1266884.3297992453,272.8613776662493,8.03,7.49
916,2612108.2924313634,1266918.9409954208,271.8067219679633,6.84,4.68
917,2612105.76468216,1266906.5835452268,272.66097799510965,8.01,4.51
918,2612113.8325993465,1266894.2107166145,273.96766123778434,8.78,5.27
919,2612133.9037548862,1266910.8702868307,270.85341590612757,7.65,4.32
920,2612146.2390347864,1266912.6857569797,272.4056393924561,8.49,4.73
921,2612110.5565810744,1266932.9201467396,272.3057153338219,7.1,4.28
922,2612116.2436336284,1266945.3575855803,272.70309909909906,8.04,4.64
923,2612121.117660699,1266923.3568190876,272.4854075546719,7.84,4.34
924,2612145.17605277,1266932.3906569409,272.0396462661428,7.48,4.68
925,2612124.502319819,1266939.9401756732,273.21620720720733,9.22,4.9
926,2612145.6984423036,1266952.532185203,272.4081269707805,9.17,8.77
927,2612163.1222329075,1266922.4168162353,271.75140491453,6.93,5.09
928,2612163.6361710774,1266940.1363747404,271.7903869653766,7.61,4.74
929,2612175.3114518193,1266948.9218397937,272.6640488110148,7.8,4.59
930,2612241.3319137995,1266705.2827586266,273.85521839080485,8.07,4.55
931,2612231.19628047,1266725.7244353136,275.1795705196179,10.67,5.74
932,2612255.110893533,1266708.0590066514,273.97073669201484,7.92,4.91
933,2612283.9195483527,1266728.8119687361,273.97754487550657,7.94,4.63
934,2612240.817955247,1266787.8731687253,276.38122170781946,12.42,5.54
935,2612274.8665837506,1266779.0803980106,273.25140132669947,6.65,4.29
936,2612285.283996891,1266784.826878381,273.172896979085,6.56,4.27
937,2612449.469923088,1266788.489707692,275.74543076923163,12.29,5.4
938,2612459.2188090864,1266803.4622559298,274.107713409716,10.99,6.63
939,2612452.3246349073,1266816.912574961,273.30351322751375,9.4,5.34
940,2612230.9646478877,1266839.1106259783,273.95771517996855,3.09,4.07
941,2612227.3292971253,1266850.2924600646,273.6117571884982,1.79,3.69
942,2612215.590436503,1266877.9957275135,273.9841402116402,6.54,3.98
943,2612235.456751651,1266882.5337346522,271.43690273843373,5.6,5.87
944,2612251.352000008,1266888.9547237633,270.0417071823206,4.72,5.13
945,2612238.842860217,1266894.5046514159,272.17001072577875,8.13,5.75
946,2612226.9697417542,1266890.3105738861,272.95989956958414,3.82,4.16
947,2612275.305194557,1266902.117859919,270.882947470817,5.97,4.11
948,2612274.3632460707,1266892.880157069,271.52527748691114,6.1,4.0
949,2612289.1825655205,1266897.1960551701,269.95220689655196,4.85,3.9
950,2612310.26329933,1266907.7525578626,270.0972695174579,6.01,5.39
951,2612318.4065551795,1266918.4343645475,270.97382943143816,5.23,3.68
952,2612341.0508408668,1266913.545543125,270.97045470949126,6.69,6.01
953,2612331.1566994986,1266920.2339988071,272.76144732915526,9.65,6.11
954,2612350.897271714,1266923.7500598794,272.2581586826348,9.03,6.58
955,2612355.578127332,1266916.0593508112,272.0642821473162,6.3,3.88
956,2612400.967909852,1266931.4852775538,273.4726404576813,12.93,13.77
957,2612434.1608218597,1266920.3425876896,272.0413522945365,9.43,6.98
958,2612469.2030073456,1266916.526161886,270.9852982184341,8.66,7.19
959,2612440.149581303,1266936.4841082564,271.29511637515606,8.45,7.99
960,2612463.3887044024,1266965.566101488,270.1022575717619,23.12,23.63
961,2612114.992069163,1266955.801596546,272.23216714697486,7.11,4.85
962,2612107.3646794893,1266972.4633608013,272.42343406593415,7.06,4.2
963,2612116.279592004,1266982.1204700656,272.9646474501117,8.29,4.96
964,2612126.7673034314,1266958.0657597636,272.74333333333317,8.4,4.71
965,2612130.7913513454,1266976.6415181856,273.3166766766771,9.38,5.48
966,2612120.778977975,1266969.922447978,272.182943696451,7.44,4.64
967,2612142.8463602783,1266975.239824911,272.82651178451357,8.39,5.47
968,2612130.474660104,1266995.7630738928,271.5969359605915,5.94,4.03
969,2612139.4552535354,1266988.304091064,273.70310796826533,9.64,5.15
970,2612164.747433643,1266958.423169755,273.48398347521277,10.04,5.77
971,2612181.171961624,1266968.7457865172,271.84752808988753,7.72,4.77
972,2612156.948429249,1266976.0393669596,274.3214556533515,10.37,5.47
973,2612178.0309885032,1266985.747218238,273.6287911170498,11.21,6.85
974,2612199.7890925314,1266957.12970943,272.3414662494404,10.72,6.69
975,2612212.5837317184,1266967.386285769,272.8214277911326,10.59,8.03
976,2612209.700677701,1266981.3356224822,272.6240160642575,8.11,4.89
977,2612199.405274231,1266979.1529846997,272.41112882653096,7.52,4.43
978,2612164.301123272,1266986.5030648948,275.5040630701071,12.92,5.35
979,2612155.405515736,1266997.2510966323,271.6460477741587,7.4,4.26
980,2612191.8736516614,1266987.90916378,272.25098960910447,7.77,4.73
981,2612186.796904285,1266996.606680243,275.221904276986,11.27,4.95
982,2612230.337964724,1266968.6649400005,273.388268430075,11.33,5.62
983,2612357.582027292,1267000.9360056212,256.43425531914795,10.46,9.7
984,2612520.6638087775,1266720.6859047755,273.9367305412882,8.19,6.95
985,2612534.4412636934,1266758.3620781004,274.2907007221206,9.8,8.68
986,2612568.780778541,1266744.9424595907,274.2398679956913,10.68,11.13
987,2612540.0019936548,1266742.7815106958,275.1055974984947,11.43,8.9
988,2612546.9846867034,1266769.8968097295,274.3027413488492,10.42,8.71
989,2612513.8643917516,1266788.2424066756,273.58278656126436,8.6,7.39
990,2612468.5327101597,1266813.1820610217,273.7920545277508,9.35,5.93
991,2612519.4585706154,1266807.7699544434,271.4524715261951,5.73,6.26
992,2612523.4956139363,1266825.7067296442,273.5729752066116,7.53,6.36
993,2612544.294024099,1266788.4372043554,273.42028128587833,7.06,4.88
994,2612553.4909532266,1266798.4988095805,273.59038934884643,11.12,8.95
995,2612582.0607078853,1266780.1351369624,273.93658529970264,9.35,5.97
996,2612560.126917509,1266809.6533212764,271.3132054992761,5.09,4.67
997,2612562.4149391977,1266819.4641341718,272.34505241090113,7.7,5.5
998,2612570.2813049075,1266810.6547946292,274.29753712480334,10.26,6.63
999,2612581.7066220385,1266827.2348721772,272.8296926354224,8.72,6.29
1000,2612640.348329806,1266709.8597839838,273.389088514226,8.98,6.67
1001,2612651.429856067,1266712.4641212185,272.4703409090917,7.1,4.1
1002,2612637.911460182,1266721.9403034127,273.3781542351463,8.55,4.65
1003,2612645.4519469086,1266729.4862184026,273.83214853734864,11.76,7.55
1004,2612642.788215921,1266753.9080196256,272.88160182264244,9.06,5.04
1005,2612654.443425313,1266751.796717413,271.8962892483348,6.79,4.11
1006,2612667.918674348,1266715.985195549,273.84550432276694,8.94,5.24
1007,2612678.951236746,1266717.5068326332,273.1438258914236,9.29,5.53
1008,2612663.668525506,1266747.9770899704,274.05031503735046,10.54,5.37
1009,2612686.6640353044,1266741.8392635472,272.9606208155809,8.48,4.83
1010,2612663.7029854017,1266760.7401180507,274.39334265299806,10.87,5.43
1011,2612624.846030999,1266802.2729340007,272.3556737616737,9.64,13.97
1012,2612649.204023799,1266766.2997620287,273.01026500811236,9.14,4.47
1013,2612669.8587921467,1266772.007712551,271.933454790823,9.19,9.66
1014,2612646.736541504,1266787.261877475,272.7125559947298,8.0,4.58
1015,2612653.8363426835,1266797.8435024323,272.7244353789781,9.68,8.0
1016,2612608.148764893,1266798.5782665208,272.00214517876515,6.51,3.99
1017,2612599.1673584864,1266824.6269478335,271.714628190899,6.33,4.32
1018,2612661.176321752,1266823.46379912,272.18539752711473,9.51,9.85
1019,2612656.4330401355,1266785.698389225,271.9295711929632,7.99,4.73
1020,2612695.514086292,1266769.2316511008,272.51169259489785,9.37,6.93
1021,2612705.183266115,1266796.5978842955,271.8411173553709,8.64,6.76
1022,2612701.3193156375,1266783.6896508357,271.70780027933,7.67,4.39
1023,2612702.620215709,1266820.7946919845,272.0085468984762,10.08,8.85
1024,2612533.1538378755,1266840.8321296363,273.1643745275885,10.42,8.1
1025,2612509.9043165436,1266871.1057624137,271.3811387962799,8.34,7.19
1026,2612566.7292690617,1266843.7869199389,274.44981667059517,11.17,10.67
1027,2612596.645150372,1266834.1921945366,273.6647465200214,10.89,7.33
1028,2612547.955497827,1266876.3907150056,271.4059705980612,7.17,8.42
1029,2612579.354191837,1266868.5474600308,271.00264653641136,6.18,4.51
1030,2612571.4030567147,1266883.5640663914,270.3665421853389,6.13,3.66
1031,2612589.5072883232,1266878.6719935695,270.89705251875716,5.22,4.09
1032,2612583.1930506947,1266889.4457779708,270.7029895104889,6.85,4.14
1033,2612579.535432301,1266881.384502447,269.95239804241425,4.88,3.72
1034,2612591.538755548,1266886.3071555574,270.12384444444484,5.46,4.29
1035,2612497.741899146,1266915.9992381984,269.6571781115881,5.78,3.99
1036,2612509.8391283904,1266917.5381051064,272.5283400982696,10.68,6.43
1037,2612547.6343934475,1266919.234024587,269.60145901639316,6.65,4.44
1038,2612574.7551424066,1266892.3720253168,271.2761234177216,5.61,3.76
1039,2612591.575096741,1266901.9371365446,271.0179823106692,7.85,4.64
1040,2612584.376155165,1266930.091867013,267.68531116794617,5.93,4.67
1041,2612624.279540397,1266841.4404494881,271.1009040404039,7.54,4.8
1042,2612600.682095731,1266855.9200324912,271.7937452337254,8.74,8.5
1043,2612657.7061319905,1266837.3939225264,271.75336298421814,8.56,6.55
1044,2612627.304678902,1266853.299065893,270.18508757297764,5.75,4.43
1045,2612649.2725792187,1266846.2429845207,271.5912896094331,7.56,4.37
1046,2612605.413795877,1266872.2753804792,270.16196060877337,5.85,4.23
1047,2612615.6526757395,1266871.4441723367,270.4260770975053,4.33,3.4
1048,2612597.468083913,1266876.1160699306,270.8880979020977,5.32,3.87
1049,2612600.226000002,1266884.0517831305,269.99465060240976,3.71,3.46
1050,2612609.726237943,1266881.9477170403,270.6770900321543,4.69,3.84
1051,2612617.703213365,1266879.3743059125,271.94350899742966,4.55,3.92
1052,2612634.597205507,1266873.1933834592,271.9653383458644,4.54,4.02
1053,2612636.0976265655,1266864.2903048417,270.44097985846355,6.83,5.79
1054,2612648.496346333,1266859.971378062,271.78189483227584,8.16,3.99
1055,2612641.7477568877,1266870.4673308274,270.5789348370929,6.37,4.16
1056,2612652.139479959,1266867.3112134323,270.6995557963168,6.59,4.1
1057,2612649.984342043,1266892.409269523,270.4315664556948,8.98,8.5
1058,2612680.5528861056,1266831.170362991,271.2774341637009,8.34,5.13
1059,2612665.2703918666,1266855.1959651674,272.0984179970973,5.06,3.64
1060,2612657.447035539,1266856.9879079135,271.53861066235834,5.92,4.31
1061,2612674.202207143,1266851.4566954381,271.2522194821206,5.6,3.88
1062,2612684.3140873085,1266848.4654232797,270.7342460317461,6.53,3.74
1063,2612686.156341462,1266857.1716615867,271.9698323170734,4.46,3.9
1064,2612708.500602519,1266839.8867266218,270.09871402877815,6.52,4.14
1065,2612694.57983566,1266853.2806194695,270.04012642225007,5.22,4.27
1066,2612692.4942910913,1266846.8539523226,270.58130489335036,6.42,3.79
1067,2612701.2445082976,1266843.9063346116,270.1694763729246,5.67,3.89
1068,2612711.5941939517,1266848.7004030244,272.21901763224105,4.81,4.21
1069,2612703.5454245275,1266850.9829559734,272.8457861635221,4.87,3.75
1070,2612669.1744086007,1266862.3416666647,271.5611827956993,3.27,3.93
1071,2612676.6073282473,1266860.388854962,270.58239185750625,5.17,3.86
1072,2612666.8289167485,1266884.1142254686,270.521284454245,9.78,5.99
1073,2612678.5176466512,1266890.8089046546,269.65644229105226,6.81,8.3
1074,2612705.2494318187,1266884.9405375868,269.95661713286677,6.97,5.31
1075,2612718.976942657,1266887.3321622366,271.6477006993004,10.49,5.48
1076,2612634.7535507064,1266919.996470281,270.2908776223765,8.29,7.23
1077,2612653.9950459506,1266924.5478984495,269.9147932509494,9.21,9.13
1078,2612678.369586323,1266912.336166575,269.9778599007168,7.09,4.66
1079,2612710.121510406,1266902.187175028,270.30608323133373,8.02,6.95
1080,2612717.6486493545,1266913.8592458437,269.1077886663829,6.47,5.53
1081,2612682.1515842928,1266930.5144233159,269.88133713561473,7.71,4.42
1082,2612679.8849511417,1266939.0163192195,269.4702605863201,6.54,4.36
1083,2612712.1739483476,1266931.5317428745,269.08007530930655,6.43,4.8
1084,2612694.9193146746,1266945.6276470576,269.58916619074813,7.33,4.57
1085,2612709.02423183,1266951.1121890438,269.11122383004925,7.68,8.13
1086,2612740.354754181,1266712.2554226608,272.34483870967773,9.25,8.56
1087,2612779.977215517,1266710.8533157576,271.46710625470945,8.03,5.05
1088,2612758.045842934,1266728.7747267124,272.0852240184763,9.86,7.41
1089,2612781.805064148,1266743.9455789018,271.60688196305114,9.28,7.23
1090,2612782.805838619,1266759.907078092,272.4205439548182,12.24,9.74
1091,2612803.636012037,1266758.3914276438,271.10352391270675,10.33,15.81
1092,2612785.9369292003,1266703.5468655578,270.0484089101033,5.11,4.45
1093,2612852.947643076,1266752.5217011517,272.35500214071743,10.18,9.18
1094,2612733.989614048,1266776.7356280822,272.0459448775668,10.0,10.43
1095,2612760.002893749,1266770.3001591195,272.041353829558,9.55,6.11
1096,2612771.1045805304,1266779.3620332673,272.0837613378671,10.14,8.46
1097,2612760.7707355884,1266822.4634890673,271.0393638170974,7.35,3.77
1098,2612750.754111117,1266825.6045308623,270.87262962962933,5.25,4.02
1099,2612777.4334108555,1266818.1886950913,270.8001162790698,6.2,3.85
1100,2612768.100920633,1266821.115793652,269.6448253968252,4.96,3.78
1101,2612779.8749801605,1266827.003849207,270.5318253968251,4.36,3.66
1102,2612804.9781771903,1266809.6024338086,270.0389613034623,5.61,4.1
1103,2612812.7949591666,1266807.8699883325,271.0505134189029,5.57,3.86
1104,2612795.840052082,1266820.8979687502,270.15601562500035,3.74,3.56
1105,2612795.0633100546,1266812.852094972,269.1718296089387,4.37,3.9
1106,2612785.779131008,1266816.512459893,269.8314572192515,5.59,3.79
1107,2612787.3839843855,1266824.3500312492,270.34618750000016,5.97,3.74
1108,2612807.0470380443,1266818.2076086968,271.34209239130445,3.44,3.45
1109,2612819.363624765,1266805.6478506366,271.1097814207655,5.2,3.72
1110,2612839.9609848363,1266807.392696968,271.9724242424244,4.03,3.96
1111,2612822.373654674,1266812.558892088,270.14877697841735,5.04,4.09
1112,2612815.179028564,1266815.5442571435,269.764571428571,4.99,3.93
1113,2612926.727884087,1266741.8717650943,272.48597297886084,9.63,6.68
1114,2612884.165958763,1266794.2509484545,272.7742680412372,3.54,3.79
1115,2612848.437806644,1266805.829336221,272.07382395382405,4.28,4.01
1116,2612874.593193646,1266796.523078036,272.61472543352585,4.76,3.93
1117,2612853.612638672,1266870.013037266,271.7131246440237,11.79,16.65
1118,2612866.874936292,1266817.4248103073,271.2738797423043,9.46,6.95
1119,2612884.729802302,1266808.6918478778,273.1336527718097,11.93,7.46
1120,2612937.2755489075,1266776.3442714566,271.9462674650701,3.0,4.03
1121,2612921.4581210185,1266782.0029936305,273.1321974522292,1.59,3.75
1122,2612944.400664063,1266774.0385937497,272.0558984375,4.01,3.76
1123,2612953.0753041743,1266771.6177946774,272.3726996197719,2.91,3.94
1124,2612953.743044559,1266791.7062745097,273.3830106951868,11.54,6.07
1125,2612914.407113793,1266813.1331373213,270.5449046408145,8.14,6.93
1126,2612742.388913038,1266829.5391304363,269.82868357487916,5.61,3.98
1127,2612744.0294451667,1266837.6115741925,271.7052645161291,5.91,4.15
1128,2612739.7035841946,1266861.8995783285,270.4053177159592,7.6,6.71
1129,2612762.9616005346,1266832.0037830693,269.14365079365064,4.58,4.03
1130,2612753.281007191,1266834.9799100712,269.6773381294964,5.21,3.87
1131,2612770.9565729634,1266829.4416465857,269.616813922356,5.12,4.04
1132,2612776.9384674467,1266845.844983353,270.81873843877105,9.87,9.12
1133,2612781.842881402,1266864.7443417122,269.9308003920295,7.03,5.76
1134,2612756.0104326243,1266883.9733307795,271.4578981623279,9.1,5.76
1135,2612798.3377913823,1266844.5687289834,270.85172128811564,8.43,6.84
1136,2612798.072602821,1266870.359765745,270.45608537220164,7.76,4.92
1137,2612794.2930522617,1266894.0882038702,270.53987583020495,7.89,5.97
1138,2612724.7959637237,1266924.357278912,270.8877828168309,8.61,6.94
1139,2612756.9610264846,1266915.1641012295,270.6994560075685,8.04,5.27
1140,2612727.054738001,1266951.9879483415,269.0837515375151,6.63,6.44
1141,2612766.998384142,1266943.985035939,270.19474101611024,8.46,7.44
1142,2612793.895891057,1266910.3583606514,270.43361184558404,7.54,4.62
1143,2612799.300468216,1266921.5298363136,271.3686562618954,8.29,6.15
1144,2612853.490475757,1266952.7829094424,270.91348752571275,11.04,14.13
1145,2612845.383036927,1266941.0852072376,270.6274227581013,7.27,4.31
1146,2612859.583371057,1266863.4046754038,270.5464979154254,7.72,4.51
1147,2612876.050537638,1266876.7503561827,270.4750672043002,7.47,4.58
1148,2612915.715402873,1266832.3211280224,270.4508325872868,6.93,5.81
1149,2612915.6829092517,1266843.4277313144,271.32850533807823,7.51,4.32
1150,2612918.807035441,1266913.4792319594,272.076250068729,11.17,18.46
1151,2612959.446015232,1266839.1945179927,270.75201470974434,8.38,6.0
1152,2612971.3729702975,1266931.0605825528,272.40712410776086,9.47,6.34
1153,2612970.424398601,1266953.4595903545,273.7441109819871,11.39,5.3
1154,2612469.411090816,1266998.0569048913,257.5934819989258,7.37,5.73
1155,2612499.2250823136,1266993.5875087692,259.80420512820416,8.77,7.34
1156,2612531.6301572,1266988.1929591524,261.52705087121706,11.51,11.98
1157,2612576.3674703217,1266959.3310410972,266.31315981735156,5.61,4.24
1158,2612597.5386378164,1266976.1188217464,265.99035456524206,9.97,11.35
1159,2612647.648250998,1266981.6948171724,265.10982574071033,13.97,12.4
1160,2612738.569786679,1266965.4008315222,270.33480626904645,8.34,4.98
1161,2612757.362594279,1266967.8596417005,269.87180738394585,9.22,8.98
1162,2612775.746696228,1266963.1151662914,270.28326681448635,6.97,4.82
1163,2612785.0324911596,1266981.601579901,271.4021291431836,9.35,9.59
1164,2612803.0343991686,1266982.1040469701,270.7687914364635,7.42,4.35
1165,2612802.2403978584,1266970.3481484281,270.1536801836265,6.64,4.43
1166,2612811.891589109,1266993.0832349597,271.2231933409005,7.57,5.81
1167,2612825.5119436984,1266996.8745370838,270.9930563075261,8.77,6.56
1168,2612835.1733539114,1267000.9986213988,265.61907407407415,1.42,5.27
1169,2612859.664811116,1266959.8993646253,270.19234688036636,8.03,6.28
1170,2612923.7055277126,1266987.175757388,272.11108621338616,13.04,17.17
1171,2612858.1550787804,1266992.201952145,271.32601400642193,9.63,7.54
1172,2613028.014427333,1266864.234631229,273.000242063562,16.12,27.68
1173,2613083.9725635364,1266744.8174690388,271.88060395394456,9.14,6.49
1174,2612986.393016685,1266774.5390893423,272.15062837505985,9.22,6.42
1175,2612976.750018775,1266791.3702722967,271.26073474178503,8.13,6.65
1176,2612986.2526263883,1266829.1568006752,272.00952335098674,8.85,5.98
1177,2613083.3997780522,1266783.0964326216,271.56896262740725,9.18,6.44
1178,2613097.9972445043,1266784.2572166873,271.2111587485516,8.02,6.85
1179,2613129.256517969,1266735.2060150756,273.019364502383,11.96,14.62
