Tree_ID,X,Y,Z,Tree_Height_m,Crown_Height_m,Crown_Diameter_m,Trunk_Height_m,Trunk_Diameter_m,Crown_R,Crown_G,Crown_B,Trunk_R,Trunk_G,Trunk_B
1895,2612426.117272727,1266375.2442424244,269.42000022888186,6.99,4.66,4.58,2.33,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1896,2612882.2001851853,1266962.1857407407,265.1499997329712,10.97,7.3133335,5.86,3.6566668,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1897,2613483.5918348627,1266582.9186238532,257.0800008392334,19.38,12.92,5.89,6.46,0.9816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1898,2612114.499756098,1266392.045609756,271.90999992370604,11.92,7.9466667,3.61,3.9733334,0.6016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1899,2613343.5632954547,1266550.067159091,266.85999965667725,8.89,5.926667,7.48,2.9633336,1.2466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1900,2612285.3112962963,1266538.884814815,268.7499997901916,7.03,4.686667,5.86,2.3433335,0.9766666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1901,2612474.2746153846,1266763.1853846156,267.45000038146975,9.9,6.6,3.52,3.3,0.5866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1902,2612911.80954023,1266928.8745977012,265.51999965667727,12.14,8.093334,5.26,4.046667,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1903,2612767.558539326,1266249.2553932583,269.0100000762939,7.58,5.0533333,5.32,2.5266666,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1904,2612354.240746269,1266438.3834328358,269.56000001907347,6.27,4.1800003,4.62,2.0900002,0.77,42.0,49.0,46.0,139.0,69.0,19.0
1905,2612352.3755072467,1266416.3526086956,269.8600001525879,6.16,4.1066666,4.69,2.0533333,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1906,2613072.9004895105,1266480.6084615386,268.2099998092651,7.8,5.2000003,6.75,2.6000001,1.125,42.0,49.0,46.0,139.0,69.0,19.0
1907,2613431.237560976,1266788.4480487804,250.72999923706055,25.95,17.300001,5.11,8.650001,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1908,2613020.4275,1266280.0075,269.7600001525879,6.91,4.6066666,3.57,2.3033333,0.595,42.0,49.0,46.0,139.0,69.0,19.0
1909,2612205.6015384616,1266396.3392307693,271.53999992370603,7.42,4.9466667,4.07,2.4733334,0.6783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1910,2613179.419411765,1266727.9082352945,265.71999954223634,10.02,6.6800003,5.7,3.3400002,0.95,42.0,49.0,46.0,139.0,69.0,19.0
1911,2612455.41631579,1266394.175263158,268.69000022888184,8.49,5.66,4.26,2.83,0.71,42.0,49.0,46.0,139.0,69.0,19.0
1912,2613150.6905181347,1266544.1658549225,267.9000004196167,8.19,5.46,7.84,2.73,1.3066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1913,2612425.513529412,1266948.881764706,265.79000045776365,11.23,7.4866667,5.2,3.7433333,0.8666666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1914,2613038.6164150946,1266857.8341509434,265.93999992370607,12.42,8.280001,4.11,4.1400003,0.685,42.0,49.0,46.0,139.0,69.0,19.0
1915,2613296.292597403,1266775.8264935066,266.1100003814697,9.65,6.4333334,7.0,3.2166667,1.1666666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1916,2612350.731269841,1266398.6096825397,270.2799997711182,5.51,3.6733336,4.48,1.8366668,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1917,2613013.047608696,1266508.9667391304,268.35000020980834,7.47,4.98,5.41,2.49,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1918,2612761.763873874,1266282.2817117118,268.49,7.25,4.8333335,5.94,2.4166667,0.99,42.0,49.0,46.0,139.0,69.0,19.0
1919,2613134.436052632,1266338.2739473684,268.36000011444094,7.37,4.9133334,4.92,2.4566667,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1920,2612976.8731460674,1266824.1149438203,266.17000019073487,9.7,6.4666667,5.32,3.2333333,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1921,2613061.128095238,1266435.099761905,268.3900001335144,7.39,4.9266667,5.17,2.4633334,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1922,2613396.9963829787,1266812.6586524823,250.99000061035156,25.39,16.926666,6.7,8.463333,1.1166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1923,2613023.74,1266280.22,269.7300000190735,7.02,4.6800003,3.57,2.3400002,0.595,42.0,49.0,46.0,139.0,69.0,19.0
1924,2612794.265,1266121.7307142855,267.7800002670288,9.03,6.02,4.22,3.01,0.7033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1925,2613049.094918033,1266549.5044262295,268.08000013351443,7.89,5.26,4.41,2.63,0.735,42.0,49.0,46.0,139.0,69.0,19.0
1926,2613366.9485106384,1266002.82,261.78000038146973,14.15,9.433333,5.47,4.7166667,0.9116666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1927,2613359.0300000003,1266809.11,252.90999977111818,24.51,16.34,3.99,8.17,0.665,42.0,49.0,46.0,139.0,69.0,19.0
1928,2612699.4044927536,1266197.185942029,268.33000013351443,7.64,5.0933332,4.69,2.5466666,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1929,2612499.5355696203,1266424.076329114,268.52,7.5,5.0,5.01,2.5,0.835,42.0,49.0,46.0,139.0,69.0,19.0
1930,2613188.6586567163,1266124.055074627,268.5200001144409,7.37,4.9133334,4.62,2.4566667,0.77,42.0,49.0,46.0,139.0,69.0,19.0
1931,2612920.5839655176,1266548.2079310345,267.87000015258786,8.16,5.44,6.08,2.72,1.0133333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1932,2612227.882063492,1266361.974761905,271.9099999141693,3.91,2.6066668,4.48,1.3033334,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1933,2613046.870263158,1266296.977894737,269.1599998092651,7.05,4.7000003,4.92,2.3500001,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1934,2613386.112560976,1266737.75597561,255.52999916076658,20.12,13.413334,7.23,6.706667,1.205,42.0,49.0,46.0,139.0,69.0,19.0
1935,2612291.129864865,1266523.5666216216,269.20000019073484,6.95,4.633333,6.86,2.3166666,1.1433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1936,2613100.976956522,1266861.6207246378,265.8499998092651,10.55,7.033334,4.69,3.516667,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1937,2613307.6464102566,1266695.1896581198,266.09000038146974,9.65,6.4333334,6.1,3.2166667,1.0166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1938,2613182.580298508,1266453.8610447762,267.8000002670288,8.03,5.3533335,6.53,2.6766667,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1939,2613076.7037254903,1266855.0896078432,265.890000038147,10.79,7.1933336,5.7,3.5966668,0.95,42.0,49.0,46.0,139.0,69.0,19.0
1940,2612548.3009589044,1266284.7823287672,268.3999997711182,8.01,5.34,4.82,2.67,0.8033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1941,2612511.7070731707,1266949.106585366,264.02000030517576,12.82,8.546667,5.11,4.2733335,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1942,2612453.4865909093,1266940.0188636363,265.42999973297117,10.97,7.3133335,5.29,3.6566668,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1943,2612105.050714286,1266477.07,270.66000038146973,9.4,6.2666664,2.99,3.1333332,0.49833333333333335,42.0,49.0,46.0,139.0,69.0,19.0
1944,2612533.729285714,1266296.2485714287,268.44000019073485,7.45,4.9666667,5.17,2.4833333,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1945,2613006.021067961,1266861.3806796118,266.0599999237061,9.67,6.4466667,5.73,3.2233334,0.9550000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1946,2613122.201111112,1266747.72,266.0100004577637,9.73,6.4866667,5.35,3.2433333,0.8916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1947,2612350.0602127663,1266467.07,268.9700001144409,8.62,5.746667,3.87,2.8733335,0.645,42.0,49.0,46.0,139.0,69.0,19.0
1948,2612971.558539326,1266608.7048314607,267.5800001144409,8.12,5.4133334,5.32,2.7066667,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1949,2613325.635192308,1266625.4065384616,263.11000045776365,12.73,8.486667,5.75,4.2433333,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1950,2613335.062131148,1266405.026284153,268.90000009536743,6.85,4.5666666,7.63,2.2833333,1.2716666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1951,2613237.1158064515,1266046.6667741935,265.10999980926516,10.8,7.2000003,5.44,3.6000001,0.9066666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1952,2613291.987222222,1266540.9394444446,266.35999961853025,9.6,6.4000006,7.57,3.2000003,1.2616666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1953,2613345.215203252,1266706.9236585367,257.7800008392334,17.88,11.92,6.26,5.96,1.0433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1954,2613442.64,1266028.07,260.66000003814696,15.54,10.360001,4.92,5.1800003,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1955,2613495.9228467154,1266721.5225547445,250.90000076293944,24.8,16.533333,6.6,8.266666,1.0999999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1956,2613063.515,1266848.5302272728,265.7699998474121,10.34,6.8933334,5.29,3.4466667,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1957,2612508.0415151515,1266285.458888889,269.14000005722045,6.81,4.54,5.61,2.27,0.935,42.0,49.0,46.0,139.0,69.0,19.0
1958,2613050.548163265,1266844.9985714287,265.86000022888186,9.99,6.66,5.59,3.33,0.9316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1959,2613001.5864285715,1266375.8259523811,268.2699999427795,7.44,4.96,5.17,2.48,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1960,2613487.425714286,1266542.1021428572,264.34999992370604,11.92,7.9466667,6.68,3.9733334,1.1133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1961,2613079.7965934067,1266871.5864835165,265.9099997711182,10.26,6.84,5.38,3.42,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1962,2613294.0804761904,1266688.8348809525,266.34000034332274,9.36,6.24,7.31,3.12,1.2183333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1963,2612280.668761062,1266407.459380531,270.8699998474121,4.84,3.226667,6.0,1.6133335,1.0,42.0,49.0,46.0,139.0,69.0,19.0
1964,2613171.029423077,1266652.2190384616,266.5900002670288,9.03,6.02,5.75,3.01,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1965,2612974.58205298,1266518.3812582782,268.38000019073485,7.2,4.8,6.93,2.4,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1966,2613425.9102020203,1266052.6508080808,262.09000003814697,13.54,9.026667,5.61,4.5133333,0.935,42.0,49.0,46.0,139.0,69.0,19.0
1967,2612876.415423729,1266952.6759322034,263.98000019073487,11.7,7.8,6.13,3.9,1.0216666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1968,2613081.3667441863,1266312.8606976746,268.61000003814695,9.54,6.36,3.7,3.18,0.6166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1969,2613437.050583942,1266028.8291240877,260.8599995803833,15.06,10.040001,6.6,5.0200005,1.0999999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1970,2612326.124848485,1266408.903333333,270.5500001335144,5.89,3.9266667,4.58,1.9633334,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1971,2612578.464626866,1266276.2341791044,268.44000001907347,7.27,4.846667,4.62,2.4233334,0.77,42.0,49.0,46.0,139.0,69.0,19.0
1972,2612897.4156410256,1266003.5443589743,268.87000005722047,7.56,5.04,4.98,2.52,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1973,2612324.2770967744,1266400.561935484,270.59000020980835,5.47,3.6466665,4.44,1.8233333,0.74,42.0,49.0,46.0,139.0,69.0,19.0
1974,2612862.331666667,1266930.5616666668,264.7799998092651,11.05,7.366667,4.37,3.6833334,0.7283333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1975,2612515.3555172416,1266287.9320689656,268.95000005722045,6.81,4.54,5.26,2.27,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1976,2612606.201111112,1266239.5366666666,268.1100002670288,8.28,5.52,3.78,2.76,0.6299999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1977,2613108.044320988,1266064.057654321,264.5000004196167,11.19,7.46,5.08,3.73,0.8466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1978,2613197.9867741936,1266855.7393548388,266.16000034332274,10.86,7.24,4.44,3.62,0.74,42.0,49.0,46.0,139.0,69.0,19.0
1979,2613459.3153731343,1266225.7117910448,262.0400001525879,14.66,9.773334,6.53,4.886667,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1980,2612230.26254902,1266367.844509804,271.7799999046326,3.9,2.6000001,5.7,1.3000001,0.95,42.0,49.0,46.0,139.0,69.0,19.0
1981,2612343.620769231,1266505.1597435898,268.92999973297117,8.22,5.4800005,3.52,2.7400002,0.5866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1982,2613434.409886364,1266585.4023863636,256.76999977111814,19.51,13.006667,7.48,6.5033336,1.2466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1983,2612934.503207547,1266416.1297484278,268.2700001525879,8.41,5.6066666,7.11,2.8033333,1.185,42.0,49.0,46.0,139.0,69.0,19.0
1984,2612762.515,1266416.2054166668,269.1700004196167,9.44,6.293333,3.91,3.1466665,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1985,2612137.443571429,1266440.195,271.05999980926515,11.05,7.366667,2.99,3.6833334,0.49833333333333335,42.0,49.0,46.0,139.0,69.0,19.0
1986,2613196.6300000004,1266131.49,268.46000007629397,7.33,4.886667,4.89,2.4433334,0.815,42.0,49.0,46.0,139.0,69.0,19.0
1987,2613172.220357143,1266424.2366666668,267.66999990463256,7.9,5.266667,7.31,2.6333334,1.2183333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1988,2613374.1866101697,1266581.759265537,266.68,9.0,6.0,7.51,3.0,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1989,2613446.180322581,1266774.5135483872,250.60000038146973,25.9,17.266666,4.44,8.633333,0.74,42.0,49.0,46.0,139.0,69.0,19.0
1990,2612761.8966225167,1266980.3945033113,253.53999923706056,22.2,14.800001,6.93,7.4000006,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1991,2612211.7094444446,1266506.445,269.2599995422363,10.27,6.8466673,3.39,3.4233336,0.565,42.0,49.0,46.0,139.0,69.0,19.0
1992,2612180.336601942,1266259.8030097089,274.07999996185305,2.21,1.4733334,5.73,0.7366667,0.9550000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1993,2613107.013853211,1266861.6617431194,265.9700002670288,10.78,7.1866665,5.89,3.5933332,0.9816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1994,2613480.205533981,1266064.5457281554,260.2299998474121,15.34,10.226667,5.73,5.1133337,0.9550000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1995,2612893.019310345,1266003.8631034484,268.6699999809265,7.73,5.1533337,4.3,2.5766668,0.7166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1996,2613432.730425532,1266781.5806382978,251.02999923706057,27.45,18.300001,3.87,9.150001,0.645,42.0,49.0,46.0,139.0,69.0,19.0
1997,2612807.4689473687,1266981.07,265.29000034332273,10.36,6.9066668,4.92,3.4533334,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1998,2613251.749375,1266053.247083333,267.18999965667723,8.39,5.5933337,5.53,2.7966669,0.9216666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1999,2613280.617272727,1266540.962045455,266.9599997329712,8.72,5.8133335,7.48,2.9066668,1.2466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2000,2612626.45,1266395.695,268.2900001716614,7.43,4.9533334,5.64,2.4766667,0.94,42.0,49.0,46.0,139.0,69.0,19.0
2001,2613479.119665072,1266571.4527751196,257.23,18.25,12.166667,8.16,6.0833335,1.3599999999999999,42.0,49.0,46.0,139.0,69.0,19.0
2002,2612923.7561971834,1266894.408028169,265.45000019073484,10.7,7.133333,4.75,3.5666666,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2003,2613125.3682608698,1266470.2276086956,268.13000019073485,7.45,4.9666667,5.41,2.4833333,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2004,2612863.29,1266950.6908333334,264.9099997329712,10.72,7.146667,6.18,3.5733335,1.0299999999999998,42.0,49.0,46.0,139.0,69.0,19.0
2005,2613450.056666666,1266075.8662962965,261.81999984741213,14.09,9.393333,4.15,4.6966667,0.6916666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2006,2613440.0226530614,1266240.7842857144,263.8800001525879,11.91,7.94,5.59,3.97,0.9316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2007,2613192.560454545,1266644.223409091,266.83000007629397,8.83,5.886667,5.29,2.9433334,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2008,2613242.570769231,1266815.746923077,266.49000003814695,9.04,6.0266666,6.43,3.0133333,1.0716666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2009,2613053.0163157894,1266864.7594736842,266.26999954223635,10.27,6.8466673,5.5,3.4233336,0.9166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2010,2612896.474269663,1266622.8396629214,268.16000017166135,7.68,5.12,5.32,2.56,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2011,2613200.130740741,1266390.8169135803,267.72,8.0,5.3333335,5.08,2.6666667,0.8466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2012,2613385.356101695,1266177.7310169493,268.96000017166136,7.18,4.786667,4.33,2.3933334,0.7216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2013,2613095.9870149256,1266394.122238806,268.5400000190735,7.02,4.6800003,4.62,2.3400002,0.77,42.0,49.0,46.0,139.0,69.0,19.0
2014,2612469.1566666667,1266936.4633333334,265.3499995803833,10.31,6.873334,4.89,3.436667,0.815,42.0,49.0,46.0,139.0,69.0,19.0
2015,2613247.370769231,1266373.178974359,259.3400006103516,16.64,11.093333,4.98,5.5466666,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
2016,2613189.4284615386,1266448.5988461538,267.4200003814697,8.9,5.9333334,4.07,2.9666667,0.6783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2017,2613207.7737209303,1266431.581627907,267.65999992370604,7.92,5.28,5.23,2.64,0.8716666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2018,2613448.50627907,1266776.8606976746,250.61999977111816,26.76,17.84,3.7,8.92,0.6166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2019,2613330.3403546102,1266816.5061702128,254.06000091552733,22.71,15.139999,6.7,7.5699997,1.1166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2020,2613345.8148704665,1266535.2876165805,267.18000007629394,8.33,5.5533333,7.84,2.7766666,1.3066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2021,2613146.80005291,1266732.3901058205,265.98000003814695,9.54,6.36,7.76,3.18,1.2933333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2022,2612293.034230769,1266328.7238461538,272.3599998664856,4.86,3.2400002,4.07,1.6200001,0.6783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2023,2613122.3153731343,1266730.33119403,266.1200003051758,9.57,6.38,4.62,3.19,0.77,42.0,49.0,46.0,139.0,69.0,19.0
2024,2613155.945555556,1266717.931111111,266.24,9.25,6.166667,5.35,3.0833335,0.8916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2025,2613453.39,1266056.8129906545,261.1699998474121,14.34,9.56,5.84,4.78,0.9733333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2026,2613154.715925926,1266538.195925926,267.94999977111814,7.51,5.006667,6.56,2.5033336,1.0933333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2027,2612319.7883050847,1266395.036101695,270.75999992370606,4.67,3.1133335,6.13,1.5566667,1.0216666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2028,2613182.2050684933,1266446.741232877,267.8200004196167,8.94,5.96,6.82,2.98,1.1366666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2029,2613392.9337500003,1266218.72,268.84000009536743,7.35,4.9,5.05,2.45,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2030,2613166.7233333336,1266663.3416049385,266.690000038147,8.79,5.86,5.08,2.93,0.8466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2031,2613235.045844156,1266435.4596103898,267.6100001525879,7.91,5.2733335,4.95,2.6366668,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2032,2613390.333037975,1266013.8864556963,266.4899999237061,9.17,6.1133337,5.01,3.0566669,0.835,42.0,49.0,46.0,139.0,69.0,19.0
2033,2612908.8053846154,1266608.27,267.90999996185303,8.21,5.4733334,4.55,2.7366667,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2034,2613081.668571429,1266005.677142857,264.4699996948242,11.18,7.453334,4.72,3.726667,0.7866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2035,2612348.651538461,1266408.8776923078,270.08999996185304,6.21,4.1400003,4.55,2.0700002,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2036,2613444.7172727278,1266594.2245454546,256.4099997711182,20.26,13.506667,5.92,6.7533336,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2037,2612684.4733333336,1266206.2366666668,267.96999996185303,8.96,5.9733334,3.91,2.9866667,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2038,2612399.441724138,1266911.518275862,265.83000007629397,12.58,8.386667,3.04,4.1933336,0.5066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2039,2612393.059354839,1266396.4732258066,269.38999996185305,6.71,4.4733334,4.44,2.2366667,0.74,42.0,49.0,46.0,139.0,69.0,19.0
2040,2613358.583548387,1266691.9732258066,258.2399995422363,18.77,12.513334,3.14,6.256667,0.5233333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2041,2612661.492040816,1266095.845510204,267.71000030517575,10.07,6.713333,3.95,3.3566666,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2042,2613237.603793104,1266672.7424137932,266.41999977111817,9.01,6.006667,6.79,3.0033336,1.1316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2043,2612784.7172727278,1266140.242727273,265.07999977111814,11.76,7.84,4.18,3.92,0.6966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2044,2612407.281428572,1266964.7585714287,265.9599995803833,9.56,6.373334,7.46,3.186667,1.2433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2045,2613393.792597403,1266590.6284415585,260.620000038147,15.29,10.193334,4.95,5.096667,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2046,2613278.6766666668,1266839.0566666666,266.54999980926516,11.05,7.366667,4.89,3.6833334,0.815,42.0,49.0,46.0,139.0,69.0,19.0
2047,2613275.3170833336,1266336.4554166668,261.80000015258787,15.16,10.106667,3.91,5.0533333,0.6516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2048,2613473.071818182,1266575.8102597403,256.83999923706057,18.7,12.466667,4.95,6.2333336,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2049,2613158.851864407,1266721.9216949153,266.06999988555907,9.38,6.2533336,6.13,3.1266668,1.0216666666666665,42.0,49.0,46.0,139.0,69.0,19.0
2050,2613463.7847368424,1266606.5875438596,256.7200005340576,19.31,12.873333,6.02,6.4366665,1.0033333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2051,2613151.159230769,1266332.4401923078,268.33000020980836,7.97,5.3133335,5.75,2.6566668,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2052,2613084.5394252874,1266876.805632184,265.98000011444094,11.87,7.9133334,5.26,3.9566667,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2053,2612348.8210344827,1266416.0527586208,269.7400000953674,5.85,3.9,4.3,1.95,0.7166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2054,2613163.188913044,1266719.417826087,266.0000003051758,9.57,6.38,5.41,3.19,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2055,2612877.033382353,1266971.426617647,265.20999988555906,10.38,6.92,6.58,3.46,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2056,2613243.2581818183,1266431.6154545457,267.5599998855591,7.88,5.2533336,5.92,2.6266668,0.9866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2057,2613381.8097530864,1266655.6255555556,256.63999954223635,19.27,12.846667,5.08,6.4233336,0.8466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2058,2613352.0804761904,1266718.577936508,257.08,19.0,12.666667,4.48,6.3333335,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2059,2613361.0493406598,1266816.9161538463,252.99999992370607,24.92,16.613335,5.38,8.306667,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2060,2613188.502903226,1266444.9651612905,267.93000022888185,8.74,5.826667,4.44,2.9133334,0.74,42.0,49.0,46.0,139.0,69.0,19.0
2061,2612837.76195122,1266305.9114634148,269.2900002288818,7.49,4.9933333,5.11,2.4966667,0.8516666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2062,2613076.0492920354,1266822.2337168143,265.87,9.5,6.3333335,6.0,3.1666667,1.0,42.0,49.0,46.0,139.0,69.0,19.0
2063,2613093.529534884,1266485.9847286823,268.2100001525879,7.16,4.7733335,6.41,2.3866668,1.0683333333333334,42.0,49.0,46.0,139.0,69.0,19.0
2064,2613131.058831169,1266728.057012987,266.20000019073484,9.95,6.633333,4.95,3.3166666,0.825,42.0,49.0,46.0,139.0,69.0,19.0
2065,2613118.137191012,1266827.0194382025,265.86000003814695,9.54,6.36,5.32,3.18,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2066,2612664.270952381,1266490.3874603177,268.6500001907349,6.95,4.633333,4.48,2.3166666,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
2067,2613455.4122222224,1266013.558888889,-inf,inf,inf,5.35,inf,0.8916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
2068,2613285.4305405407,1266490.097027027,259.3600003814697,16.9,11.266666,4.85,5.633333,0.8083333333333332,42.0,49.0,46.0,139.0,69.0,19.0
2069,2613280.19,1266328.4300000002,267.2,9.5,6.3333335,3.99,3.1666667,0.665,42.0,49.0,46.0,139.0,69.0,19.0
2070,2612918.6784615386,1266396.4738461538,268.4900001335144,7.14,4.76,4.07,2.38,0.6783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2071,2613465.682307692,1266028.923846154,259.92,16.5,11.0,4.55,5.5,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
2072,2612271.621981982,1266391.367297297,271.2099998092651,4.3,2.8666668,8.41,1.4333334,1.4016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
