X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613498.58;1266961.82;270.07;90;68;66;-0.45;-0.48;0.75;45;20
2613498.89;1266962.3;270.4;79;60;62;0.15;-0.1;0.98;45;20
2613496.66;1266966.91;269.24;72;54;56;-0.12;0.61;0.78;45;20
2613496.41;1266968.61;268.27;74;55;56;-0.3;0.51;0.81;45;20
2613497.65;1266965.04;269.59;72;53;57;-0.02;0.2;0.98;45;20
2613495.74;1266965.79;269.45;83;62;61;0.6;-0.49;0.63;45;20
2613496.72;1266962.93;268.58;80;56;53;-0.42;0.11;0.9;45;20
2613493.59;1266961.27;268.47;90;66;62;0.08;-0.19;0.98;45;20
2613493.22;1266962.48;268.89;106;82;78;-0.01;-0.52;0.86;45;20
2613500.55;1266957.44;268.83;91;85;95;0.94;0.26;-0.21;61;20
2613496.54;1266961.27;268.39;90;66;66;0.45;-0.45;0.77;45;20
2613497.78;1266957.15;268.34;82;63;62;-0.43;0.36;0.83;61;20
2613494.75;1266963.0;268.29;83;60;56;-0.45;-0.27;0.85;45;20
2613494.76;1266960.05;268.23;85;63;61;-0.15;-0.4;0.91;45;20
2613498.94;1266961.78;269.51;86;61;59;-0.54;-0.3;0.79;45;20
2613491.67;1266965.44;267.29;68;54;50;-0.6;0.59;0.54;45;20
2613498.93;1266967.71;267.85;67;52;55;0.52;0.46;0.72;45;20
2613499.81;1266961.78;269.57;85;58;56;-0.62;-0.77;0.11;45;20
2613495.67;1266966.98;268.94;71;53;56;-0.51;0.49;0.71;45;20
2613494.68;1266967.88;267.94;66;47;44;-0.59;0.46;0.66;45;20
2613497.34;1266960.49;267.99;84;66;66;0.38;-0.55;0.74;61;20
2613495.86;1266964.8;269.4;89;61;60;-0.48;-0.84;0.25;45;20
2613497.65;1266963.51;269.4;86;63;64;-0.31;-0.46;0.83;45;20
2613495.62;1266961.0;269.0;88;65;60;-0.81;-0.16;0.56;45;20
2613491.12;1266963.01;267.93;86;67;66;-0.07;-0.18;0.98;45;20
2613495.61;1266966.67;269.05;71;53;56;-0.47;0.44;0.76;45;20
2613494.63;1266961.92;269.04;102;81;76;-0.36;-0.1;0.93;45;20
2613494.68;1266967.63;267.99;62;43;41;-0.62;0.38;0.68;45;20
2613496.48;1266963.11;270.07;98;77;76;-0.42;-0.41;0.81;45;20
2613496.6;1266964.9;269.96;69;51;53;0.32;0.27;0.91;45;20
