X coordinate;Y coordinate;Z coordinate;Red color (0-1);Green color (0-1);Blue color (0-1);X scan dir;Y scan dir;Z scan dir;Color Cluster;Reclump_Adjazenz
2613284.26;1266947.51;265.93;80;58;54;-0.1;-0.1;0.99;4;4
2613283.58;1266952.28;266.56;81;57;53;-0.17;-0.09;0.98;68;4
2613283.58;1266951.96;266.98;92;73;69;-0.62;-0.19;0.76;68;4
2613284.07;1266950.51;266.18;83;56;52;-0.07;-0.27;0.96;4;4
2613283.21;1266951.42;266.46;86;62;56;-0.08;-0.03;1.0;68;4
2613284.01;1266952.7;267.01;92;64;61;-0.19;-0.67;0.72;68;4
2613284.26;1266948.24;265.96;83;57;53;-0.3;-0.17;0.94;4;4
2613281.61;1266952.42;266.14;78;57;56;-0.23;-0.01;0.97;68;4
2613283.58;1266951.96;266.98;92;73;69;-0.62;-0.19;0.76;68;4
2613283.39;1266952.72;266.46;82;58;54;-0.34;-0.03;0.94;68;4
2613283.77;1266951.0;266.32;77;57;55;0.1;-0.05;0.99;68;4
2613282.72;1266951.06;266.39;81;58;53;-0.31;0.14;0.94;68;4
2613283.46;1266950.2;266.17;83;58;53;-0.0;-0.4;0.92;4;4
2613283.46;1266952.41;266.57;80;58;54;-0.34;0.01;0.94;68;4
2613283.4;1266950.56;266.49;80;55;48;0.28;-0.38;0.88;68;4
2613282.47;1266952.72;266.34;78;57;56;-0.16;0.01;0.99;68;4
2613282.47;1266951.92;266.3;74;54;52;-0.07;0.37;0.93;68;4
2613282.41;1266951.67;266.35;75;56;54;-0.12;0.13;0.98;68;4
2613284.26;1266952.2;267.11;88;66;65;-0.22;0.85;0.47;68;4
2613282.23;1266951.61;266.35;76;57;55;-0.42;0.09;0.9;68;4
2613283.46;1266951.98;266.55;81;59;55;-0.24;-0.06;0.97;68;4
2613283.21;1266951.92;266.42;83;60;54;-0.01;-0.01;1.0;68;4
2613283.15;1266950.7;266.19;88;64;58;-0.11;-0.39;0.91;68;4
2613282.9;1266952.66;266.33;85;57;53;-0.07;-0.4;0.92;68;4
2613282.23;1266950.94;266.14;79;58;54;-0.55;-0.24;0.8;68;4
2613282.04;1266952.91;266.35;76;57;56;-0.21;-0.39;0.9;68;4
2613281.92;1266952.23;266.38;84;57;52;0.12;-0.72;0.68;68;4
2613282.84;1266952.78;266.4;85;57;53;0.04;-0.54;0.84;68;4
2613284.01;1266950.57;266.24;84;56;52;-0.06;-0.26;0.96;4;4
2613283.46;1266951.48;266.59;97;69;66;-0.15;-0.6;0.78;68;4
2613282.16;1266952.73;266.21;75;56;54;-0.25;-0.28;0.93;68;4
2613282.53;1266951.49;266.29;80;58;54;-0.3;0.06;0.95;68;4
2613283.95;1266951.31;266.27;84;57;53;0.23;-0.27;0.93;68;4
2613283.46;1266952.26;267.18;98;70;67;-0.17;-0.57;0.8;68;4
2613282.23;1266950.7;266.07;81;58;52;-0.72;-0.39;0.58;68;4
2613283.21;1266952.83;266.65;79;59;57;-0.02;0.16;0.99;68;4
2613282.16;1266952.9;266.41;73;56;56;-0.21;-0.39;0.9;68;4
2613284.07;1266950.27;266.17;81;56;51;0.07;-0.32;0.94;4;4
2613282.04;1266951.44;266.16;79;59;56;-0.24;-0.01;0.97;68;4
2613282.97;1266950.2;266.29;81;56;49;-0.44;-0.49;0.75;68;4
