Tree_ID,X,Y,Height_m,Crown_Diameter_m
8412,2612459.4533327245,1266869.0566704534,276.03,1.55
8413,2612417.656734085,1265998.436432358,273.2,2.79
8414,2612943.2655122117,1266679.1053884022,273.29,2.49
8415,2613102.4715145426,1267032.6415189384,274.15,1.62
8416,2612948.095734685,1266673.953239081,273.76,2.33
8417,2612242.4233327247,1266722.3900037867,273.69,2.44
8418,2613021.0167586505,1266364.297874157,273.64,2.93
8419,2613033.9463151805,1267125.8715827342,275.1,2.75
8420,2613099.2344730753,1266824.549214313,276.32,1.74
8421,2612635.381320146,1267161.5466075602,274.72,2.05
8422,2613025.8581349845,1266227.2315292105,276.28,2.17
8423,2613090.2783327247,1266693.3302815645,274.58,2.39
8424,2612378.7716122945,1266337.19161669,279.64,1.57
8425,2612814.1454710895,1266008.2352868055,275.05,2.05
8426,2613047.514029242,1266664.2026903538,274.28,2.31
8427,2612954.3298033127,1266873.0880430024,274.05,2.85
8428,2613024.9471923737,1266803.3364950148,275.17,2.13
8429,2612977.630975001,1266401.4839062258,274.33,1.81
8430,2612869.3973803436,1266926.829289501,274.65,1.83
8431,2613074.094389635,1266659.3680525671,273.52,1.81
8432,2612191.905365245,1266700.691223299,281.65,1.81
8433,2612988.3564577247,1266552.37021212,274.02,1.95
8434,2613045.6076706243,1266742.0208257046,273.55,2.41
8435,2613085.16848424,1266769.9293977262,273.57,1.62
8436,2612967.197314206,1267005.01083712,273.73,2.93
8437,2612893.3974247645,1267206.30623513,274.28,4.62
8438,2613036.1533327247,1266432.462226009,274.17,3.05
8439,2612900.4158327244,1267200.2150037868,274.07,2.19
8440,2613057.4653482283,1266043.3795386704,274.76,1.85
8441,2613014.712856534,1266688.936432358,273.5,2.36
8442,2612680.790929624,1267307.4667479729,273.78,2.62
8443,2612954.2891774736,1266570.9489078964,273.31,2.41
8444,2613032.2991660577,1266868.32333712,274.5,0.98
8445,2612952.034645856,1266873.6768724737,274.03,2.81
8446,2612167.8852167823,1266620.294351613,281.8,1.35
8447,2612885.119999391,1266979.1938499406,273.92,2.27
8448,2613040.341126152,1266819.2752150544,273.52,2.38
8449,2612317.1502077244,1267357.6795871202,273.13,4.37
8450,2613092.007499391,1266750.2677815645,273.82,2.93
8451,2612960.939117038,1266032.7267684927,273.46,3.68
8452,2613083.739810712,1266286.0466075602,275.84,2.05
8453,2613000.4946981864,1266911.2339796904,274.75,2.57
8454,2612763.467058215,1267192.828239081,276.43,1.16
8455,2613047.4050509376,1266391.6549522404,273.89,2.78
8456,2612844.4240766442,1267235.4545960615,273.4,4.31
8457,2613084.124053445,1267101.7636524355,275.95,2.43
8458,2612881.6051845765,1266979.2233371201,273.47,3.28
8459,2612955.887856534,1266570.4150037868,273.21,2.36
8460,2613084.6966088335,1266788.1310982073,273.22,6.09
8461,2612912.2526916987,1266928.009234556,274.88,1.44
8462,2612999.8737968598,1267032.458358217,273.45,3.55
8463,2612933.8654539366,1267035.467276514,274.49,2.29
8464,2612713.059246703,1267248.6486059374,273.52,2.72
8465,2612926.5734240487,1266657.6406887183,273.96,2.41
8466,2612961.4586548535,1266554.141264291,273.67,3.08
8467,2612279.7063630274,1267334.592276514,273.45,1.32
8468,2613018.207583284,1266744.669533988,273.51,3.44
8469,2613067.1381812096,1266633.3043977262,273.39,2.29
8470,2613098.8416043296,1267064.9776581076,274.05,2.54
8471,2613093.2999263983,1266279.4334344438,273.83,3.3
8472,2613066.9904539366,1266366.7769356049,273.23,5.29
8473,2612939.681110502,1267005.9714852683,274.28,1.47
8474,2612996.4490977516,1266471.0760693606,273.3,3.12
8475,2613001.348845545,1266815.7303884022,273.98,2.03
8476,2612679.500231949,1267308.646980531,273.55,1.85
8477,2613085.001817573,1266771.6888674232,273.56,1.87
8478,2612914.4598298995,1266455.812037685,273.72,2.17
8479,2613047.8861284233,1266389.183552174,274.2,3.51
8480,2612448.268528803,1266856.7620626104,277.16,1.64
8481,2612626.3157258867,1267344.135302932,273.37,3.05
8482,2612880.3068414964,1266884.3288195762,273.28,3.48
8483,2612970.290394128,1267160.0755301025,273.06,4.26
8484,2613003.155226664,1266815.2655719686,273.99,2.65
8485,2612797.449309736,1266389.0934520627,277.37,1.52
8486,2613095.9681475395,1267078.9205593423,275.1,2.07
8487,2612972.846086348,1266474.8639168302,273.6,3.03
8488,2612227.7494865707,1266556.3810294278,273.73,1.76
8489,2612770.334422468,1267213.5909653252,274.3,2.88
8490,2613099.305293509,1266711.0341214337,273.34,1.64
8491,2613018.7839633552,1266747.1454091922,273.52,2.97
8492,2612316.3955807867,1267354.581573554,273.11,3.7
8493,2612911.9065378527,1266709.034234556,273.25,3.22
8494,2612942.0086786365,1266126.2022679376,275.38,2.05
8495,2612237.314317573,1266704.8706856049,275.85,1.87
8496,2612313.881868078,1267356.4634886351,273.04,3.97
8497,2613053.941621013,1267120.6724362192,273.91,1.72
8498,2612657.902030641,1267358.2478162867,273.7,3.19
8499,2612449.2493472174,1266125.1476124823,278.6,1.91
8500,2613083.8900928493,1266306.197947712,274.36,2.92
8501,2613089.257499391,1266812.8025037867,274.29,1.38
8502,2612773.605713677,1267218.1090514057,273.54,1.29
8503,2612179.6078781793,1266600.5657613624,278.78,1.62
8504,2612323.9484240487,1267357.9677435127,273.47,3.41
8505,2612820.097777169,1267139.274726009,273.41,1.69
8506,2613098.8280639076,1266726.308552174,273.77,2.22
8507,2613042.658234685,1266763.353974375,273.76,2.33
8508,2613019.198471613,1266363.0177815645,273.74,2.39
8509,2612895.0517301606,1266876.6275037867,273.06,4.55
8510,2612977.550768622,1266913.461157633,276.8,1.44
8511,2612989.761908105,1267137.680875156,273.2,4.38
8512,2613084.159222006,1266828.6649154476,273.09,4.75
8513,2612952.5129818474,1266697.1347406288,273.28,3.01
8514,2612682.854374391,1267306.4712537867,273.64,2.52
8515,2612144.43904701,1266578.6209561678,279.18,1.83
8516,2612385.970734685,1267021.8466214337,275.61,2.33
8517,2613046.0144438357,1266393.085241882,273.78,2.24
8518,2612191.8440378527,1266826.836157633,279.01,2.03
8519,2613022.6317277863,1266692.1690161324,273.82,2.54
8520,2612834.787261296,1266686.9155990249,273.18,4.48
8521,2612785.46919294,1266543.2117779802,274.2,2.22
8522,2613093.1141170384,1266691.622356728,274.49,1.16
8523,2612384.1655876264,1266532.0047096692,274.81,1.64
8524,2612826.92531854,1266689.1517059144,273.47,4.32
8525,2612785.2140880614,1267223.0392648706,273.24,4.02
8526,2612204.800768622,1266624.5476960945,280.43,1.44
8527,2613088.3393655885,1266251.5181728008,273.16,3.36
8528,2612874.852533638,1266645.414661321,273.38,3.41
8529,2613025.5635891347,1266418.8650037867,273.09,3.52
8530,2613049.061960806,1266599.714280314,272.95,4.97
8531,2613064.9262493914,1266400.61208712,272.93,6.91
8532,2612979.2732960945,1266444.2345092813,273.34,2.69
8533,2613091.60888828,1266694.4344482312,274.37,1.89
8534,2613077.9771850198,1266670.6112612719,273.17,3.65
8535,2613029.932675448,1266243.9054967444,273.52,3.36
8536,2612282.4157440723,1266625.2506420845,275.11,1.93
8537,2613055.682765349,1266738.6187271911,273.05,4.32
8538,2613041.352608087,1266762.9465255258,273.85,1.35
8539,2612144.8923678123,1266675.0886879973,281.51,1.74
8540,2612435.6381812096,1267297.3763674232,275.17,1.32
8541,2613072.288420444,1266659.3952669445,273.61,2.75
8542,2612880.656955913,1267156.8541342216,274.3,1.91
8543,2613035.6297008838,1267122.0049291598,275.06,2.31
8544,2612886.4010804724,1267199.0530668497,273.3,2.97
8545,2612911.6449993914,1266413.6400037867,274.32,1.78
8546,2612236.049729121,1266446.3345983813,278.14,1.72
8547,2613057.9998239526,1266038.2882494007,273.96,2.13
8548,2612186.894218141,1266431.9665662867,273.54,2.26
8549,2612282.016666058,1266555.9166704535,275.76,2.44
8550,2612949.8313630274,1266761.6604583322,274.03,1.32
8551,2613025.5223803436,1266423.9384164852,273.83,2.24
8552,2613038.3989467598,1266762.4176353656,274.1,2.46
8553,2612765.5824993914,1266401.8650037867,275.05,1.26
8554,2613022.9356243913,1266793.2337537867,273.24,2.52
8555,2613076.886809736,1267088.8445296488,273.37,4.3
8556,2613083.3252077247,1266289.35458712,274.33,1.95
8557,2612392.909843141,1267327.1657850367,273.21,2.26
8558,2612943.3762821136,1266604.8394802266,273.04,3.9
8559,2612767.2530351053,1267211.0078609297,273.21,4.72
8560,2612210.1125525828,1266544.7027697442,274.3,1.93
8561,2612830.463749391,1266647.3650037867,273.35,1.78
8562,2612191.719999391,1266681.7275037868,279.39,1.26
8563,2612877.853504546,1266840.0982512094,273.46,2.78
8564,2612896.94028241,1266711.7470792586,273.32,2.9
8565,2612776.609061891,1266461.3806287867,277.5,1.6
8566,2612761.099411156,1267211.2449057475,274.86,2.01
8567,2612984.927541291,1266130.8447523902,272.91,3.77
8568,2612239.867618439,1266643.9185752154,274.56,2.59
8569,2612982.276709348,1266485.7897873365,272.91,4.29
8570,2612238.481676038,1266735.195093607,273.7,3.65
8571,2613039.417825478,1266382.2834820477,274.8,1.35
8572,2613086.9051057743,1266678.0165995315,274.44,1.93
8573,2612980.757499391,1266450.9650037868,274.28,1.78
8574,2612997.924999391,1266138.4775037868,273.77,2.82
8575,2613051.552499391,1266362.3700037866,273.28,2.82
8576,2612654.9347052737,1267377.4752979043,273.01,3.68
8577,2612941.5759517723,1267189.210241882,274.6,1.83
8578,2612885.3330428693,1266991.4497863955,272.87,4.28
8579,2613098.131643227,1266845.7879489923,273.61,2.41
8580,2613040.1342851054,1266894.0066704534,273.47,2.89
8581,2612956.035224955,1266748.2738383731,274.33,4.6
8582,2612701.3875669586,1267275.7670308137,274.05,1.72
8583,2612821.181110502,1266597.962226009,275.79,1.89
8584,2613081.855713677,1266743.0435752154,274.12,1.83
8585,2612994.268769883,1267147.4613152621,272.98,3.12
8586,2612800.8851035577,1266652.88583712,273.9,2.76
8587,2613067.5347429807,1266670.9675678893,273.11,2.49
8588,2612240.436278461,1266738.521980531,273.64,2.62
8589,2612983.212156254,1266750.360101826,273.58,2.85
8590,2613052.3568210965,1266814.2535696782,273.02,3.2
8591,2612984.9079623544,1267088.8511148978,273.89,2.07
8592,2612646.9121046546,1267339.568951155,273.8,1.74
8593,2612829.0728403004,1266647.904776514,273.42,2.65
8594,2612662.648124391,1267356.1775037867,273.69,2.26
8595,2612400.659999391,1267019.5300037868,276.44,1.41
8596,2613034.394426872,1266579.3602327944,273.25,3.23
8597,2612971.4395646085,1266475.9573950912,273.21,1.35
8598,2612771.0491660577,1266410.9066704535,275.51,1.69
8599,2612491.2716122945,1266130.014197335,278.35,1.57
8600,2613029.552758012,1266304.4296589592,276.0,1.52
8601,2612688.8235708196,1267299.4882180726,273.11,3.34
8602,2613086.279999391,1267094.5500037868,274.32,1.41
8603,2613036.9866660577,1266914.76083712,276.5,1.69
8604,2612972.6729405676,1266477.2988273161,273.23,1.64
8605,2613071.4976679306,1266371.5623352474,272.91,5.32
8606,2612895.9209168223,1266714.5198203004,273.42,2.95
8607,2612966.238581767,1266679.2773601087,272.86,4.56
8608,2613002.323085811,1266812.9190161324,274.04,2.54
8609,2612283.799999391,1266625.5400037868,275.52,1.41
8610,2612642.4406890464,1267323.9813830971,274.38,2.15
8611,2613045.3616660577,1266400.5941704535,273.87,1.38
8612,2613047.8259517723,1266417.1090514057,274.33,1.83
8613,2612970.638547778,1266474.8125844318,273.19,2.22
8614,2613002.7796768104,1267093.9658102384,273.23,2.22
8615,2612993.6333239293,1266571.4886845255,272.85,5.49
8616,2612971.0635891347,1266477.1374396842,273.13,1.76
8617,2613066.163749391,1266819.9431287867,274.02,1.13
8618,2612901.484382953,1267184.3598668005,274.14,2.41
8619,2612438.16848424,1267320.1339431808,273.15,3.62
8620,2613003.101249391,1267091.91708712,273.25,1.95
8621,2612664.4887493914,1267326.1400037867,273.66,1.78
8622,2612956.9563630274,1266460.9445492413,274.82,1.62
8623,2612187.9151606816,1266451.6480683028,273.08,3.51
8624,2612843.521549779,1267231.1450425463,273.55,3.2
8625,2612860.7151606814,1267227.946993034,272.98,2.72
8626,2612779.6283327243,1267221.2538926757,273.61,2.68
8627,2612489.6572086937,1266130.815585182,278.44,1.85
8628,2613029.9768259595,1266760.7750591373,273.07,4.64
8629,2613074.576848706,1266657.3975380333,273.57,2.41
8630,2612894.572118035,1266712.1764444648,273.35,3.06
8631,2613076.342339817,1266356.2304293187,273.32,4.32
8632,2613037.501817573,1266283.4997440465,273.53,2.48
8633,2612214.555293509,1266335.5929449631,282.02,1.16
8634,2613091.075617369,1266818.582700416,273.9,2.66
8635,2612639.569999391,1267346.0853985236,273.65,2.46
8636,2613002.0840300033,1266576.9651313378,272.81,5.59
8637,2612238.2511588116,1266739.0624675548,273.56,2.34
8638,2612330.621135755,1266527.2229583322,274.77,1.87
8639,2612805.4353840067,1267201.4130807098,274.56,1.44
8640,2612987.055814994,1266467.663762652,273.08,3.35
8641,2613024.4824993913,1267066.7118787868,273.74,2.52
8642,2613043.27982082,1266741.5658966438,273.4,2.11
8643,2612859.547656396,1267231.2520810815,272.99,5.74
8644,2612771.27138828,1267215.19833712,274.33,1.69
8645,2613099.7268621363,1266868.840493983,273.28,2.85
8646,2613099.065901031,1267062.723610344,274.05,2.2
8647,2613074.8298033127,1267082.1370626104,275.02,2.01
8648,2612950.534764492,1266588.9396682163,272.92,3.44
8649,2612485.4403697615,1266277.1659297126,278.78,1.47
8650,2613024.6166543206,1266527.4591939277,272.78,4.75
8651,2613094.8687582565,1266851.853478964,272.84,4.74
8652,2613027.348339472,1266527.7987082403,272.78,4.43
8653,2612819.39017483,1267182.3408809798,274.34,2.13
8654,2612987.332036428,1266600.6150037867,272.91,4.64
8655,2613095.430074018,1266861.8612724436,273.06,3.27
8656,2612190.319999391,1266698.8429449631,281.82,1.64
8657,2612831.7033327245,1267232.2114323583,273.89,2.89
8658,2613091.65779701,1266298.3962537867,272.97,3.66
8659,2612859.8772910577,1266703.0368787867,272.91,3.91
8660,2613033.102533638,1266430.4009626908,274.32,3.41
8661,2612558.128734331,1267363.4508471603,272.88,3.63
8662,2612962.319999391,1266033.9900037867,273.35,1.87
8663,2612118.616874391,1266233.3298475367,275.25,2.26
8664,2612703.030807972,1267289.1838981763,272.88,6.94
8665,2612976.143528803,1266530.0451508455,273.82,2.33
8666,2612852.0902696615,1266702.3616254083,273.59,1.72
8667,2613099.103999391,1266866.7700037868,273.22,3.15
8668,2613050.9033327247,1267121.0594482312,275.25,1.2
8669,2612983.1644438356,1266438.074726009,272.79,3.78
8670,2612882.016969088,1266977.9369734838,273.37,1.62
8671,2612210.7407310987,1266657.429028177,279.23,1.81
8672,2613022.538749391,1267068.0490315645,273.65,2.39
8673,2612879.144256817,1267198.5605483411,272.97,4.01
8674,2612997.185762938,1266755.9253486143,272.76,5.68
8675,2613040.5813630274,1266763.9388674232,273.83,1.87
8676,2612970.3940734654,1266749.1613000832,273.98,2.07
8677,2612657.941794263,1267316.57333712,273.41,2.49
8678,2612978.855713677,1267021.3347242835,272.91,3.58
8679,2612633.24857082,1267160.0837537867,274.72,2.11
8680,2612700.9912956874,1267258.0548186016,274.16,2.07
8681,2612836.3836357547,1266689.4990946958,273.59,2.09
8682,2612405.857233434,1267350.854365489,273.02,2.74
8683,2612837.3689124347,1266690.8323950912,273.75,1.91
8684,2613047.0405876264,1266332.6922096692,272.85,3.29
8685,2612960.222596794,1266552.37312067,273.74,2.48
8686,2613038.304614776,1266820.3553884022,273.38,2.27
8687,2612189.291153237,1266605.5284653252,283.14,1.44
8688,2613044.2529262207,1266743.185125738,273.16,1.81
8689,2613059.655936891,1266024.2321912867,276.04,1.6
8690,2612474.932902617,1266833.8045199157,275.71,1.57
8691,2612924.9533327245,1266657.284448231,273.49,1.89
8692,2613034.907499391,1266577.0587537868,273.18,1.78
8693,2612704.7422216134,1267141.912226009,274.6,1.89
8694,2613090.2063630274,1266928.414246211,276.15,1.62
8695,2613082.099411156,1266682.4734596692,272.92,3.29
8696,2612654.537531859,1267379.6945492413,272.89,2.48
8697,2612974.093528803,1266538.0326508456,272.82,3.68
8698,2612640.272897942,1267329.8885545114,273.4,2.34
8699,2612643.4653482283,1267372.2516316937,275.05,1.85
8700,2613084.471162182,1266833.4725619263,274.13,1.85
8701,2612943.5491660577,1266898.07333712,276.34,1.38
8702,2612659.14638828,1267359.993476009,273.92,2.39
8703,2612765.0164279626,1266598.9900037867,274.95,1.49
8704,2612939.5123070837,1266937.6053884022,274.7,1.02
8705,2613051.280344219,1266411.5658658557,274.33,4.8
8706,2613065.43734633,1266671.1634731744,272.9,1.97
8707,2613066.4887493914,1266673.1353162867,273.1,3.57
8708,2612846.06586716,1267232.6821525472,273.39,3.1
8709,2612969.86263505,1266676.11209681,273.16,3.2
8710,2612904.73764645,1267200.6517684925,273.61,2.6
8711,2613001.527691699,1267092.4284653252,273.29,2.27
8712,2612794.8584609297,1266789.182311479,275.79,2.03
8713,2612355.0771132126,1267329.484922486,272.95,4.42
8714,2613065.579999391,1266413.67333712,273.21,2.44
8715,2613005.1920924145,1266172.5830270424,273.34,1.85
8716,2612938.719999391,1266899.6400037867,276.05,1.09
8717,2612405.608215952,1267324.1476470989,272.72,5.0
8718,2613016.067358546,1266574.4142995614,272.75,4.75
8719,2612983.698204519,1266105.7015422483,274.73,1.76
8720,2613084.132499391,1266337.6775037867,273.17,2.03
8721,2613088.046561891,1266818.6189100367,273.98,2.26
8722,2612651.280713677,1267390.136432358,273.79,2.36
8723,2612909.9465054153,1266736.6857869192,273.51,2.57
8724,2613071.610815718,1266658.372656848,273.6,1.97
8725,2612613.8692418155,1267336.8081856049,272.87,2.29
8726,2612975.107599391,1267167.2896037868,272.74,7.05
8727,2612643.2499993914,1267387.0400037868,274.03,1.41
8728,2613050.046561891,1267117.8493787867,274.64,1.6
8729,2612690.349411156,1266003.122356728,279.64,1.16
8730,2612829.809129826,1266649.7182646564,273.33,1.35
8731,2612195.367618439,1267313.0465514057,273.31,2.59
8732,2613082.0494326637,1266352.505543092,273.18,6.6
8733,2613023.7774461997,1266622.793195276,273.2,1.93
8734,2612189.0568414964,1266450.1840827342,273.07,2.46
8735,2612660.712044846,1267357.1434128776,274.07,2.65
8736,2612144.3319041533,1266701.811432358,281.35,1.29
8737,2612995.830637689,1267139.388939957,274.88,1.93
8738,2612638.3914279626,1267329.4257180726,273.31,2.36
8739,2613040.6717435773,1266361.9638409961,273.26,2.62
8740,2613063.469742322,1266414.4096695965,273.53,5.56
8741,2612811.0029262207,1266428.8650037867,275.8,2.55
8742,2612992.480325478,1267134.594623352,273.22,3.83
8743,2613035.794536428,1266284.9182445274,273.46,2.93
8744,2612234.660908482,1266615.1945492413,274.35,1.62
8745,2613026.6903697615,1266230.5548186016,275.4,1.47
8746,2612112.162856534,1266415.004289501,282.23,1.67
8747,2613097.6922216136,1267032.37333712,274.03,1.89
8748,2612187.676274695,1266440.5547811147,272.65,4.43
8749,2612773.076096952,1267211.648540372,273.86,1.81
8750,2612640.082885989,1267327.5621687353,273.46,2.78
8751,2612841.2056926065,1267243.2274669136,273.01,5.19
8752,2612959.834422468,1266026.0909653252,272.79,2.03
8753,2612950.8344921446,1266695.7182646564,273.23,2.34
8754,2613048.652175317,1266590.4599111942,272.74,4.15
8755,2613043.3914279626,1266366.0400037868,273.24,2.36
8756,2612236.6255549467,1266721.1400037867,274.17,1.89
8757,2612322.392499391,1267360.2975037869,273.36,2.82
8758,2612970.002202781,1266678.5111902275,273.04,2.17
8759,2613089.7453240664,1266834.3438998905,274.21,2.48
8760,2612472.0874412516,1266838.2283758798,276.03,1.85
8761,2612874.335305514,1266850.1940854194,273.72,1.97
8762,2612436.241232268,1267321.9283599511,273.13,2.41
8763,2612831.1663849335,1266649.5773531843,273.3,2.57
8764,2612890.924429771,1267206.2684847994,274.15,2.51
8765,2613085.319999391,1267093.327213089,274.17,1.85
8766,2612316.488366738,1266545.5002078684,276.08,1.97
8767,2612643.1097721183,1267322.1036401503,274.32,1.87
8768,2613045.515651565,1266740.3921776998,273.49,1.35
8769,2612171.7699993914,1266587.1757180726,279.41,1.67
8770,2613099.873308215,1266805.640739081,272.88,3.29
8771,2612453.7224384155,1266370.6058574454,276.06,1.81
8772,2612190.2092851056,1266624.3650037867,278.16,2.36
8773,2613022.7416411825,1266624.74373513,273.01,3.27
8774,2612788.2002319493,1267227.550468903,272.62,5.85
8775,2612408.4158640527,1267352.8029737116,272.95,4.6
8776,2612302.828620081,1266501.3779348212,277.75,1.52
8777,2612971.5464699795,1266677.616474375,273.17,2.6
8778,2612193.258270996,1267312.94679391,273.29,2.54
8779,2612707.602894128,1266578.779477471,276.72,1.74
8780,2612185.749166058,1266429.69833712,273.73,2.19
8781,2612658.4043743913,1267318.5837537867,273.25,2.52
8782,2612267.837856534,1267315.9453609297,276.77,1.49
8783,2613090.257275377,1267108.3609715286,273.51,4.71
8784,2613100.136666058,1266751.3983371202,274.6,1.55
8785,2612868.0272362335,1266704.4801353656,273.32,2.46
8786,2612432.3283327245,1266552.1900037867,274.97,1.55
8787,2613033.9266170384,1267048.1297096692,273.17,2.33
8788,2612407.234893008,1267351.298514425,273.02,1.93
8789,2613030.4802558017,1266866.541285838,274.07,1.76
8790,2612827.724761296,1267225.3590514057,274.92,1.29
8791,2613073.1299993913,1266697.6366704535,273.09,2.44
8792,2612905.048260261,1266548.055221178,274.51,1.91
8793,2612952.089866941,1266580.6274210054,273.03,3.47
8794,2613074.267137706,1266396.2956476659,272.59,7.07
8795,2613027.762459709,1266534.1407974376,272.89,3.17
8796,2613042.9283327246,1266387.5525037867,273.96,2.19
8797,2612826.005713677,1267226.6828609295,274.29,1.67
8798,2613032.6040903004,1267046.967276514,273.38,1.87
8799,2612373.406955913,1266046.5226124823,282.31,1.35
8800,2612958.0678064087,1266523.4461441375,272.6,3.01
8801,2612434.328771321,1267317.9900037867,273.05,3.01
8802,2612741.433094629,1267213.1388133105,273.4,2.59
8803,2612921.82485376,1266703.3856348547,272.69,2.86
8804,2612549.6691373223,1266143.433969304,276.44,2.15
8805,2612902.760886091,1267175.8188215208,272.6,4.02
8806,2612995.0783327245,1266470.7816704535,273.34,1.55
8807,2612816.554374391,1266676.7946912867,274.95,1.6
8808,2612186.0874412516,1266551.3097712286,277.57,1.85
8809,2612948.2591885803,1266743.456220003,273.08,1.72
8810,2613086.4661032874,1266833.4218219686,274.2,2.48
8811,2612677.7905876264,1267261.5561802574,274.85,1.64
8812,2613015.218304476,1267138.3748907924,272.58,5.31
8813,2613091.097777169,1266820.94833712,274.03,2.39
8814,2612893.1528482283,1267202.8853526239,273.76,3.7
8815,2613033.1091560177,1266577.6255459555,273.26,2.57
8816,2613057.929648514,1267112.3145651903,273.88,2.13
8817,2612184.912948109,1266431.477183274,273.71,2.49
8818,2612877.952529512,1266892.4297628228,273.25,2.57
8819,2612825.042602131,1266690.6304147455,273.27,2.41
8820,2612228.1389649087,1266572.7313830971,275.45,1.52
8821,2612383.6592851053,1266464.4453609297,275.35,1.49
8822,2613017.915545368,1266546.9332509132,272.83,5.26
8823,2613083.868610502,1266683.01083712,273.11,2.39
8824,2612845.721733495,1266697.3946280642,272.6,5.25
8825,2612958.5844921446,1266562.2218878446,274.29,2.34
8826,2612956.058923442,1266523.7036113816,272.6,3.55
8827,2612821.963769359,1267237.9125277484,273.25,4.99
8828,2612852.2590237814,1266977.666833055,274.43,1.81
8829,2613094.229721613,1266749.5455593423,274.04,2.39
8830,2612413.635692822,1267320.603142473,273.4,3.3
8831,2612152.802557531,1266568.600468903,281.18,1.85
8832,2613072.969766291,1266375.3454816423,272.56,5.84
8833,2612966.45888828,1266564.6115315645,273.07,2.39
8834,2612355.969999391,1266496.9316704534,275.8,1.55
8835,2613060.8815935943,1266407.2726124823,273.11,2.34
8836,2612405.489564609,1267354.2356559606,273.06,3.03
8837,2612741.3592150775,1266684.0243175123,273.91,2.01
8838,2612754.093436891,1266633.0837537867,275.96,1.6
8839,2612309.1361758616,1266885.460592022,276.89,1.64
8840,2612881.2934036464,1266709.7825569783,273.2,2.74
8841,2612386.7453725254,1266457.2661231898,275.52,2.31
8842,2612968.716038995,1266528.712776064,273.33,2.84
8843,2613031.194999391,1267047.3816704534,273.36,1.55
8844,2612915.194999391,1266001.91708712,275.4,1.38
8845,2612971.0961187943,1266406.677814732,272.86,4.0
8846,2613055.069999391,1266823.0875647624,273.93,1.81
8847,2612962.694999391,1267089.467276514,274.59,1.32
8848,2612224.976249391,1266729.3337537867,276.12,1.13
8849,2612997.578771321,1266139.9724599272,273.84,2.13
8850,2612832.4241660577,1266686.2233371201,273.18,2.19
8851,2612146.9866660577,1266688.8066704534,281.24,1.09
8852,2613064.8997539924,1266351.564134666,272.51,6.24
8853,2612707.8049863363,1267266.4097165805,272.64,5.52
8854,2612455.7979405676,1267300.6811802574,274.34,1.64
8855,2612971.730713677,1266548.1705593423,272.91,3.17
8856,2613012.2153482283,1266002.5132596006,275.34,1.85
8857,2612929.6369285253,1266647.3069329206,272.93,3.18
8858,2612782.068396827,1267219.2015422483,272.82,3.52
8859,2613058.345441869,1266390.0779462645,272.49,6.0
8860,2613073.2462288993,1266699.6334464096,273.13,2.2
8861,2613098.2206843225,1267056.488291458,272.67,4.82
8862,2612155.0796147757,1266298.6278242995,273.98,2.49
8863,2612852.256273901,1266678.3625528063,274.07,2.01
8864,2612991.5992786703,1267147.8526163993,272.95,2.97
8865,2612945.194999391,1266993.0446912867,275.3,1.6
8866,2613088.3339528795,1266290.0097712285,272.93,4.14
8867,2613042.717886715,1266362.0674685754,273.0,2.38
8868,2612243.2560459026,1266693.9958177402,273.6,1.85
8869,2613063.699309736,1266408.9469003384,273.17,2.15
8870,2612184.231601601,1266409.3919374885,273.05,3.8
8871,2613071.358579638,1266390.874263046,272.49,5.08
8872,2612346.9371090257,1267338.761598471,272.53,4.89
8873,2612922.404301717,1266674.2283758798,272.83,2.62
8874,2612403.24857082,1267312.8471466438,275.11,1.29
8875,2612308.427758012,1266713.5201762004,274.26,2.15
8876,2612960.194999391,1266898.3706856049,274.55,1.87
8877,2612208.168213677,1266261.454289501,282.52,1.49
8878,2612647.836508825,1267380.6433056735,273.05,4.11
8879,2613016.4042030466,1266757.9423536563,272.49,5.52
8880,2612229.8124993914,1266697.8375037867,274.61,2.82
8881,2612876.9665511153,1266645.457245166,273.26,3.4
8882,2612192.761557833,1267291.0500687219,273.08,3.5
8883,2612660.8949993914,1267355.2587537868,274.12,1.78
8884,2613076.988604042,1266672.1876782053,272.72,2.62
8885,2613037.9033327247,1266892.98583712,273.49,2.19
8886,2612237.6506445524,1266649.2924231417,274.21,2.22
8887,2612508.319999391,1266681.8687916656,275.6,1.62
8888,2612643.231764097,1267373.7596116299,275.19,2.01
8889,2612229.3408327247,1266616.0837537867,275.55,1.38
8890,2613012.793139887,1266206.3123178363,272.93,3.1
8891,2612910.384999391,1266709.5450037867,273.02,1.99
8892,2612681.6736579277,1267309.6973208599,274.31,1.81
8893,2613039.0605296944,1266363.601746211,273.72,3.24
8894,2612215.589999391,1266681.6500037867,278.18,1.41
8895,2612187.6438630274,1266430.3479583322,273.56,1.87
8896,2612900.7274993914,1267196.4950037866,273.58,2.82
8897,2613032.124166058,1267049.06083712,273.33,2.19
8898,2612990.363538717,1266601.3874756969,272.86,3.76
8899,2613037.88451552,1266285.6754876578,273.82,1.57
8900,2613082.937186891,1266679.2790662867,274.03,1.6
8901,2613036.025127596,1266811.9194909662,272.53,2.49
8902,2612722.59586146,1266095.9037968903,275.87,1.52
8903,2612410.789696361,1267302.0127310595,278.96,1.62
8904,2613044.098845545,1266739.9851960945,273.35,2.03
8905,2612961.43904701,1266811.9096466438,273.24,2.59
8906,2613042.7856243914,1266392.0931287867,273.48,2.52
