Tree_ID,X,Y,Z,Crown_Diameter_m
1830,2613331.827368421,1266719.593157895,276.61,4.92
1831,2613339.06373494,1266731.1824096383,276.61,5.14
1832,2612695.87260355,1266822.5681656806,276.6,7.33
1833,2612839.6836723164,1266598.2664406782,276.6,7.51
1834,2613077.9348780485,1266906.2019512197,276.6,5.11
1835,2613176.248090452,1266778.8036180905,276.6,7.96
1836,2612164.13,1266619.3994444446,276.59,3.39
1837,2612460.152727273,1266352.034545455,276.59,5.29
1838,2612484.094071856,1266508.870419162,276.59,7.29
1839,2612611.781898734,1266807.5230379747,276.59,7.09
1840,2612809.592857143,1266789.4971428572,276.59,7.46
1841,2612857.0278723403,1266900.2140425532,276.59,8.65
1842,2613156.6797512434,1266758.351144279,276.59,8.0
1843,2613184.4481818182,1266985.761818182,276.59,4.95
1844,2613031.0402564104,1266794.8278632478,276.58,6.1
1845,2613242.5002531647,1266547.1369620254,276.58,7.09
1846,2613341.0270588235,1266735.455,276.58,4.65
1847,2612682.7312269937,1266596.7855214726,276.57,7.2
1848,2613120.200588235,1266766.5094117648,276.57,7.36
1849,2613332.2209090907,1266712.6800000002,276.57,4.18
1850,2612682.102222222,1266179.3145679012,276.56,7.18
1851,2612738.887142857,1266119.2942857144,276.56,3.34
1852,2612762.4846511628,1266244.0625581397,276.56,5.23
1853,2612920.617878788,1266994.8981818182,276.56,7.25
1854,2613172.9525,1266864.6525,276.56,7.98
1855,2613317.719285714,1266652.4371428571,276.56,4.22
1856,2612106.726153846,1266888.753076923,276.55,4.98
1857,2612259.71,1266484.78,276.55,3.99
1858,2612438.8591666664,1266423.788333333,276.55,4.79
1859,2612448.695891473,1266475.5102325582,276.55,6.41
1860,2612876.485504587,1266990.4332110093,276.55,8.33
1861,2613324.1133333333,1266728.355,276.55,4.37
1862,2612222.242244898,1266558.773877551,276.54,3.95
1863,2612840.199767442,1266302.2369767444,276.54,5.23
1864,2612959.8358823527,1266361.785882353,276.54,2.33
1865,2612975.6414942527,1266582.5685057472,276.54,5.26
1866,2613038.09,1266960.9200000002,276.54,3.99
1867,2613125.6754545453,1266797.5834965035,276.54,6.75
1868,2613301.0883333334,1266763.007083333,276.54,5.53
1869,2613311.902727273,1266767.636818182,276.54,5.29
1870,2612147.03625,1266636.8378125,276.53,4.51
1871,2613030.5769696967,1266788.3262121212,276.53,6.48
1872,2613184.316567164,1266928.8735323383,276.53,8.0
1873,2613254.048269231,1266585.2146153846,276.53,5.75
1874,2612525.526396396,1266389.3232432434,276.52,5.94
1875,2612575.546,1266438.12,276.52,6.31
1876,2612675.7027272726,1266130.2042424243,276.52,7.25
1877,2612718.88,1266887.08,276.51,7.0
1878,2612986.659629629,1266771.6392592594,276.51,6.56
1879,2613163.875398773,1266858.2548466255,276.51,7.2
1880,2613293.0058169933,1266704.903529412,276.51,6.98
1881,2612760.016792453,1266770.1649056606,276.5,8.21
1882,2612882.854719101,1266108.675505618,276.5,5.32
1883,2613037.569849624,1266785.2867669174,276.5,6.51
1884,2613158.850930233,1266856.4404651164,276.5,3.7
1885,2613181.120683229,1266961.5613664596,276.5,7.16
1886,2613199.237142857,1266991.7407142858,276.5,2.99
1887,2612971.373902439,1266930.960081301,276.49,8.85
1888,2613115.001794872,1266301.656923077,276.48,3.52
1889,2613155.591883408,1266978.0979372198,276.48,8.43
1890,2613213.651097046,1266748.8226160335,276.48,8.69
1891,2613437.607642276,1266178.4966666668,276.48,8.85
1892,2613489.5938888886,1266499.4744444443,276.48,7.57
1893,2612142.512857143,1266975.1542857145,276.47,7.46
1894,2612791.072857143,1266759.708571429,276.47,8.83
1895,2613129.3247115384,1266875.6352884616,276.47,8.14
1896,2612508.872424242,1266654.3476767675,276.46,5.61
1897,2613334.0258333334,1266703.225833333,276.46,2.76
1898,2612728.48,1266776.605,276.45,6.18
1899,2613080.024736842,1266299.6260526318,276.45,4.92
1900,2613129.346374269,1266849.6238596493,276.45,7.38
1901,2612672.41125,1266160.845625,276.44,4.51
1902,2612739.0095620435,1266649.0581021898,276.44,6.6
1903,2612787.364375,1266509.225833333,276.44,5.53
1904,2612808.365632184,1266135.58,276.44,5.26
1905,2612935.243402061,1266966.0155670105,276.44,7.86
1906,2612106.7728571426,1266568.5907142858,276.43,6.68
1907,2612413.65,1266977.8,276.43,2.82
1908,2612480.9234782606,1266956.3517391304,276.43,5.41
1909,2613411.8435416664,1266119.694583333,276.43,5.53
1910,2613038.63,1266328.2675,276.42,2.26
1911,2613181.3585714283,1266231.5014285715,276.42,4.72
1912,2613420.716419753,1266527.808395062,276.42,5.08
1913,2612499.0067123286,1266320.0115068494,276.41,4.82
1914,2612520.051052632,1266518.6677192985,276.41,4.26
1915,2613138.3680952378,1266293.5323809525,276.41,2.59
1916,2613397.271025641,1266348.131282051,276.41,6.1
1917,2612650.38,1266503.0680952382,276.4,5.17
1918,2613028.093855421,1266977.1854216869,276.4,7.27
1919,2613413.420849673,1266250.7466666668,276.4,6.98
1920,2612435.755,1266360.9966666668,276.39,4.37
1921,2613331.164090909,1266706.8981818182,276.39,3.74
1922,2612126.5,1266957.905,276.38,5.64
1923,2612322.13,1266470.58,276.38,4.41
1924,2612643.478214286,1266654.4282142858,276.38,5.97
1925,2613237.055287356,1266553.0685057472,276.38,5.26
1926,2613236.924520548,1266692.5959817353,276.38,8.35
1927,2612542.0871428573,1266297.7514285715,276.37,4.72
1928,2612742.945217391,1266710.2647826087,276.37,8.56
1929,2613272.5495402296,1266761.2006896553,276.37,7.44
1930,2613316.8327027024,1266692.0124324325,276.37,3.43
1931,2613423.362984293,1266565.3915183246,276.37,7.8
1932,2612353.4346875,1266446.8925,276.36,4.51
1933,2612604.597391304,1266605.6289130435,276.35,5.41
1934,2612625.267096774,1266232.4832258066,276.35,4.44
1935,2612780.1805617977,1266741.3271910113,276.35,7.53
1936,2612432.808414097,1266918.4544493393,276.34,8.5
1937,2612464.713850932,1266055.4526708075,276.34,7.16
1938,2612563.958125,1266346.17375,276.34,4.51
1939,2612115.8199224807,1266981.9288372097,276.33,6.41
1940,2613031.6395238093,1266984.3085714288,276.33,5.78
1941,2613277.6153801167,1266740.343157895,276.33,7.38
1942,2612264.0764285717,1266515.722857143,276.32,2.99
1943,2612785.3535576924,1266845.9814423078,276.32,8.14
1944,2612806.550353982,1266126.0003539824,276.32,6.0
1945,2612555.768059701,1266404.0165671643,276.31,6.53
1946,2612662.674871795,1266823.0607692308,276.31,7.05
1947,2613183.769393939,1266774.0224242425,276.31,7.25
1948,2612141.242068965,1266642.933448276,276.3,4.3
1949,2612703.788088235,1266685.598382353,276.3,6.58
1950,2613104.8121862346,1266893.3897165994,276.3,8.87
1951,2613312.115294117,1266689.9623529413,276.29,5.7
1952,2613325.3020430105,1266735.5907526882,276.29,5.44
1953,2612858.074700461,1266994.0477419356,276.28,8.31
1954,2612917.180295858,1266954.8669822486,276.28,7.33
1955,2613175.851590909,1266228.574318182,276.28,5.29
1956,2613167.9831073447,1266830.5404519774,276.27,7.51
1957,2612486.9566666665,1266700.7533333334,276.26,4.89
1958,2612544.267362637,1266788.1404395604,276.26,5.38
1959,2612621.953834197,1266818.5566839378,276.26,7.84
1960,2613196.3188888887,1266986.8911111113,276.26,3.78
1961,2613200.375614035,1266984.9221052632,276.26,4.26
1962,2613321.774736842,1266654.1721052632,276.26,3.48
1963,2613262.6111320755,1266695.8724528302,276.25,7.11
1964,2612788.98,1266504.1800000002,276.24,5.92
1965,2613199.8551655626,1266951.056821192,276.24,6.93
1966,2613036.252302158,1266759.37676259,276.23,9.41
1967,2613074.106683938,1266895.3623834196,276.23,7.84
1968,2613253.240576923,1266812.3684615386,276.22,5.75
1969,2613279.543333333,1266848.0066666668,276.63,4.89
1970,2612152.277727273,1266631.58,276.21,3.74
1971,2612199.9216666664,1266957.1425,276.21,2.76
1972,2612290.116842105,1266494.237894737,276.21,3.48
1973,2612445.466065573,1266374.6619672133,276.21,4.41
1974,2612499.145151515,1266331.7996969698,276.21,4.58
1975,2612516.069189189,1266677.1745945946,276.21,4.85
1976,2612565.287142857,1266752.6371428573,276.21,5.78
1977,2612592.706190476,1266377.5371428572,276.21,5.78
1978,2612595.4745945944,1266456.640810811,276.21,4.85
1979,2612865.945217391,1266679.421304348,276.21,8.56
1980,2612901.9304032256,1266921.007419355,276.21,8.88
1981,2613047.553076923,1266859.253076923,276.21,5.75
1982,2613425.269013453,1266317.4701345293,276.21,8.43
1983,2613494.263333333,1266509.4355555556,276.21,5.35
1984,2612141.4035426006,1266958.1024215247,276.2,8.43
1985,2612204.802413793,1266955.4937931036,276.2,3.04
1986,2612284.1675,1266499.3925,276.2,3.57
1987,2612340.7484210525,1266455.3957894738,276.2,3.48
1988,2612504.4272972974,1266659.3975675676,276.2,4.85
1989,2612534.43,1266384.5133333334,276.2,2.19
1990,2612869.241111111,1266590.55979798,276.2,5.61
1991,2613131.9917647056,1266749.7741176472,276.2,7.36
1992,2613175.668011696,1266965.7115789475,276.2,7.38
1993,2612195.0258333334,1266958.455,276.19,2.76
1994,2612405.642396694,1266924.4890909093,276.19,6.21
1995,2612562.373362832,1266819.283539823,276.19,6.0
1996,2612672.138196721,1266176.9570491803,276.19,4.41
1997,2612334.551568628,1266460.3643137256,276.18,4.03
1998,2612612.34875,1266243.7466666668,276.18,3.91
1999,2612686.7675,1266741.62375,276.18,5.05
2000,2612790.9945833334,1266480.7779166668,276.18,3.91
2001,2613138.934347826,1266862.0184057972,276.18,6.63
2002,2613243.0427906974,1266600.7718604652,276.18,5.23
2003,2612145.9331914894,1266912.420425532,276.17,5.47
2004,2612365.6684615384,1266436.4261538463,276.17,3.52
2005,2612469.0347619047,1266356.1752380952,276.17,2.59
2006,2612643.604025974,1266775.4014285714,276.17,7.0
2007,2613216.4633333334,1266844.7096296295,276.17,5.08
2008,2613222.3962337663,1266953.9176623377,276.17,4.95
2009,2613317.4308849555,1266699.841061947,276.17,6.0
2010,2613372.3149315068,1266096.8882191782,276.17,4.82
2011,2612576.927979798,1266754.4840404042,276.16,5.61
2012,2612651.844285714,1266116.722857143,276.16,1.49
2013,2612830.368636364,1266131.4038636363,276.16,5.29
2014,2613483.0585714285,1266516.7262585035,276.16,6.84
2015,2612145.482272727,1266798.8129545455,276.15,5.29
2016,2612642.27375,1266172.38625,276.15,5.05
2017,2612832.344285714,1266135.654829932,276.15,6.84
2018,2613349.844285714,1266589.0228571428,276.15,4.72
2019,2612349.5966666667,1266919.655,276.14,4.37
2020,2612651.964196891,1266120.994507772,276.14,7.84
2021,2613000.41,1266814.276,276.33,6.31
2022,2613028.88,1266318.413333333,276.14,1.95
2023,2613083.7720765024,1266784.2603278689,276.14,7.63
2024,2612452.975132744,1266416.341061947,276.13,6.0
2025,2612480.8675,1266346.88,276.13,3.57
2026,2612521.008571428,1266673.4300000002,276.13,4.72
2027,2612650.1389285717,1266211.7675,276.12,4.22
2028,2612767.858395061,1266357.3145679012,276.12,5.08
2029,2612950.524736842,1266578.2729824565,276.12,4.26
2030,2613211.990962567,1266985.3206417114,276.12,7.72
2031,2613404.649230769,1266329.099230769,276.12,4.98
2032,2613444.863146067,1266557.925505618,276.12,7.53
2033,2612643.3110344824,1266706.7955172411,276.11,4.3
2034,2612715.806691729,1266127.7491729325,276.11,6.51
2035,2612861.1473745173,1266752.2305791506,276.11,9.08
2036,2612869.8466666667,1266815.4244444445,276.11,7.57
2037,2613249.162407407,1266883.6262962965,276.11,5.86
2038,2613286.0711764703,1266688.6472268908,276.11,6.15
2039,2613389.017820513,1266058.737051282,276.11,7.05
2040,2612643.739589041,1266731.0526027398,276.1,4.82
2041,2612655.0,1266208.66,276.1,3.99
2042,2612956.7638028166,1266586.713802817,276.1,4.75
2043,2613044.0977419354,1266877.2291935484,276.1,6.28
2044,2613172.012352941,1266511.354509804,276.1,5.7
2045,2613191.73,1266945.1800000002,276.1,2.52
2046,2613272.3383333334,1266836.6216666668,276.1,6.77
2047,2612654.33,1266099.4942857143,276.09,3.34
2048,2613251.548181818,1266879.089090909,276.09,4.18
2049,2612553.329029126,1266651.4246601942,276.08,5.73
2050,2612924.030662252,1266705.0203973511,276.08,6.93
2051,2612474.987142857,1266350.6871428571,276.07,3.66
2052,2612567.2133333334,1266278.6077777778,276.07,4.15
2053,2613177.61125,1266233.6800000002,276.07,5.05
2054,2613214.993636364,1266820.339090909,276.07,5.92
2055,2613282.21490566,1266766.8441509434,276.07,7.11
2056,2612204.3358823527,1266729.705,276.06,4.65
2057,2612660.5644262293,1266159.5144262295,276.06,4.41
2058,2613053.0931578944,1266282.732631579,276.06,5.5
2059,2612396.16125,1266412.705,276.05,2.26
2060,2613238.1607692307,1266909.349230769,276.05,4.55
2061,2612670.466448598,1266111.1921495327,276.04,5.84
2062,2612916.3808250823,1266865.5024422442,276.04,9.82
2063,2612983.767142857,1266943.5085714287,276.04,7.46
2064,2613078.8279166664,1266313.788333333,276.04,3.91
2065,2613157.0994444443,1266890.2744444446,276.04,7.57
2066,2612201.2197435894,1266619.58,276.03,4.98
2067,2612713.976153846,1266534.6953846156,276.03,4.98
2068,2612866.1776190475,1266586.6276190476,276.03,5.78
2069,2612947.489477124,1266976.7826143792,276.03,6.98
2070,2612986.114234234,1266828.9606306306,276.03,8.41
2071,2613084.799590643,1266742.5332163742,276.03,7.38
2072,2613212.812773109,1266798.6808403365,276.03,8.7
2073,2612693.655,1266283.6657142858,276.02,6.68
2074,2612910.9697790053,1266923.4529281768,276.02,7.59
2075,2613000.4346511625,1266768.9706976744,276.02,8.27
2076,2613192.0647826088,1266980.9060869566,276.02,3.83
2077,2612178.0915384614,1266981.0458119658,276.01,6.1
2078,2612464.1352083334,1266509.29875,276.01,5.53
2079,2612626.052794117,1266672.0947058825,276.01,6.58
2080,2612643.852222222,1266218.9466666668,276.01,5.35
2081,2612696.845116279,1266637.8677906978,276.01,7.4
2082,2612746.5001923074,1266124.205,276.01,5.75
2083,2612772.23283688,1266695.8034042553,276.01,6.7
2084,2613137.4722818797,1266920.9524832217,276.01,6.89
2085,2612634.9433333334,1266169.7666666668,276.0,4.89
2086,2612801.655547445,1266795.182189781,276.0,6.6
2087,2612856.1762328767,1266851.3419863014,276.0,9.64
2088,2613187.026694215,1266883.2080991736,276.0,6.21
2089,2613315.505,1266675.386818182,276.0,3.74
2090,2612397.5016216217,1266982.140810811,275.99,4.85
2091,2612470.1277777776,1266933.7666666668,275.99,8.46
2092,2612522.646129032,1266312.7170967744,275.99,4.44
2093,2612536.3767532464,1266302.748831169,275.99,4.95
2094,2612654.831754386,1266103.0361403509,275.99,4.26
2095,2612566.47,1266842.83,275.98,3.99
2096,2612623.7573584905,1266798.5092452832,275.98,5.81
2097,2612623.616111111,1266091.8230555556,275.98,4.79
2098,2613334.63,1266729.33,275.98,4.72
2099,2612376.8464179104,1266428.2964179106,275.97,4.62
2100,2612864.505,1266541.0652941177,275.97,4.65
2101,2613091.7604347826,1266307.9060869566,275.97,2.71
2102,2613249.155,1266600.675,275.97,5.64
2103,2612105.8985185185,1266813.2281481482,275.96,4.15
2104,2612684.9891549293,1266122.4391549297,275.96,4.75
2105,2612726.970425532,1266129.3193617023,275.96,5.47
2106,2612486.555531915,1266693.5906382978,275.95,3.87
2107,2612499.9835353536,1266291.3577777778,275.95,5.61
2108,2612526.8327027024,1266837.0597297298,275.95,4.85
2109,2612573.257118644,1266852.0969491526,275.95,4.33
2110,2613158.176296296,1266769.9827777778,275.95,5.86
2111,2612116.0155421686,1266945.3028915664,275.94,5.14
2112,2612433.999402985,1266428.4904477613,275.94,6.53
2113,2612659.301428572,1266328.5692857143,275.94,6.68
2114,2612682.5035632183,1266128.9535632185,275.94,7.44
2115,2613002.689322034,1266819.8144632769,275.94,7.51
2116,2612105.5675,1266906.4947727274,275.93,5.29
2117,2612113.856190476,1266817.6692857144,275.93,5.17
2118,2613221.3431578944,1266794.13,275.93,7.78
2119,2612103.3840983603,1266563.7849180328,275.92,4.41
2120,2612236.4913861384,1266894.4859405942,275.92,5.67
2121,2612668.741111111,1266826.7874074075,275.92,6.56
2122,2612671.5594871794,1266181.4966666668,275.92,4.98
2123,2612926.306691729,1266926.9108270677,275.92,6.51
2124,2613404.782173913,1266569.7973913045,275.92,6.63
2125,2612166.673956044,1266813.3821978022,275.91,5.38
2126,2612207.2089473684,1266964.5756140351,275.91,6.02
2127,2612395.048181818,1266918.9890909093,275.91,5.92
2128,2613175.4118181816,1266808.9163636365,275.91,4.18
2129,2612215.1831914894,1266877.6119148936,275.9,3.87
2130,2612604.771304348,1266857.694130435,275.9,5.41
2131,2612942.399230769,1266369.656923077,275.9,2.03
2132,2613098.7690728474,1266744.957483444,275.9,6.93
2133,2613310.382173913,1266671.223478261,275.9,6.05
2134,2613438.7397560976,1266539.4580487804,275.9,5.11
2135,2612274.616111111,1266778.691111111,275.89,4.79
2136,2612515.099135802,1266309.530617284,275.89,5.08
2137,2612921.346049383,1266922.1540740742,275.89,7.18
2138,2613282.13433526,1266860.7418497112,275.88,10.49
2139,2612694.354299065,1266631.3510280375,275.87,5.84
2140,2612866.0837815125,1266117.5463865546,275.87,6.15
2141,2613251.808160919,1266627.0742528737,275.87,5.26
2142,2612667.8633333333,1266120.2866666669,275.86,4.89
2143,2613009.7188888886,1266771.4244444445,275.86,5.35
2144,2612394.4980555554,1266940.2466666668,275.85,4.79
2145,2612852.231626016,1266826.535284553,275.85,6.26
2146,2613281.929270073,1266680.4230656936,275.85,6.6
2147,2612418.692162162,1266991.607027027,275.84,7.67
2148,2612970.73,1266569.403529412,275.84,5.2
2149,2612974.2914583334,1266876.783125,275.84,5.53
2150,2612979.293265306,1266624.7534693878,275.84,3.95
2151,2612488.7502531647,1266469.5736708862,275.83,5.01
2152,2612548.762075472,1266292.796981132,275.83,4.11
2153,2612713.4633333334,1266181.1406060606,275.83,4.58
2154,2612735.006811594,1266774.2973913045,275.83,6.63
2155,2613400.2133333334,1266544.8670370372,275.83,4.15
2156,2612209.477826087,1266981.0495652177,275.82,6.05
2157,2612606.7851724136,1266090.7006896553,275.82,4.3
2158,2612811.699892473,1266653.010107527,275.82,5.44
2159,2613281.4488405795,1266840.1089855074,275.82,4.69
2160,2613417.875575221,1266553.9030088496,275.82,8.48
2161,2612209.22375,1266888.0904166668,275.8,3.91
2162,2612569.00037037,1266734.3577777778,275.8,4.15
2163,2612600.1728571425,1266253.2371428572,275.8,3.34
2164,2613016.016363636,1266904.4981818183,275.8,5.92
2165,2613412.1454639174,1266269.7604123713,275.8,5.56
2166,2612285.052077922,1266784.567012987,275.79,4.95
2167,2612440.9010843374,1266961.204497992,275.79,8.9
2168,2612491.63,1266336.819130435,275.79,3.83
2169,2612657.97375,1266178.4159375,275.79,4.51
2170,2612382.7133333334,1266929.2744444446,275.78,2.39
2171,2612708.8665591395,1266687.2144086023,275.78,5.44
2172,2612720.490465116,1266180.6730232558,275.78,3.7
2173,2612853.8845454543,1266131.7345454546,275.78,5.92
2174,2612914.236060606,1266917.5307575758,275.78,6.48
2175,2613329.596346154,1266740.4213461538,275.78,5.75
2176,2612667.2586764703,1266833.6388235297,275.77,6.58
2177,2612745.545384615,1266483.633846154,275.77,4.55
2178,2613404.1730107525,1266321.9778494623,275.77,5.44
2179,2612503.308160919,1266296.459310345,275.76,5.26
2180,2612672.7175,1266120.9175,275.76,3.57
2181,2613184.286462585,1266855.9065306124,275.76,6.84
2182,2613262.7157142856,1266758.0228571428,275.76,4.72
2183,2612130.00037037,1266655.0707407407,275.75,4.15
2184,2612401.511118881,1266940.2583216785,275.75,6.75
2185,2612569.1826315788,1266846.474736842,275.75,3.48
2186,2612586.805675676,1266088.1881081082,275.75,4.85
2187,2612655.132415459,1266820.1452173914,275.75,8.12
2188,2612666.844673913,1266883.6805434783,275.75,7.65
2189,2612869.291849711,1266889.7534104048,275.75,7.42
2190,2612495.4413207546,1266472.8583018868,275.74,5.81
2191,2613071.433278688,1266864.0267213115,275.74,6.23
2192,2613117.33,1266771.9895238096,275.74,5.78
2193,2613145.076236559,1266731.1660215054,275.74,5.44
2194,2613469.7846052637,1266472.968157895,275.74,6.96
2195,2612406.6,1266987.225,275.73,5.64
2196,2612457.7855555555,1266364.2466666668,275.73,3.78
2197,2613172.858260869,1266825.1271014493,275.73,6.63
2198,2613303.7319417475,1266647.793592233,275.73,5.73
2199,2612647.045584416,1266786.9111688312,275.72,4.95
2200,2612653.88,1266376.01627451,275.72,5.7
2201,2612487.199230769,1266341.4953846154,275.71,4.55
2202,2612626.0585714285,1266644.7585714287,275.71,5.17
2203,2612670.116111111,1266128.2790740742,275.71,5.86
2204,2612737.3160465118,1266180.3706976746,275.71,3.7
2205,2613048.749883041,1266753.8139181288,275.71,7.38
2206,2613210.2770588235,1266976.874117647,275.71,2.33
2207,2613303.679261084,1266704.0184236453,275.71,8.04
2208,2612950.851518987,1266623.162278481,275.7,5.01
2209,2612960.061506849,1266576.0046575344,275.7,4.82
2210,2613062.919634146,1266854.14097561,275.7,7.23
2211,2613108.329186992,1266998.7710569107,275.7,6.26
2212,2613265.166585366,1266847.1897560975,275.7,3.61
2213,2613390.7398901097,1266589.1074725275,275.7,5.38
2214,2612191.0146153844,1266721.0415384616,275.69,4.98
2215,2612375.2763414634,1266929.9092682928,275.69,5.11
2216,2613120.9657142856,1266731.4085714286,275.69,4.72
2217,2613248.487142857,1266894.2175661377,275.69,7.76
2218,2612615.027959184,1266092.2330612245,275.68,5.59
2219,2612856.682816901,1266843.8405633804,275.68,6.72
2220,2612913.577368421,1266911.7036842103,275.68,7.78
2221,2613381.347647059,1266585.291764706,275.68,5.2
2222,2613393.326850394,1266339.501259843,275.68,6.36
2223,2613430.414313725,1266555.8022222223,275.68,6.98
2224,2612656.4395238096,1266785.3002380952,275.67,5.17
2225,2612120.904647887,1266923.122253521,275.66,4.75
2226,2612999.940055866,1266783.3844692735,275.66,7.55
2227,2613409.145873016,1266263.1593650794,275.66,4.48
2228,2612109.4425,1266702.0409375,275.65,4.51
2229,2612392.8223076924,1266934.8272527473,275.65,5.38
2230,2612684.2133333334,1266119.9966666668,275.65,1.38
2231,2613038.235769231,1266856.7723076923,275.65,8.14
2232,2613131.285882353,1266920.28,275.65,7.36
2233,2613470.891627907,1266505.5276744186,275.65,5.23
2234,2613261.5883333334,1266680.88,275.64,7.57
2235,2612175.08212766,1266948.750212766,275.63,5.47
2236,2612654.9008333334,1266585.4966666668,275.63,3.91
2237,2613381.13,1266594.505149701,275.63,7.29
2238,2613428.2884158413,1266545.9463366338,275.63,5.67
2239,2612576.13,1266423.761818182,275.62,4.95
2240,2613008.03625,1266893.955,275.62,2.26
2241,2613011.83,1266766.0905263158,275.62,5.5
2242,2612383.3323809523,1266932.5204761906,275.61,3.66
2243,2612785.9315873017,1266403.1434920635,275.6,4.48
2244,2613283.649736842,1266787.198421053,275.6,4.92
2245,2613323.13,1266660.2633333334,275.6,3.09
2246,2613406.590526316,1266340.2992982457,275.6,6.02
2247,2612816.3175,1266125.42375,275.59,4.51
2248,2613459.2493548384,1266555.6929032258,275.59,9.93
2249,2612175.9805747126,1266824.0110344829,275.58,5.26
2250,2612594.352222222,1266257.8577777778,275.58,2.93
2251,2612703.8734210525,1266792.507631579,275.58,4.92
2252,2612757.803913044,1266733.4169565218,275.58,5.41
2253,2612824.9633333334,1266625.4881632654,275.58,6.84
2254,2612191.6395238093,1266987.708571429,275.57,5.78
2255,2612688.231694916,1266182.2664406782,275.57,4.33
2256,2612693.5461073825,1266766.9860402686,275.57,6.89
2257,2613105.154390244,1266760.4946341463,275.57,5.11
2258,2613257.374444444,1266870.6022222224,275.57,3.78
2259,2612651.433030303,1266712.314848485,275.56,4.58
2260,2613392.7966666664,1266584.005925926,275.56,4.15
2261,2612633.493945578,1266278.9405442178,275.55,6.84
2262,2613308.72375,1266642.9925000002,275.55,5.05
2263,2612728.375098039,1266179.7270588237,275.54,4.03
2264,2612904.579074074,1266982.8253703704,275.54,5.86
2265,2612955.9633333334,1266975.48942029,275.54,6.63
2266,2613239.9283870966,1266817.4590322585,275.53,6.28
2267,2613472.378031496,1266548.9815748031,275.53,6.36
2268,2612709.5564705883,1266811.8520588237,275.52,4.65
2269,2613122.69,1266748.48,275.52,6.91
2270,2613195.839677419,1266967.7090322585,275.52,3.14
2271,2613447.9276190475,1266218.8835714287,275.52,7.31
2272,2612180.9224528302,1266968.3913207548,275.51,5.81
2273,2612646.302839506,1266121.1016049385,275.51,7.18
2274,2612848.6326595745,1266891.1863829787,275.51,7.74
2275,2612921.615074626,1266943.1471641792,275.51,4.62
2276,2613117.915714286,1266737.3736507937,275.51,4.48
2277,2612531.524736842,1266584.6063157895,275.49,4.26
2278,2612743.4633333334,1266125.672592593,275.49,2.93
2279,2613103.414090909,1266755.386818182,275.49,5.29
2280,2613311.0349295773,1266655.682112676,275.49,6.72
2281,2612597.041111111,1266090.0188888889,275.48,5.35
2282,2612898.961730769,1266986.942980769,275.48,8.14
2283,2612914.7506293706,1266944.100979021,275.48,9.54
2284,2613025.1465562917,1266761.9905960266,275.48,6.93
2285,2613290.912051282,1266684.4197435898,275.47,4.98
2286,2612794.111927711,1266505.8872289157,275.46,5.14
2287,2612852.7231034483,1266754.559310345,275.46,6.79
2288,2612861.58,1266527.163333333,275.45,4.37
2289,2613108.954,1266757.652,275.45,6.31
2290,2613206.437017544,1266918.7642105264,275.45,4.26
2291,2613365.410373832,1266086.6594392525,275.45,5.84
2292,2612120.5035632183,1266969.7351724138,275.44,5.26
2293,2612212.852222222,1266887.4466666668,275.44,3.78
2294,2612704.2746700505,1266820.1231472082,275.44,7.92
2295,2612788.4529166664,1266984.382083333,275.44,6.77
2296,2613413.383012048,1266353.7908433736,275.44,5.14
2297,2612519.117179487,1266504.0543589743,275.43,4.98
2298,2612652.918793103,1266156.2868965515,275.43,6.08
2299,2613327.242244898,1266762.605510204,275.43,5.59
2300,2613398.1921301773,1266329.6421301777,275.43,7.33
2301,2613415.005886525,1266565.93106383,275.43,6.7
2302,2612598.162051282,1266854.7274358976,275.42,4.98
2303,2612438.856190476,1266967.0442857144,275.41,5.17
2304,2613300.670229885,1266682.3845977013,275.41,5.26
2305,2613357.7728571426,1266603.8585714286,275.41,4.72
2306,2612822.983932584,1266131.234494382,275.4,7.53
2307,2613255.769784946,1266728.370322581,275.4,5.44
2308,2613263.704074074,1266765.6494444446,275.4,5.86
2309,2612230.63,1266838.3107692308,275.39,3.52
2310,2612774.9414035087,1266978.2773684212,275.39,6.02
2311,2612779.811451613,1266710.511451613,275.37,6.28
2312,2612914.965483871,1266877.4412903227,275.37,7.02
2313,2613097.4608823527,1266840.2123529413,275.37,4.65
2314,2613249.009464286,1266698.0889285714,275.37,5.97
2315,2613276.45278481,1266768.4787341773,275.37,5.01
2316,2612110.0564705883,1266710.521176471,275.36,4.65
2317,2612111.1981818182,1266761.83,275.36,4.58
2318,2612163.367373737,1266940.064848485,275.36,5.61
2319,2612675.489375,1266118.033125,275.36,3.19
2320,2613036.358070175,1266840.4221052632,275.36,4.26
2321,2613319.4809615384,1266741.3732692308,275.36,5.75
2322,2612761.1776190475,1266551.0442857144,275.35,5.17
2323,2613434.050212766,1266543.3512765958,275.63,5.47
2324,2612576.34,1266453.665,275.34,5.64
2325,2612849.0955737703,1266973.2127868852,275.34,9.85
2326,2612943.5645238096,1266621.1157142858,275.34,5.17
2327,2613227.124252873,1266931.844367816,275.34,5.26
2328,2613270.0723076924,1266806.7787179488,275.33,4.98
2329,2613288.722356688,1266715.3889171977,275.33,7.07
2330,2613422.60265625,1266290.66203125,275.33,6.38
2331,2612616.9425,1266676.359411765,275.32,6.58
2332,2612683.3941509435,1266770.8064150943,275.32,5.81
2333,2612860.278026316,1266883.9648684212,275.32,6.96
