Tree_ID,X,Y,Z,Tree_Height_m,Crown_Height_m,Crown_Diameter_m,Trunk_Height_m,Trunk_Diameter_m,Crown_R,Crown_G,Crown_B,Trunk_R,Trunk_G,Trunk_B
916,2613290.7499376945,1266824.802741433,264.6699995422363,14.27,9.513334,10.11,4.756667,1.6849999999999998,42.0,49.0,46.0,139.0,69.0,19.0
917,2612596.024160584,1266149.3354744527,269.96999996185303,8.96,5.9733334,6.6,2.9866667,1.0999999999999999,42.0,49.0,46.0,139.0,69.0,19.0
918,2612603.34657754,1266296.5051336898,268.6599997711182,10.26,6.84,7.72,3.42,1.2866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
919,2612801.92787234,1266218.6544680852,270.97999994277956,7.94,5.2933335,3.87,2.6466668,0.645,42.0,49.0,46.0,139.0,69.0,19.0
920,2613233.578979592,1266865.161632653,266.6099995803833,12.31,8.206667,3.95,4.1033335,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
921,2613294.7625757577,1266816.4568939395,263.49999992370607,15.42,10.280001,9.17,5.1400003,1.5283333333333333,42.0,49.0,46.0,139.0,69.0,19.0
922,2612462.3766216217,1266802.5293243243,266.8999997711182,12.01,8.006667,6.86,4.0033336,1.1433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
923,2612800.093636364,1266078.098181818,270.8999997711182,8.01,5.34,4.18,2.67,0.6966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
924,2613118.567142857,1266791.9142857145,265.97999969482424,12.93,8.620001,7.46,4.3100004,1.2433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
925,2613229.765802469,1266920.45654321,265.2200004196167,13.69,9.126667,5.08,4.5633335,0.8466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
926,2613232.827560976,1266828.1092682928,266.3499995803833,12.56,8.373334,8.08,4.186667,1.3466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
927,2613294.4624324325,1266665.266486487,266.7500001525879,12.16,8.106667,7.67,4.0533333,1.2783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
928,2613493.299971672,1266489.186232295,265.4399997329712,13.47,8.9800005,10.6,4.4900002,1.7666666666666666,42.0,49.0,46.0,139.0,69.0,19.0
929,2612367.0657142857,1266538.3085714288,269.17999973297117,9.72,6.4800005,4.72,3.2400002,0.7866666666666666,42.0,49.0,46.0,139.0,69.0,19.0
930,2612569.9020588235,1266808.0628431374,267.45000019073484,11.45,7.633333,8.06,3.8166666,1.3433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
931,2612123.7933986927,1266586.03751634,269.3299995803833,9.56,6.373334,6.98,3.186667,1.1633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
932,2612511.555,1266114.8050000002,271.46000017166136,7.43,4.9533334,4.37,2.4766667,0.7283333333333333,42.0,49.0,46.0,139.0,69.0,19.0
933,2613214.055373134,1266809.2217910448,266.16000045776366,12.73,8.486667,6.53,4.2433333,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
934,2612479.3578911563,1266263.9779591835,270.27000034332275,8.61,5.74,6.84,2.87,1.14,42.0,49.0,46.0,139.0,69.0,19.0
935,2612381.386302521,1266506.1934453782,269.0199996185303,9.85,6.566667,6.15,3.2833335,1.025,42.0,49.0,46.0,139.0,69.0,19.0
936,2612409.996141732,1266327.5288188977,271.13000022888184,7.74,5.16,6.36,2.58,1.06,42.0,49.0,46.0,139.0,69.0,19.0
937,2612534.3271830985,1266358.9884507044,268.67000019073487,10.2,6.8,4.75,3.4,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
938,2612727.370506329,1266429.035696203,269.28000007629396,9.58,6.386667,7.09,3.1933334,1.1816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
939,2612730.261578948,1266092.2905263158,270.08999954223634,8.77,5.8466673,3.48,2.9233336,0.58,42.0,49.0,46.0,139.0,69.0,19.0
940,2612831.606190476,1266169.7704761906,270.24000011444093,8.62,5.746667,4.48,2.8733335,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
941,2612716.324029851,1266306.7068656718,268.75999984741213,10.09,6.726667,6.53,3.3633335,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
942,2612771.277286821,1266503.5567441862,268.4999996185303,10.35,6.9000006,6.41,3.4500003,1.0683333333333334,42.0,49.0,46.0,139.0,69.0,19.0
943,2612529.73,1266751.470909091,267.89000019073484,10.95,7.3,7.25,3.65,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
944,2612916.623710692,1266024.863018868,269.39000019073484,9.45,6.3,7.11,3.15,1.185,42.0,49.0,46.0,139.0,69.0,19.0
945,2613029.8413207545,1266780.9988679246,266.16999992370603,12.67,8.446667,9.18,4.2233334,1.5299999999999998,42.0,49.0,46.0,139.0,69.0,19.0
946,2612238.455,1266416.7175,270.92999990463255,7.9,5.266667,3.57,2.6333334,0.595,42.0,49.0,46.0,139.0,69.0,19.0
947,2612420.622537313,1266576.2217910448,268.56999977111815,10.26,6.84,4.62,3.42,0.77,42.0,49.0,46.0,139.0,69.0,19.0
948,2612605.3152941177,1266288.074117647,268.63000019073485,10.2,6.8,7.36,3.4,1.2266666666666666,42.0,49.0,46.0,139.0,69.0,19.0
949,2612687.6885585585,1266102.120540541,268.1499996948242,10.68,7.1200004,5.94,3.5600002,0.99,42.0,49.0,46.0,139.0,69.0,19.0
950,2612734.662608696,1266034.0582608697,271.29000003814696,7.54,5.0266666,3.83,2.5133333,0.6383333333333333,42.0,49.0,46.0,139.0,69.0,19.0
951,2612802.4283870966,1266387.824623656,268.43999965667723,10.39,6.926667,7.69,3.4633336,1.2816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
952,2612444.287142857,1266469.9157142858,268.3800004196167,10.44,6.96,8.18,3.48,1.3633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
953,2612454.658735632,1266613.2868965515,268.62000019073486,10.2,6.8,7.44,3.4,1.24,42.0,49.0,46.0,139.0,69.0,19.0
954,2612656.147241379,1266054.5368965515,270.34000045776367,8.48,5.653333,4.3,2.8266666,0.7166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
955,2613225.211395349,1266879.966627907,266.4200003814697,12.4,8.266666,7.4,4.133333,1.2333333333333334,42.0,49.0,46.0,139.0,69.0,19.0
956,2612823.2007070705,1266115.6153535354,268.56,10.25,6.8333335,5.61,3.4166667,0.935,42.0,49.0,46.0,139.0,69.0,19.0
957,2612487.4948648647,1266103.6745945946,272.05,6.75,4.5,3.43,2.25,0.5716666666666667,42.0,49.0,46.0,139.0,69.0,19.0
958,2612519.751118012,1266480.1886956522,268.260000038147,10.54,7.0266666,7.16,3.5133333,1.1933333333333334,42.0,49.0,46.0,139.0,69.0,19.0
959,2612723.4379096045,1266550.6336723166,267.81000022888185,10.99,7.326667,7.51,3.6633334,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
960,2612857.542371134,1266246.6676288662,270.5799997329712,8.22,5.4800005,5.56,2.7400002,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
961,2612122.7728571426,1266532.8210714287,269.8400001907349,8.95,5.9666667,5.97,2.9833333,0.9949999999999999,42.0,49.0,46.0,139.0,69.0,19.0
962,2612357.414403669,1266655.1809174314,268.46000007629397,10.33,6.886667,5.89,3.4433334,0.9816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
963,2613200.63,1266789.7187096777,265.92000011444094,12.87,8.58,7.02,4.29,1.17,42.0,49.0,46.0,139.0,69.0,19.0
964,2612247.59875,1266562.178958333,268.7599995422363,10.02,6.6800003,5.53,3.3400002,0.9216666666666666,42.0,49.0,46.0,139.0,69.0,19.0
965,2612368.053423424,1266496.2962162164,269.0000002670288,9.78,6.52,5.94,3.26,0.99,42.0,49.0,46.0,139.0,69.0,19.0
966,2612907.283846154,1266049.7283516484,269.92999961853025,8.85,5.9000006,5.38,2.9500003,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
967,2612722.5614814814,1266608.631851852,267.5300002288818,11.24,7.4933333,9.27,3.7466667,1.545,42.0,49.0,46.0,139.0,69.0,19.0
968,2612794.787303371,1266272.3215730337,269.1299996566772,9.64,6.426667,5.32,3.2133336,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
969,2612961.0504545453,1266161.9322727274,271.1500001144409,7.62,5.08,3.74,2.54,0.6233333333333333,42.0,49.0,46.0,139.0,69.0,19.0
970,2612427.13,1266332.8581954888,270.47000003814696,8.29,5.5266666,6.51,2.7633333,1.085,42.0,49.0,46.0,139.0,69.0,19.0
971,2612533.5193442623,1266507.0513114757,268.549999961853,10.21,6.806667,8.81,3.4033334,1.4683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
972,2612649.304796748,1266406.1816260165,268.5200002288818,10.24,6.826667,6.26,3.4133334,1.0433333333333332,42.0,49.0,46.0,139.0,69.0,19.0
973,2612752.522361111,1266344.5730555556,268.8799998855591,9.88,6.586667,6.77,3.2933335,1.1283333333333332,42.0,49.0,46.0,139.0,69.0,19.0
974,2612897.240294117,1266164.866764706,271.51,7.25,4.8333335,4.65,2.4166667,0.775,42.0,49.0,46.0,139.0,69.0,19.0
975,2612898.7234065933,1266249.645934066,270.97000003814696,7.79,5.1933336,5.38,2.5966668,0.8966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
976,2613227.619959839,1266702.9494779117,266.1000001525879,12.66,8.440001,8.9,4.2200003,1.4833333333333334,42.0,49.0,46.0,139.0,69.0,19.0
977,2613302.785629139,1266768.450860927,266.11999965667724,12.64,8.426667,6.93,4.2133336,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
978,2612709.910373832,1266563.6641121495,267.98999977111816,10.76,7.1733336,8.25,3.5866668,1.375,42.0,49.0,46.0,139.0,69.0,19.0
979,2612867.122753623,1266166.6017391304,270.1599998474121,8.59,5.726667,4.69,2.8633335,0.7816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
980,2612167.36,1266444.54,270.89000009536744,7.85,5.2333336,3.99,2.6166668,0.665,42.0,49.0,46.0,139.0,69.0,19.0
981,2612858.4597872337,1266087.0214893618,270.200000038147,8.54,5.6933336,5.47,2.8466668,0.9116666666666666,42.0,49.0,46.0,139.0,69.0,19.0
982,2613096.062624113,1266213.4275177305,269.5100004577637,9.23,6.153333,6.7,3.0766666,1.1166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
983,2612412.53625,1266568.8675000002,268.92999980926515,9.8,6.533334,5.05,3.266667,0.8416666666666666,42.0,49.0,46.0,139.0,69.0,19.0
984,2612876.5064044944,1266166.2035955058,271.2199997711182,7.51,5.006667,5.32,2.5033336,0.8866666666666667,42.0,49.0,46.0,139.0,69.0,19.0
985,2613133.7319417475,1266784.740194175,265.940000038147,12.79,8.526667,8.1,4.2633333,1.3499999999999999,42.0,49.0,46.0,139.0,69.0,19.0
986,2612440.269473684,1266433.0642105264,268.430000038147,10.29,6.86,7.78,3.43,1.2966666666666666,42.0,49.0,46.0,139.0,69.0,19.0
987,2612734.958,1266324.644,268.8399998855591,9.88,6.586667,6.31,3.2933335,1.0516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
988,2612747.565960591,1266315.4568472907,268.7499997329712,9.97,6.646667,8.04,3.3233335,1.3399999999999999,42.0,49.0,46.0,139.0,69.0,19.0
989,2612887.4767741933,1266165.0638709678,271.2500002098084,7.47,4.98,4.44,2.49,0.74,42.0,49.0,46.0,139.0,69.0,19.0
990,2612917.4403448272,1266163.6403448277,271.5600001525879,7.16,4.7733335,4.3,2.3866668,0.7166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
991,2612118.4560869564,1266666.5908695653,268.23999973297117,10.47,6.9800005,5.41,3.4900002,0.9016666666666666,42.0,49.0,46.0,139.0,69.0,19.0
992,2612340.0541071426,1266514.1826785714,268.8400001144409,9.87,6.58,5.97,3.29,0.9949999999999999,42.0,49.0,46.0,139.0,69.0,19.0
993,2612672.842871287,1266070.5998019802,269.249999961853,9.46,6.306667,5.67,3.1533334,0.945,42.0,49.0,46.0,139.0,69.0,19.0
994,2612722.8772222223,1266317.1355555556,268.92000003814695,9.79,6.5266666,7.57,3.2633333,1.2616666666666667,42.0,49.0,46.0,139.0,69.0,19.0
995,2613213.672253521,1266191.918028169,268.6800002670288,10.03,6.6866665,4.75,3.3433332,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
996,2612693.6394339623,1266238.960503145,268.02999992370604,10.67,7.1133337,7.11,3.5566669,1.185,42.0,49.0,46.0,139.0,69.0,19.0
997,2612918.9314705883,1266084.153529412,270.56999988555907,8.13,5.42,6.58,2.71,1.0966666666666667,42.0,49.0,46.0,139.0,69.0,19.0
998,2613061.970625,1266232.33,270.34999961853026,8.35,5.566667,7.14,2.7833335,1.19,42.0,49.0,46.0,139.0,69.0,19.0
999,2613350.3286754964,1266207.2157615896,269.12000007629393,9.58,6.386667,6.93,3.1933334,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1000,2612388.355806452,1266921.3730107527,266.21000045776367,12.48,8.32,7.69,4.16,1.2816666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1001,2613185.9481818182,1266938.7163636363,265.85000007629395,12.83,8.553333,3.74,4.2766666,0.6233333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1002,2612660.753015873,1266481.1117460318,268.3900002670288,10.28,6.8533335,6.33,3.4266667,1.055,42.0,49.0,46.0,139.0,69.0,19.0
1003,2612685.889493671,1266106.7318987343,267.6999997329712,10.97,7.3133335,5.01,3.6566668,0.835,42.0,49.0,46.0,139.0,69.0,19.0
1004,2612751.6814705883,1266116.2515686275,268.3900002670288,10.28,6.8533335,8.06,3.4266667,1.3433333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1005,2613293.2669294607,1266797.7978423238,264.23999969482423,14.43,9.620001,8.76,4.8100004,1.46,42.0,49.0,46.0,139.0,69.0,19.0
1006,2613068.9649282293,1266989.338373206,266.4700004196167,12.19,8.126667,8.16,4.0633335,1.3599999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1007,2612339.0038317754,1266432.271588785,269.939999961853,8.71,5.806667,5.84,2.9033334,0.9733333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1008,2612231.364375,1266362.48625,272.0200001144409,6.62,4.4133334,3.19,2.2066667,0.5316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1009,2612510.6644827584,1266371.315632184,268.7300001525879,9.91,6.6066666,5.26,3.3033333,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1010,2612526.637936508,1266122.0006349208,271.46999992370604,7.17,4.78,4.48,2.39,0.7466666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1011,2612573.8361611376,1266743.1700473935,268.0899998092651,10.55,7.033334,8.2,3.516667,1.3666666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1012,2612582.636024096,1266626.7245783133,268.25999988555907,10.38,6.92,7.27,3.46,1.2116666666666664,42.0,49.0,46.0,139.0,69.0,19.0
1013,2612738.13,1266422.9618897638,269.16000045776366,9.48,6.3199997,6.36,3.1599998,1.06,42.0,49.0,46.0,139.0,69.0,19.0
1014,2612797.407777778,1266112.1772222223,269.0200001144409,9.62,6.4133334,3.39,3.2066667,0.565,42.0,49.0,46.0,139.0,69.0,19.0
1015,2612663.422613636,1266760.452159091,266.61999977111816,12.01,8.006667,7.48,4.0033336,1.2466666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1016,2613259.358070175,1266855.8753216376,266.6099995422363,12.02,8.013334,7.38,4.006667,1.23,42.0,49.0,46.0,139.0,69.0,19.0
1017,2612422.336521739,1266328.750289855,270.5599995803833,8.06,5.373334,6.63,2.686667,1.105,42.0,49.0,46.0,139.0,69.0,19.0
1018,2612753.8864102564,1266513.691111111,268.19999992370606,10.42,6.9466667,6.1,3.4733334,1.0166666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1019,2612759.3004545453,1266214.920909091,269.2500001144409,9.37,6.246667,5.29,3.1233335,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1020,2613319.83,1266749.2533333334,265.9899998855591,12.63,8.42,6.91,4.21,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1021,2612666.0396045195,1266248.9359322034,268.25000034332277,10.36,6.9066668,7.51,3.4533334,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1022,2612682.8672881355,1266473.105423729,268.7299998855591,9.88,6.586667,4.33,3.2933335,0.7216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1023,2612889.1921301773,1266807.9942011836,265.5099996185303,13.1,8.733334,7.33,4.366667,1.2216666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1024,2613198.610225989,1266824.2833898305,265.8899997329712,12.72,8.4800005,7.51,4.2400002,1.2516666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1025,2613197.216448598,1266831.3954205608,266.0899997711182,12.51,8.34,8.25,4.17,1.375,42.0,49.0,46.0,139.0,69.0,19.0
1026,2613201.255766871,1266782.2701840491,266.02000007629397,12.58,8.386667,7.2,4.1933336,1.2,42.0,49.0,46.0,139.0,69.0,19.0
1027,2612438.9672093024,1266976.2762209305,264.9400003814697,13.65,9.1,10.46,4.55,1.7433333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1028,2612489.9959420287,1266277.221304348,269.77000030517576,8.82,5.88,6.63,2.94,1.105,42.0,49.0,46.0,139.0,69.0,19.0
1029,2612531.05519685,1266842.741417323,266.9000004196167,11.69,7.793333,6.36,3.8966665,1.06,42.0,49.0,46.0,139.0,69.0,19.0
1030,2612541.7240594057,1266346.2978217823,268.83,9.75,6.5,5.67,3.25,0.945,42.0,49.0,46.0,139.0,69.0,19.0
1031,2612637.65,1266503.3033333337,268.50000007629393,10.08,6.7200003,6.91,3.3600001,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1032,2613217.0075510205,1266889.1854421769,266.2399998474121,12.34,8.226667,6.84,4.1133337,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1033,2613230.486164384,1266926.8402739726,263.1599996948242,15.43,10.286667,4.82,5.1433334,0.8033333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1034,2613300.9013675214,1266673.4347008548,266.3599997329712,12.22,8.1466675,8.63,4.0733337,1.4383333333333335,42.0,49.0,46.0,139.0,69.0,19.0
1035,2612592.440897436,1266832.753076923,266.46999961853027,12.1,8.066668,7.05,4.033334,1.1749999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1036,2612988.69,1266622.9266666668,267.4200003814697,11.15,7.4333334,6.91,3.7166667,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1037,2613163.8188888887,1266202.6614814815,269.34000045776367,9.23,6.153333,6.56,3.0766666,1.0933333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1038,2613237.63,1266902.08,265.51999980926513,13.05,8.700001,2.46,4.3500004,0.41,42.0,49.0,46.0,139.0,69.0,19.0
1039,2612641.240576923,1266325.6136538463,268.95000034332276,9.61,6.4066668,5.75,3.2033334,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1040,2613212.2423188407,1266721.319130435,265.79999977111817,12.76,8.506667,6.63,4.2533336,1.105,42.0,49.0,46.0,139.0,69.0,19.0
1041,2612562.955,1266334.82,268.5200002670288,10.03,6.6866665,7.98,3.3433332,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1042,2612573.739375,1266634.5409375,268.40000038146974,10.15,6.7666664,6.38,3.3833332,1.0633333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1043,2612740.453943662,1266329.9109859157,269.27999954223634,9.27,6.1800003,6.72,3.0900002,1.1199999999999999,42.0,49.0,46.0,139.0,69.0,19.0
1044,2612832.2912903223,1266095.821935484,270.60999994277955,7.94,5.2933335,4.44,2.6466668,0.74,42.0,49.0,46.0,139.0,69.0,19.0
1045,2612842.535,1266112.985,268.7399995803833,9.81,6.5400004,7.98,3.2700002,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1046,2613126.9225,1266736.185,266.1800003433228,12.36,8.24,7.98,4.12,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1047,2613192.302413793,1266954.1432183909,266.0000002670288,12.53,8.353333,5.26,4.1766667,0.8766666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1048,2612205.7566666664,1266469.3066666666,270.20000030517576,8.32,5.5466666,4.89,2.7733333,0.815,42.0,49.0,46.0,139.0,69.0,19.0
1049,2612369.491842105,1266394.4944736843,270.1200003814697,8.4,5.6,4.92,2.8,0.82,42.0,49.0,46.0,139.0,69.0,19.0
1050,2612673.7925,1266339.6091666666,268.98000003814695,9.54,6.36,6.18,3.18,1.0299999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1051,2613042.4275,1266986.505,266.3799996566772,12.14,8.093334,7.98,4.046667,1.33,42.0,49.0,46.0,139.0,69.0,19.0
1052,2613239.589731544,1266759.5296644296,265.91999961853026,12.6,8.400001,6.89,4.2000003,1.1483333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1053,2612497.248181818,1266453.186060606,268.18000007629394,10.33,6.886667,7.25,3.4433334,1.2083333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1054,2612664.5336697246,1266074.8689908255,269.90999961853026,8.6,5.7333336,5.89,2.8666668,0.9816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1055,2612664.6514285714,1266589.472857143,268.1400001144409,10.37,6.9133334,6.68,3.4566667,1.1133333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1056,2612953.935054152,1266791.4644765344,265.9499995803833,12.56,8.373334,9.39,4.186667,1.565,42.0,49.0,46.0,139.0,69.0,19.0
1057,2613191.697226891,1266935.1787394958,266.22000003814696,12.29,8.193334,8.7,4.096667,1.4499999999999997,42.0,49.0,46.0,139.0,69.0,19.0
1058,2612233.7133333334,1266386.468888889,271.30999994277954,7.19,4.7933335,3.39,2.3966668,0.565,42.0,49.0,46.0,139.0,69.0,19.0
1059,2612291.6897014924,1266423.1023880595,269.82999992370605,8.67,5.78,6.53,2.89,1.0883333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1060,2612658.657027027,1266258.5610810812,268.4700002670288,10.03,6.6866665,7.67,3.3433332,1.2783333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1061,2612766.8258762886,1266127.873814433,266.73999977111816,11.76,7.84,5.56,3.92,0.9266666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1062,2612780.4829411763,1266175.874117647,270.3400001525879,8.16,5.44,4.65,2.72,0.775,42.0,49.0,46.0,139.0,69.0,19.0
1063,2612815.599135802,1266114.0614814817,268.8500003814697,9.65,6.4333334,7.18,3.2166667,1.1966666666666665,42.0,49.0,46.0,139.0,69.0,19.0
1064,2612824.186338028,1266243.1574647888,270.3400001525879,8.16,5.44,4.75,2.72,0.7916666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1065,2612847.0466666664,1266320.0421212122,269.57999992370605,8.92,5.9466667,4.58,2.9733334,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1066,2612857.407777778,1266167.8022222223,270.1899995803833,8.31,5.5400004,4.15,2.7700002,0.6916666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1067,2612717.594285714,1266588.6431868132,267.8700001144409,10.62,7.08,7.61,3.54,1.2683333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1068,2612795.8547706422,1266571.0318348624,267.7600004577637,10.73,7.153333,8.33,3.5766666,1.3883333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1069,2612107.461730769,1266545.4261538463,269.6600003051758,8.82,5.88,5.75,2.94,0.9583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1070,2612834.9977248674,1266124.7704761906,267.3499998855591,11.13,7.42,7.76,3.71,1.2933333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1071,2612847.5675,1266099.632083333,270.1600003051758,8.32,5.5466666,5.53,2.7733333,0.9216666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1072,2612682.8231818182,1266361.3697727274,269.23000022888186,9.24,6.16,5.29,3.08,0.8816666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1073,2613116.710310881,1266896.8157512953,265.930000038147,12.54,8.360001,7.84,4.1800003,1.3066666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1074,2612315.794335664,1266496.9366433567,269.0200004196167,9.44,6.293333,6.75,3.1466665,1.125,42.0,49.0,46.0,139.0,69.0,19.0
1075,2612425.4930952378,1266347.699047619,270.0699996566772,8.39,5.5933337,5.17,2.7966669,0.8616666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1076,2612552.05578125,1266216.86125,269.1499995803833,9.31,6.206667,6.38,3.1033335,1.0633333333333332,42.0,49.0,46.0,139.0,69.0,19.0
1077,2612562.932325581,1266212.202093023,269.4300002670288,9.03,6.02,7.4,3.01,1.2333333333333334,42.0,49.0,46.0,139.0,69.0,19.0
1078,2612663.740062893,1266747.6428930818,266.6300000762939,11.83,7.886667,7.11,3.9433334,1.185,42.0,49.0,46.0,139.0,69.0,19.0
1079,2612199.0891836733,1266707.4711564626,268.0199996948242,10.43,6.953334,6.84,3.476667,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1080,2612705.964437086,1266548.378013245,268.1799995422363,10.27,6.8466673,6.93,3.4233336,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1081,2613179.633311258,1266906.507152318,266.0199996948242,12.43,8.286667,6.93,4.1433334,1.1549999999999998,42.0,49.0,46.0,139.0,69.0,19.0
1082,2612236.652727273,1266408.8224242425,271.13000005722046,7.31,4.8733335,4.58,2.4366667,0.7633333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1083,2612374.333125,1266544.470625,268.7599996948242,9.68,6.453334,3.19,3.226667,0.5316666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1084,2612573.0504545453,1266546.4625757576,268.2800001525879,10.16,6.7733335,6.48,3.3866668,1.08,42.0,49.0,46.0,139.0,69.0,19.0
1085,2612660.360769231,1266103.8184615383,267.24000019073486,11.2,7.4666667,4.55,3.7333333,0.7583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1086,2612414.813823529,1266581.2564705885,268.50999992370606,9.92,6.6133337,4.65,3.3066669,0.775,42.0,49.0,46.0,139.0,69.0,19.0
1087,2612451.3953061225,1266050.5119727892,266.53999965667725,11.89,7.926667,6.84,3.9633336,1.14,42.0,49.0,46.0,139.0,69.0,19.0
1088,2612533.2566666664,1266498.09,268.25999992370606,10.17,6.78,6.91,3.39,1.1516666666666666,42.0,49.0,46.0,139.0,69.0,19.0
1089,2613071.675918367,1266751.472857143,265.7099997329712,12.72,8.4800005,7.9,4.2400002,1.3166666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1090,2613177.657638191,1266982.961909548,266.4999996948242,11.93,7.953334,7.96,3.976667,1.3266666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1091,2612448.5872864323,1266490.0573869348,268.2899998855591,10.13,6.7533336,7.96,3.3766668,1.3266666666666667,42.0,49.0,46.0,139.0,69.0,19.0
1092,2612662.988974359,1266091.2787179488,268.23999969482423,10.18,6.786667,4.98,3.3933334,0.8300000000000001,42.0,49.0,46.0,139.0,69.0,19.0
1093,2612801.017755102,1266174.631020408,270.88999979019167,7.53,5.0200005,3.95,2.5100002,0.6583333333333333,42.0,49.0,46.0,139.0,69.0,19.0
1094,2612889.289292035,1266091.2038938054,270.20999996185304,8.21,5.4733334,6.0,2.7366667,1.0,42.0,49.0,46.0,139.0,69.0,19.0
