Tree_ID,X,Y,Z,Crown_Diameter_m
2663.0,2612973.8728571427,1266794.515714286,274.12,4.72
2664.0,2613390.94372549,1266597.466554622,274.12,10.66
2665.0,2613167.8276744187,1266996.1904651164,274.11,5.23
2666.0,2613410.101830986,1266276.1504225354,274.11,4.75
2667.0,2612155.049642857,1266997.0085714287,274.1,4.22
2668.0,2612591.391904762,1266901.641904762,274.09,5.78
2669.0,2613003.4225531914,1266788.1491489362,274.09,5.47
2670.0,2612173.7941791043,1266873.5202985075,274.07,4.62
2671.0,2612355.476153846,1266915.9934615386,274.06,4.07
2672.0,2612362.341656442,1266982.0585276077,274.06,7.2
2673.0,2612910.863812949,1266862.1663309354,274.06,6.65
2674.0,2612924.3072151896,1266961.2318987343,274.06,5.01
2675.0,2612422.617804878,1266985.6897560975,274.05,3.61
2676.0,2612840.985769231,1266839.628076923,274.05,7.05
2677.0,2612711.216956522,1266848.286521739,274.04,3.83
2678.0,2612853.391363636,1266988.9777272728,274.04,5.29
2679.0,2612918.3824271844,1266897.7790291265,274.04,5.73
2680.0,2613290.5585714285,1266809.3514285714,274.04,4.72
2681.0,2612186.3276744187,1266869.6613953488,274.03,3.7
2682.0,2612794.936451613,1266896.413333333,274.03,5.44
2683.0,2612921.960645161,1266985.571935484,274.02,4.44
2684.0,2612929.6716666664,1266984.0904166668,274.02,3.91
2685.0,2613403.262075472,1266564.7026415097,274.02,4.11
2686.0,2612802.972465753,1266982.134794521,274.01,4.82
2687.0,2612798.1963265305,1266869.9779591835,274.0,5.59
2688.0,2612915.7014285717,1266843.322857143,274.0,4.72
2689.0,2612658.8692857143,1266122.140714286,273.99,6.68
2690.0,2612851.932816901,1266867.08,273.99,4.75
2691.0,2612760.6820833334,1266822.1216666668,273.96,3.91
2692.0,2612130.210645161,1266995.6041935484,273.95,4.44
2693.0,2612478.6855555554,1266947.218888889,273.93,2.39
2694.0,2613314.7728571426,1266642.3657142858,273.93,4.48
2695.0,2613493.491842105,1266476.0010526318,273.93,4.92
2696.0,2612434.763620689,1266941.230862069,273.92,6.08
2697.0,2612754.8022689074,1266696.823697479,273.92,6.15
2698.0,2612757.011679389,1266915.0723664125,273.91,6.46
2699.0,2612824.660487805,1266138.9519512197,273.89,5.11
2700.0,2613084.568271605,1266996.505925926,273.89,5.08
2701.0,2613492.695217391,1266548.0727536234,273.89,4.69
2702.0,2612859.7162068966,1266863.171954023,273.88,5.26
2703.0,2612595.7728571426,1266847.265714286,273.87,4.72
2704.0,2612619.7175,1266832.32375,273.86,5.05
2705.0,2612804.0955172414,1266748.8213793105,273.86,5.26
2706.0,2613301.771025641,1266790.3962393163,273.84,6.1
2707.0,2612242.37,1266894.03,273.83,3.99
2708.0,2612523.720551181,1266915.1114960632,273.83,6.36
2709.0,2612638.589770115,1266916.3731034484,273.83,5.26
2710.0,2612708.5608943086,1266905.429593496,273.83,6.26
2711.0,2612796.020243902,1266920.2324390244,273.83,5.11
2712.0,2612634.517096774,1266872.950967742,273.82,4.44
2713.0,2613042.902727273,1266800.0175,273.82,5.29
2714.0,2613307.111481481,1266697.7466666668,273.82,4.15
2715.0,2613367.495079365,1266594.0641269842,273.81,4.48
2716.0,2612617.71490566,1266879.212075472,273.8,4.11
2717.0,2612344.885555556,1266914.168888889,273.79,3.78
2718.0,2612353.938333333,1266925.4883333335,273.79,4.37
2719.0,2612815.2243396225,1266785.2026415097,273.79,5.81
2720.0,2612274.291016949,1266892.6816949153,273.78,4.33
2721.0,2612777.586692913,1266842.796535433,273.78,6.36
2722.0,2613417.427169811,1266325.1177358492,273.77,5.81
2723.0,2612738.4591666665,1266964.8925,273.76,6.18
2724.0,2613442.287407407,1266197.394814815,273.76,5.86
2725.0,2612795.1594117647,1266732.217254902,273.75,5.7
2726.0,2613107.8213580246,1266864.2096296295,273.75,5.08
2727.0,2613411.167815126,1266318.8699159664,273.75,6.15
2728.0,2612657.545584416,1266856.748831169,273.74,4.95
2729.0,2612402.418793103,1266974.0239655173,274.97,6.08
2730.0,2612534.4833333334,1266082.4200000002,273.73,4.89
2731.0,2612619.5921848738,1266826.1934453782,273.73,6.15
2732.0,2612736.417128713,1266859.169108911,273.73,5.67
2733.0,2612560.1053086417,1266809.4195061729,273.72,5.08
2734.0,2613330.405510204,1266748.6718367347,273.71,3.95
2735.0,2613385.1029729727,1266093.5597297298,273.71,4.85
2736.0,2612793.8767532464,1266891.08,273.7,4.95
2737.0,2612795.489375,1266637.9784375,273.7,4.51
2738.0,2612840.4806944444,1266135.1980555556,273.7,6.77
2739.0,2612983.646129032,1266777.8783870968,273.7,4.44
2740.0,2612686.238695652,1266856.873478261,273.69,3.83
2741.0,2612380.98,1266974.9300000002,273.68,2.52
2742.0,2612923.199892473,1266882.257419355,273.68,5.44
2743.0,2612544.657777778,1266876.3577777778,273.67,3.39
2744.0,2612793.9331914894,1266910.1385106384,273.67,5.47
2745.0,2612498.258571428,1266950.972857143,273.66,6.68
2746.0,2612874.6847945205,1266982.5389041095,273.65,4.82
2747.0,2613163.811818181,1266960.8981818182,273.65,5.29
2748.0,2613422.16125,1266325.59875,273.64,5.05
2749.0,2612370.63,1266975.33,273.63,2.88
2750.0,2612876.1897014924,1266876.460597015,273.62,4.62
2751.0,2613263.8982926826,1266630.5312195122,273.62,5.11
2752.0,2613285.418888889,1266797.4466666668,273.62,3.78
2753.0,2612762.024444444,1266968.668888889,273.61,5.35
2754.0,2612814.988108108,1266994.0327027028,273.61,4.85
2755.0,2612948.8741860464,1266993.126511628,273.61,5.23
2756.0,2613078.617179487,1266847.7787179488,273.6,4.98
2757.0,2613431.8894339623,1266291.0894339622,273.6,5.81
2758.0,2612861.0756521737,1266950.8245652174,273.59,5.41
2759.0,2612840.33,1266808.04,273.58,2.82
2760.0,2613283.993207547,1266801.679056604,273.58,5.81
2761.0,2612711.7984782606,1266897.123478261,273.57,5.41
2762.0,2612922.765135135,1266935.0867567568,273.57,4.85
2763.0,2612845.0877464786,1266940.713802817,273.55,4.75
2764.0,2613095.203170732,1266998.6958536587,273.55,5.11
2765.0,2612742.816170213,1266864.5214893618,273.54,5.47
2766.0,2612848.63,1266805.42375,273.53,3.91
2767.0,2613232.4953846154,1266932.906923077,273.53,2.88
2768.0,2612464.677169811,1266942.28754717,273.52,4.11
2769.0,2612849.607272727,1266914.8936363638,273.52,5.92
2770.0,2613315.6766666668,1266637.4733333334,273.52,4.89
2771.0,2613353.800731708,1266608.7141463414,273.52,3.61
2772.0,2613301.054242424,1266782.6103030303,273.51,3.24
2773.0,2612996.493207547,1266935.7781132075,273.49,5.81
2774.0,2612765.394423077,1266848.3203846156,273.47,5.75
2775.0,2612797.741111111,1266727.4627160495,273.47,5.08
2776.0,2613082.85,1266777.77,273.47,3.99
2777.0,2613462.918990826,1266219.8047706422,273.47,5.89
2778.0,2612136.2992307693,1266857.349230769,273.46,4.55
2779.0,2612914.410487805,1266854.8409756098,273.46,8.08
2780.0,2612944.6127586206,1266774.0110344829,273.46,3.04
2781.0,2613434.550138889,1266534.7952777778,273.46,6.77
2782.0,2612529.7528070174,1266918.413333333,273.45,4.26
2783.0,2613136.7569841268,1266895.953015873,273.45,4.48
2784.0,2613413.9288505744,1266337.3616091956,273.45,5.26
2785.0,2612752.2921621623,1266726.3975675676,273.42,4.85
2786.0,2612816.851590909,1266792.08,273.42,5.29
2787.0,2612539.340526316,1266840.4536842103,273.4,5.5
2788.0,2612916.065064935,1266834.3397402598,273.4,4.95
2789.0,2613423.716419753,1266310.8824691358,273.4,5.08
2790.0,2612749.419772727,1266772.1254545455,273.38,5.29
2791.0,2612799.640526316,1266848.5484210528,273.38,5.5
2792.0,2613151.7825423726,1266928.9444067797,273.38,4.33
2793.0,2612744.55,1266838.28,273.37,2.82
2794.0,2613447.303333333,1266521.8666666667,273.37,4.89
2795.0,2612275.2062711865,1266901.9105084746,273.36,4.33
2796.0,2612782.1826315788,1266840.8168421052,273.36,4.92
2797.0,2613137.488024691,1266985.9997530866,273.36,5.08
2798.0,2613240.8179432624,1266887.0906382978,273.35,6.7
2799.0,2613415.2462790697,1266090.5606201552,273.34,6.41
2800.0,2612530.815185185,1266930.468888889,273.31,2.93
2801.0,2613433.465,1266220.9500000002,273.31,5.64
2802.0,2612598.461521739,1266862.6723913045,273.28,5.41
2803.0,2612338.2528070174,1266911.1940350877,273.27,4.26
2804.0,2612347.527727273,1266925.9777272728,273.25,3.74
2805.0,2612574.518888889,1266892.08,273.25,3.39
2806.0,2612583.255,1266889.116764706,273.25,4.65
2807.0,2612674.120566037,1266851.28754717,273.25,4.11
2808.0,2612682.186962025,1266930.2255696205,273.25,5.01
2809.0,2612812.914313725,1266807.560392157,273.25,4.03
2810.0,2612852.38,1266924.66125,273.25,5.05
2811.0,2612997.269784946,1266774.413333333,273.25,5.44
2812.0,2613395.38,1266097.8716666668,273.25,3.91
2813.0,2613437.731010101,1266125.7113131315,273.25,5.61
2814.0,2612987.9633333334,1266776.405,273.24,4.37
2815.0,2613457.8223076924,1266514.8364102566,273.24,3.52
2816.0,2612579.5067123286,1266868.073150685,273.23,4.82
2817.0,2612971.2681578947,1266995.8892105264,273.23,4.92
2818.0,2613406.323877551,1266577.535782313,273.23,6.84
2819.0,2612525.137936508,1266951.341904762,273.21,4.48
2820.0,2612633.1670370367,1266865.1077777778,273.21,4.15
2821.0,2612726.55,1266920.0650000002,273.2,5.64
2822.0,2612813.88,1266778.5732432434,273.2,4.85
2823.0,2612790.967837837,1266729.7376576578,273.18,5.94
2824.0,2613037.2844117647,1266793.999117647,273.18,4.65
2825.0,2612774.549642857,1266973.3121428571,273.17,4.22
2826.0,2612780.7770588235,1266866.5270588235,273.17,5.2
2827.0,2612356.291111111,1266984.1133333335,273.16,5.35
2828.0,2612893.271304348,1266979.9386956522,273.14,3.83
2829.0,2613256.924797688,1266890.7996531792,273.14,7.42
2830.0,2612802.249402985,1266970.0501492538,273.13,4.62
2831.0,2613313.2466666666,1266779.538333333,273.13,4.37
2832.0,2613423.258205128,1266332.5094871796,273.13,7.05
2833.0,2613460.3346783626,1266212.0975438596,273.13,7.38
2834.0,2612775.7811627905,1266962.7893023256,273.11,5.23
2835.0,2613403.4446067414,1266584.05752809,273.11,5.32
2836.0,2612523.866842105,1266922.2554385965,273.09,4.26
2837.0,2612932.604576271,1266979.2494915256,273.09,6.13
2838.0,2612554.577368421,1266085.0361403509,273.08,4.26
2839.0,2612571.38,1266883.2277272728,273.08,3.74
2840.0,2613394.637352941,1266088.7270588237,273.08,4.65
2841.0,2612864.240526316,1266926.1642105265,273.07,5.5
2842.0,2612965.03,1266991.2585714287,273.06,4.72
2843.0,2612980.2745783133,1266791.3571084335,273.06,5.14
2844.0,2613456.243372093,1266303.388139535,273.06,7.4
2845.0,2612506.581388889,1266867.7675,273.05,4.79
2846.0,2612513.09875,1266080.83,273.05,3.91
2847.0,2612842.3271830985,1266951.8969014084,273.05,4.75
2848.0,2613484.9633333334,1266544.181010101,273.05,5.61
2849.0,2612708.457272727,1266839.5527272727,273.04,4.18
2850.0,2613262.2966666664,1266867.913333333,273.04,1.95
2851.0,2612684.2966666664,1266848.257083333,273.03,3.91
2852.0,2613395.304657534,1266047.5594520548,273.03,6.82
2853.0,2612318.4376923074,1266918.3235897436,273.02,3.52
2854.0,2612512.991111111,1266960.663333333,273.02,2.39
2855.0,2612597.3214893616,1266875.8991489362,273.01,3.87
2856.0,2613482.292921348,1266551.3271910113,273.01,5.32
2857.0,2612340.9971875,1266914.7753125,273.0,4.51
2858.0,2612469.386756757,1266962.3637837835,272.96,3.43
2859.0,2612652.0607692306,1266867.2030769233,272.95,4.55
2860.0,2612703.2966666664,1266945.175959596,272.95,5.61
2861.0,2612310.918235294,1266909.0152941176,272.93,5.2
2862.0,2612750.7001754385,1266825.3519298246,272.93,4.26
2863.0,2612819.410487805,1266805.4702439024,272.93,3.61
2864.0,2612692.521304348,1266846.6995652174,272.92,3.83
2865.0,2612787.846981132,1266977.3771698114,272.92,5.81
2866.0,2612589.2992307693,1266878.4569230769,272.91,4.55
2867.0,2612705.0980851064,1266884.6190070922,272.91,6.7
2868.0,2612806.323333333,1266755.4,272.91,4.89
2869.0,2612637.135617977,1266923.3608988766,272.89,5.32
2870.0,2612858.1389285717,1266924.7942857144,272.88,5.97
2871.0,2612676.425918367,1266860.2942857144,272.87,3.95
2872.0,2612915.7195522385,1266829.6023880595,272.87,4.62
2873.0,2613095.346049383,1266781.907160494,272.87,5.08
2874.0,2613440.2175,1266510.7925,272.87,3.57
2875.0,2612783.178611111,1266862.163333333,272.86,4.79
2876.0,2613432.367704918,1266250.8218032788,272.86,6.23
2877.0,2612675.834225352,1266890.21028169,272.85,6.72
2878.0,2612985.5624324325,1266949.667837838,272.85,4.85
2879.0,2612510.7966666664,1266958.08,272.83,2.39
2880.0,2612650.44779661,1266913.8808474578,272.83,6.13
2881.0,2612669.8175,1266861.975833333,272.83,2.76
2882.0,2612777.5675,1266817.9654166668,272.83,3.91
2883.0,2612843.836896552,1266963.5886206897,272.83,6.08
2884.0,2613467.06939394,1266454.7921212122,272.83,3.24
2885.0,2612131.003493976,1266855.4896385544,272.82,5.14
2886.0,2612641.7526415093,1266870.3252830189,272.82,4.11
2887.0,2612910.0714414413,1266997.2872072072,272.82,5.94
2888.0,2612680.532654867,1266898.1021238938,272.81,6.0
2889.0,2613464.2018390805,1266232.6374712645,272.8,7.44
2890.0,2612541.8658490563,1266879.28754717,272.79,4.11
2891.0,2612630.0336144576,1266921.6221686748,272.78,5.14
2892.0,2612402.13,1266987.4371428571,272.76,1.49
2893.0,2613252.021304348,1266887.6886956522,272.76,2.71
2894.0,2612678.194516129,1266912.2305376346,272.75,5.44
2895.0,2612644.2625757577,1266894.242878788,272.74,6.48
2896.0,2612694.716956522,1266945.3897826087,272.74,5.41
2897.0,2612859.645625,1266893.626875,272.74,5.53
2898.0,2613463.13,1266508.6970212767,272.73,3.87
2899.0,2612799.646304348,1266736.0310869566,272.71,5.41
2900.0,2613032.2425,1266967.31125,272.71,5.05
2901.0,2612806.5845454545,1266817.9663636363,272.69,2.65
2902.0,2612535.301428572,1266922.38,272.67,3.34
2903.0,2612856.145789474,1266914.690526316,272.67,5.5
2904.0,2613160.3581553395,1266994.9052427183,272.67,5.73
2905.0,2613272.0459663863,1266871.567394958,272.66,6.15
2906.0,2612544.261147541,1266084.20295082,272.65,4.41
2907.0,2613448.9993693694,1266277.631801802,272.64,8.41
2908.0,2612605.273939394,1266872.0042424244,272.63,4.58
2909.0,2612770.774329897,1266845.631546392,272.63,5.56
2910.0,2612627.155,1266853.0237500002,272.6,5.05
2911.0,2612801.0771153844,1266741.8925,272.6,5.75
2912.0,2613265.6826315788,1266872.2905263158,272.6,2.46
2913.0,2613279.62122807,1266798.930877193,272.6,4.26
2914.0,2612232.6470454545,1266881.4322727274,272.91,5.29
2915.0,2612787.412051282,1266824.1184615386,272.56,3.52
2916.0,2613385.39,1266049.58,272.55,5.64
2917.0,2612916.005,1266931.2675,272.53,4.51
2918.0,2613442.6474418603,1266243.184651163,272.53,5.23
2919.0,2612453.941688312,1266960.0085714287,272.51,4.95
2920.0,2613244.333463203,1266912.7791341993,272.5,8.57
2921.0,2613463.26507109,1266248.6866350712,272.5,8.2
2922.0,2612861.855225225,1266912.5034234235,272.49,5.94
2923.0,2612493.273835616,1266956.6073972604,272.48,4.82
2924.0,2612461.9973469386,1266946.0391836734,272.47,3.95
2925.0,2612639.8947058823,1266862.491764706,272.46,4.03
2926.0,2612952.8765753424,1266998.490958904,272.47,4.82
2927.0,2613042.818679245,1266753.051698113,272.46,4.11
2928.0,2613170.264146341,1266759.372682927,272.46,5.11
2929.0,2613483.470277778,1266444.4202777778,272.46,4.79
2930.0,2612182.148181818,1266867.270909091,272.45,4.18
2931.0,2612499.4980555554,1266966.378611111,272.44,4.79
2932.0,2612856.9841666664,1266959.6883333337,272.44,6.18
2933.0,2612308.6210714285,1266905.2317857144,272.43,4.22
2934.0,2612650.284676259,1266920.7166906476,272.43,6.65
2935.0,2612785.88,1266703.2444736843,272.42,4.92
2936.0,2612358.7142696627,1266988.1024719102,272.41,5.32
2937.0,2612609.7153658536,1266881.628780488,272.41,3.61
2938.0,2613447.1043589744,1266229.5928205128,272.41,7.05
2939.0,2612527.8124324325,1266925.6002702704,272.4,4.85
2940.0,2612853.8564957264,1266909.7936752138,272.4,6.1
2941.0,2613450.9082258064,1266283.6848387097,272.4,6.28
2942.0,2612534.911954887,1266916.3957894738,272.37,6.51
2943.0,2612805.1534375,1266809.408125,272.36,4.51
2944.0,2612249.6622580644,1266889.4106451613,272.35,4.44
2945.0,2613485.8304405287,1266251.439030837,272.35,8.5
2946.0,2613496.218235294,1266515.4329411765,272.35,5.2
2947.0,2613265.9122580644,1266876.265483871,272.3,4.44
2948.0,2613338.9595454545,1266721.1567045455,276.01,7.48
2949.0,2612525.3415384614,1266933.3876923078,272.25,4.98
2950.0,2612549.211632653,1266879.222857143,272.25,3.95
2951.0,2612464.239090909,1266967.9345454546,272.24,4.18
2952.0,2613473.249402985,1266207.710597015,272.24,6.53
2953.0,2612727.653529412,1266955.5035294115,272.23,5.2
2954.0,2613494.3477419354,1266431.4912903227,272.22,4.44
2955.0,2612431.023203884,1266990.2960194177,272.2,8.1
2956.0,2612495.801428572,1266966.4942857143,272.2,3.34
2957.0,2612591.575454545,1266885.8254545454,272.2,4.18
2958.0,2612701.232040816,1266843.6718367347,272.2,3.95
2959.0,2612785.763333333,1266816.3133333337,272.2,3.78
2960.0,2612717.8223076924,1266913.7069230769,272.19,6.43
2961.0,2613430.5232584267,1266056.678314607,272.16,7.53
2962.0,2613498.005,1266467.835208333,272.13,5.53
2963.0,2612476.5845454545,1266966.1254545455,272.11,2.65
2964.0,2613436.2466666666,1266272.1716666666,272.1,4.37
2965.0,2613373.395625,1266606.564375,272.09,3.19
2966.0,2613314.135882353,1266785.021176471,272.08,5.2
2967.0,2612253.107272727,1266887.636818182,272.07,3.74
2968.0,2612780.13,1266826.8392592594,272.05,2.93
2969.0,2613344.3719354835,1266714.3783870968,272.05,4.44
2970.0,2612679.7352631576,1266938.823421053,272.04,4.92
2971.0,2612712.007272728,1266931.257272727,272.02,5.92
2972.0,2612852.869726028,1266947.258082192,272.01,4.82
2973.0,2613435.425620438,1266305.0179562045,272.01,6.6
2974.0,2613420.5228571426,1266346.5710714287,272.0,4.22
2975.0,2612726.5751612904,1266949.460645161,271.99,7.02
2976.0,2612289.052222222,1266896.913333333,271.98,3.78
2977.0,2612913.7470212765,1266820.0693617023,271.98,3.87
2978.0,2613431.223220339,1266112.1308474578,271.97,4.33
2979.0,2612742.3710714285,1266829.2139285714,271.96,4.22
2980.0,2612453.255,1266968.17375,271.94,3.19
2981.0,2613456.6716666664,1266146.8022222223,271.94,7.57
2982.0,2613461.73261194,1266333.9680597016,271.93,9.24
2983.0,2613342.021304348,1266745.6017391304,271.9,2.71
2984.0,2612810.3122429904,1266773.4071028037,271.89,5.84
2985.0,2613369.77893617,1266603.3034042553,271.86,3.87
2986.0,2612645.934347826,1266900.1017391304,271.84,4.69
2987.0,2612857.5027272725,1266930.6845454546,271.83,5.92
2988.0,2613466.461896552,1266344.8386206897,271.81,6.08
2989.0,2612632.5250617284,1266917.1170370372,271.8,5.08
2990.0,2612497.6644827584,1266915.8127586208,271.77,4.3
2991.0,2612547.5080487803,1266918.9580487804,271.77,5.11
2992.0,2612579.482272727,1266881.1936363636,271.77,3.74
2993.0,2612615.578275862,1266871.2006896553,271.77,3.04
2994.0,2612679.292280701,1266884.5185964913,271.77,6.02
2995.0,2612694.337547169,1266853.1366037736,271.77,4.11
2996.0,2612772.2417647056,1266850.203529412,271.77,5.2
2997.0,2612822.3947058823,1266812.2270588237,271.77,4.03
2998.0,2613496.825945946,1266498.884054054,271.77,4.85
2999.0,2612761.0154166664,1266944.0122916668,271.76,5.53
3000.0,2612815.1512765954,1266815.2395744682,271.76,3.87
3001.0,2612753.415714286,1266834.422857143,271.75,3.34
3002.0,2613444.997132867,1266249.566013986,271.75,6.75
3003.0,2613294.3436150234,1266851.7630985917,271.74,8.23
3004.0,2612169.5883333334,1266720.455,271.72,1.95
3005.0,2612704.311818181,1266951.574318182,271.71,5.29
3006.0,2613439.4477083334,1266308.116458333,271.7,5.53
3007.0,2612847.3188888887,1266958.53,271.69,5.35
3008.0,2612681.915714286,1266881.722857143,271.68,1.49
3009.0,2612770.8985185185,1266829.292962963,271.68,4.15
3010.0,2613367.3675,1266616.3841666668,271.68,6.18
3011.0,2613370.802131148,1266611.5718032788,271.65,4.41
3012.0,2612732.8646938773,1266138.1514285714,271.64,3.95
3013.0,2613484.1103921565,1266259.9500980391,271.64,8.06
3014.0,2613488.3646938773,1266350.8248979594,271.6,6.84
3015.0,2613357.873975904,1266641.3540963857,271.58,7.27
3016.0,2612768.0146153844,1266820.849230769,271.53,3.52
3017.0,2612851.425081967,1266934.9980327869,271.49,4.41
3018.0,2612483.03625,1266973.36125,271.46,3.19
3019.0,2613460.0346052637,1266343.320131579,271.45,6.96
3020.0,2613462.41,1266283.5,271.44,6.91
3021.0,2612764.5149206347,1266961.9093650794,271.43,6.33
3022.0,2613475.0983544304,1266174.1243037975,271.43,5.01
3023.0,2613451.1670370367,1266225.2466666668,271.4,5.08
3024.0,2613274.907777778,1266866.670909091,271.47,5.61
3025.0,2613438.944720812,1266313.1307614213,271.39,7.92
3026.0,2612475.1817241376,1266961.2868965515,271.32,3.04
3027.0,2612600.561818181,1266883.7163636363,271.3,2.65
3028.0,2612710.3105555554,1266953.816111111,271.3,5.86
3029.0,2613355.1754545453,1266655.0294949496,271.26,7.94
3030.0,2612462.360769231,1266956.6953846156,271.22,2.88
3031.0,2613436.506811594,1266322.0655072464,271.18,4.69
3032.0,2613470.824214876,1266182.6337190084,271.18,6.21
3033.0,2612454.8175,1266966.0175,271.16,2.26
3034.0,2613303.020143737,1266832.899301848,271.16,12.45
3035.0,2612763.0663636364,1266831.8527272728,271.14,4.18
3036.0,2613334.5711764703,1266745.785882353,271.13,2.33
3037.0,2613462.175977011,1266300.0685057472,271.12,5.26
3038.0,2612632.4065957447,1266978.2874468083,271.11,7.74
3039.0,2612795.005,1266812.7277272728,271.11,3.74
3040.0,2613302.3904166664,1266820.73625,271.07,3.91
3041.0,2612659.5785294115,1266932.249117647,271.06,4.65
3042.0,2613433.3207894736,1266328.224736842,270.99,6.96
3043.0,2613471.089770115,1266558.9880459772,270.99,5.26
3044.0,2613431.570909091,1266271.2163636363,270.95,5.92
3045.0,2612748.27527027,1266968.056351351,270.9,6.86
3046.0,2612463.7209090907,1266959.4284848485,270.82,3.24
3047.0,2613333.358070175,1266764.1940350877,270.76,4.26
3048.0,2613332.419772727,1266768.909545455,270.75,5.29
3049.0,2613351.709207921,1266634.5552475248,270.69,5.67
3050.0,2613455.7453846154,1266571.8588461538,270.69,7.05
3051.0,2613471.501527778,1266192.222361111,270.68,6.77
3052.0,2612594.521891892,1266978.802972973,270.65,6.86
3053.0,2612487.001212121,1266978.1481818182,270.61,6.48
3054.0,2612716.1568817203,1266954.2681720431,270.61,5.44
3055.0,2613479.461395349,1266276.3677906978,270.58,7.4
3056.0,2612600.8085714285,1266981.0101242238,270.53,10.12
3057.0,2613296.755,1266833.0550000002,270.42,2.52
3058.0,2613472.524736842,1266245.737894737,270.42,6.51
3059.0,2613473.94547619,1266090.5680952382,270.41,5.17
3060.0,2613358.012352941,1266631.985882353,270.39,5.2
3061.0,2613264.6204761905,1266881.822857143,270.37,5.78
3062.0,2613364.8935869564,1266624.83,270.34,7.65
3063.0,2612598.793888889,1266970.0466666666,270.33,7.57
3064.0,2612716.303913044,1266950.177826087,270.3,3.83
3065.0,2613473.0512121213,1266293.367878788,270.3,7.25
3066.0,2613477.2133333334,1266521.538333333,270.24,1.95
3067.0,2612458.188333333,1266951.655,271.54,6.18
3068.0,2613385.551153846,1266669.53,270.18,9.1
3069.0,2613423.0744444444,1266341.4911111111,270.14,3.78
3070.0,2613357.6158490563,1266647.6413207548,270.12,5.81
3071.0,2613241.2804424777,1266924.4030088496,270.1,6.0
3072.0,2612849.3619587626,1266952.0232989693,270.08,5.56
3073.0,2613445.058125,1266575.755,270.04,7.14
3074.0,2612494.742,1266977.56,269.95,6.31
3075.0,2613449.870625,1266307.405,269.82,7.14
3076.0,2613492.1702985074,1266673.2292537314,269.82,10.33
3077.0,2612584.071860465,1266929.8125581397,269.6,5.23
3078.0,2613472.9697435894,1266267.5607692308,269.54,4.98
3079.0,2613460.6787179485,1266665.856923077,269.48,7.88
3080.0,2612598.804846626,1266962.3223312884,269.46,7.2
3081.0,2613350.981351352,1266645.480900901,269.41,5.94
3082.0,2613372.196455696,1266619.2318987343,269.38,7.09
3083.0,2612668.5132116787,1266976.2989781022,269.14,6.6
3084.0,2613473.38,1266063.634054054,269.14,4.85
3085.0,2613475.605862069,1266303.5903448276,269.08,6.79
3086.0,2613134.055,1266199.505,269.03,2.52
3087.0,2613455.8763768114,1266259.7321739132,269.03,4.69
3088.0,2613496.3352631577,1266367.132631579,269.0,5.5
3089.0,2612632.038256881,1266986.093761468,268.95,5.89
3090.0,2613479.7811627905,1266562.2486046513,268.81,5.23
3091.0,2613466.534176904,1266586.2397051598,268.78,11.38
3092.0,2613477.30281106,1266632.5131797236,268.73,8.31
3093.0,2612576.271891892,1266959.134054054,268.66,4.85
3094.0,2613448.982739726,1266656.3402739726,268.63,6.82
3095.0,2612440.888823529,1266986.8094117648,274.66,10.4
3096.0,2613465.198877551,1266685.0723469388,268.53,7.9
3097.0,2612640.478360656,1266986.2767213115,268.46,6.23
3098.0,2613325.4124675323,1266780.6514285714,268.46,7.0
3099.0,2613339.0883333334,1266761.2496428571,268.35,7.31
3100.0,2613464.340526316,1266064.5273684212,268.34,4.92
3101.0,2613306.7966666664,1266814.5533333337,268.14,4.89
3102.0,2612642.9633333334,1266979.609761905,268.04,5.17
3103.0,2613485.5931578944,1266187.2063157896,268.01,5.5
3104.0,2613469.05733564,1266626.4485121109,268.0,9.59
3105.0,2613379.788163265,1266614.9320408164,267.99,5.59
3106.0,2612663.8966666665,1266985.457777778,267.96,3.78
3107.0,2613310.08,1266802.705,267.96,5.64
3108.0,2613313.0975324675,1266793.8981818182,267.94,7.0
3109.0,2612597.655,1266956.63,267.87,3.57
3110.0,2613494.4168852456,1266126.0062295082,267.85,4.41
3111.0,2613485.845962441,1266615.744319249,267.82,8.23
3112.0,2612662.531960784,1266979.903529412,267.81,4.03
3113.0,2613361.206923077,1266652.9902564103,267.78,6.1
3114.0,2613371.295730337,1266640.5491011236,267.77,7.53
3115.0,2612656.0818072287,1266982.0137349395,267.74,5.14
3116.0,2613424.1105194804,1266657.9934199136,267.74,8.57
3117.0,2612585.590526316,1266987.4089473684,267.66,3.48
3118.0,2613306.01,1266807.15,267.66,3.99
3119.0,2613390.3094117646,1266608.935882353,267.66,7.36
3120.0,2612588.424871795,1266979.7594871796,267.65,3.52
3121.0,2613475.280326797,1266570.625751634,267.61,6.98
3122.0,2613363.719473684,1266646.1378947368,267.6,5.5
3123.0,2613387.9716666667,1266604.105,267.54,4.37
3124.0,2613405.784320988,1266716.005925926,267.46,10.16
3125.0,2613405.4224528302,1266592.4479245285,267.42,4.11
3126.0,2613249.191904762,1266905.1800000002,267.58,5.78
3127.0,2613424.237142857,1266044.4371428571,267.33,2.11
3128.0,2612608.566170213,1266988.3034042553,267.27,3.87
3129.0,2613483.1523880595,1266568.59119403,267.27,6.53
3130.0,2612593.946455696,1266986.7065822785,267.24,5.01
3131.0,2612512.4514285717,1266965.0085714287,267.09,2.11
3132.0,2612655.7514285715,1266988.0014285715,267.09,4.72
